’	'	ἒ	e)\	x--------
σέβει	se/bei	σέβος	se/bos	n-s---nd-
σέβει	se/bei	σέβω	se/bw	v3spia---
σέβειν	se/bein	σέβω	se/bw	v--pna---
σέβεις	se/beis	σέβω	se/bw	v2spia---
σέβοι	se/boi	σέβω	se/bw	v3spoa---
σέβοντες	se/bontes	σέβω	se/bw	v-pppamn-
σέβοντες	se/bontes	σέβω	se/bw	v-pppamv-
σέβοντι	se/bonti	σέβω	se/bw	v-sppamd-
σέβοντι	se/bonti	σέβω	se/bw	v-sppand-
σέβοντι	se/bonti	σέβω	se/bw	v3ppia---
σέβοντ’	se/bont'	σέβομαι	se/bomai	v3ppie---
σέβοντ’	se/bont'	σέβομαι	se/bomai	v3piie---
σέβοντ’	se/bont'	σέβω	se/bw	v-pppann-
σέβοντ’	se/bont'	σέβω	se/bw	v-pppanv-
σέβοντ’	se/bont'	σέβω	se/bw	v-pppana-
σέβοντ’	se/bont'	σέβω	se/bw	v-sppama-
σέβοντ’	se/bont'	σέβω	se/bw	v-sppamd-
σέβοντ’	se/bont'	σέβω	se/bw	v-sppand-
σέβοντ’	se/bont'	σέβω	se/bw	v3ppia---
σέβοντ’	se/bont'	σέβω	se/bw	v-dppamn-
σέβοντ’	se/bont'	σέβω	se/bw	v-dppamv-
σέβοντ’	se/bont'	σέβω	se/bw	v-dppama-
σέβοντ’	se/bont'	σέβω	se/bw	v-dppann-
σέβοντ’	se/bont'	σέβω	se/bw	v-dppanv-
σέβοντ’	se/bont'	σέβω	se/bw	v-dppana-
σέβουσαί	se/bousai/	σέβω	se/bw	v-pppafn-
σέβουσαί	se/bousai/	σέβω	se/bw	v-pppafv-
σέβω	se/bw	σέβω	se/bw	v1spsa---
σέβω	se/bw	σέβω	se/bw	v1spia---
σέβων	se/bwn	σέβω	se/bw	v-sppamn-
σέθεν	se/qen	σύ	su/	p-s----g-
σέλας	se/las	σέλας	se/las	n-s---ng-
σέλας	se/las	σέλας	se/las	n-s---nn-
σέλας	se/las	σέλας	se/las	n-s---nv-
σέλας	se/las	σέλας	se/las	n-s---na-
σέλας	se/las	σελάω	sela/w	v2siia---
σόν	so/n	σός	so/s	a-s---ma-
σόν	so/n	σός	so/s	a-s---nn-
σόν	so/n	σός	so/s	a-s---nv-
σόν	so/n	σός	so/s	a-s---na-
σύ	su/	σύ	su/	p-s----n-
σύμεναι	su/menai	σεύω	seu/w	v-papmfn-
σύμεναι	su/menai	σεύω	seu/w	v-papmfv-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---ma-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---fa-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---nn-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---nv-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---na-
σύμφρονες	su/mfrones	σύμφρων	su/mfrwn	n-p---mn-
σύμφρονες	su/mfrones	σύμφρων	su/mfrwn	n-p---mv-
σύμφρονες	su/mfrones	σύμφρων	su/mfrwn	n-p---fn-
σύμφρονες	su/mfrones	σύμφρων	su/mfrwn	n-p---fv-
σύν	su/n	σύν	su/n	r--------
σύντεμνε	su/ntemne	συντέμνω	sunte/mnw	v2spma---
σύντεμνε	su/ntemne	συντέμνω	sunte/mnw	v3siia---
σώσασα	sw/sasa	σώζω	sw/zw	v-sapafn-
σώσασα	sw/sasa	σώζω	sw/zw	v-sapafv-
σώφροσιν	sw/frosin	σώφρων	sw/frwn	n-p----d-
σῇ	sh=|	σέω	se/w	v2spse---
σῇ	sh=|	σέω	se/w	v2spie---
σῇ	sh=|	σέω	se/w	v3spsa---
σῇ	sh=|	σός	so/s	a-s---fd-
σῴζει	sw/|zei	σώζω	sw/zw	v2spie---
σῴζει	sw/|zei	σώζω	sw/zw	v3spia---
σῴζων	sw/|zwn	σώζω	sw/zw	v-sppamn-
σῶν	sw=n	σέω	se/w	v-sppamn-
σῶν	sw=n	σής	sh/s	n-p---mg-
σῶν	sw=n	σός	so/s	a-p---fg-
σῶν	sw=n	σός	so/s	a-p---mg-
σῶν	sw=n	σός	so/s	a-p---ng-
σῶν	sw=n	σῶς	sw=s	n-s---ma-
σῶν	sw=n	σῶς	sw=s	n-s---fa-
σῷ	sw=|	σός	so/s	a-s---md-
σῷ	sw=|	σός	so/s	a-s---nd-
ταγοῦχος	tagou=xos	ταγοῦχος	tagou=xos	n-s---mn-
τακόμεναι	tako/menai	τήκω	th/kw	v-pppefn-
τακόμεναι	tako/menai	τήκω	th/kw	v-pppefv-
τανυδρόμοις	tanudro/mois	τανύδρομος	tanu/dromos	n-p---md-
τανυδρόμοις	tanudro/mois	τανύδρομος	tanu/dromos	n-p---fd-
τανυδρόμοις	tanudro/mois	τανύδρομος	tanu/dromos	n-p---nd-
ταρβεῖν	tarbei=n	ταρβέω	tarbe/w	v--pna---
ταρβοῦντες	tarbou=ntes	ταρβέω	tarbe/w	v-pppamn-
ταρβοῦντες	tarbou=ntes	ταρβέω	tarbe/w	v-pppamv-
ταρβῶ	tarbw=	ταρβέω	tarbe/w	v1spsa---
ταρβῶ	tarbw=	ταρβέω	tarbe/w	v1spia---
ταὐτόν	tau)to/n	ταὐτός	tau)to/s	a-s---ma-
ταὐτόν	tau)to/n	ταὐτός	tau)to/s	a-s---nn-
ταὐτόν	tau)to/n	ταὐτός	tau)to/s	a-s---nv-
ταὐτόν	tau)to/n	ταὐτός	tau)to/s	a-s---na-
ταύτην	tau/thn	οὗτος	ou(=tos	n-s---fa-
ταῖσδε	tai=sde	ὅδε	o(/de	n-p---fd-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---nn-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---nv-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---na-
ταῦτά	tau=ta/	οὗτος	ou(=tos	n-p---nn-
ταῦτά	tau=ta/	οὗτος	ou(=tos	n-p---nv-
ταῦτά	tau=ta/	οὗτος	ou(=tos	n-p---na-
τε	te	τε	te	g--------
τεθραμμένη	teqramme/nh	τρέφω	tre/fw	v-srpefn-
τεθραμμένη	teqramme/nh	τρέφω	tre/fw	v-srpefv-
τεθυμένῳ	tequme/nw|	θύω1	qu/w1	v-srpemd-
τεθυμένῳ	tequme/nw|	θύω1	qu/w1	v-srpend-
τεκμήρια	tekmh/ria	τεκμήριον	tekmh/rion	n-p---nn-
τεκμήρια	tekmh/ria	τεκμήριον	tekmh/rion	n-p---nv-
τεκμήρια	tekmh/ria	τεκμήριον	tekmh/rion	n-p---na-
τεκμήριον	tekmh/rion	τεκμήριον	tekmh/rion	n-s---nn-
τεκμήριον	tekmh/rion	τεκμήριον	tekmh/rion	n-s---nv-
τεκμήριον	tekmh/rion	τεκμήριον	tekmh/rion	n-s---na-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sapafn-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sapafv-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sfpafn-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sfpafv-
τεκοῦσαν	tekou=san	τίκτω	ti/ktw	v-sapafa-
τεκοῦσαν	tekou=san	τίκτω	ti/ktw	v-sfpafa-
τελείας	telei/as	τέλειος	te/leios	a-p---fa-
τελείας	telei/as	τέλειος	te/leios	a-s---fg-
τελέως	tele/ws	τέλειος	te/leios	x--------
τελέως	tele/ws	τέλειος	te/leios	a-p---ma-
τελέως	tele/ws	τέλειος	te/leios	x--------
τελέως	tele/ws	τέλειος	te/leios	n-p---ma-
τελέως	tele/ws	τέλειος	te/leios	n-p---fa-
τελέως	tele/ws	τελειόω	teleio/w	v2siia---
τελῶ	telw=	τέλλω	te/llw	v1sfia---
τελῶ	telw=	τελέω	tele/w	v1sfia---
τελῶ	telw=	τελέω	tele/w	v1spsa---
τελῶ	telw=	τελέω	tele/w	v1spia---
τεμών	temw/n	τέμνω	te/mnw	v-sapamn-
τερασκόπος	terasko/pos	τερασκόπος	terasko/pos	n-s---mn-
τερασκόπος	terasko/pos	τερασκόπος	terasko/pos	n-s---fn-
τερπόμεναι	terpo/menai	τέρπω	te/rpw	v-pppefn-
τερπόμεναι	terpo/menai	τέρπω	te/rpw	v-pppefv-
τεταγμένῳ	tetagme/nw|	τάσσω	ta/ssw	v-srpemd-
τεταγμένῳ	tetagme/nw|	τάσσω	ta/ssw	v-srpend-
τετραυματισμένον	tetraumatisme/non	τραυματίζω	traumati/zw	v-srpema-
τετραυματισμένον	tetraumatisme/non	τραυματίζω	traumati/zw	v-srpenn-
τετραυματισμένον	tetraumatisme/non	τραυματίζω	traumati/zw	v-srpenv-
τετραυματισμένον	tetraumatisme/non	τραυματίζω	traumati/zw	v-srpena-
τετυμμένος	tetumme/nos	τύφω	tu/fw	v-srpemn-
τετυμμένος	tetumme/nos	τύπτω	tu/ptw	v-srpemn-
τετόξευται	teto/ceutai	τοξεύω	toceu/w	v3srie---
τευχέων	teuxe/wn	τεῦχος	teu=xos	n-p---ng-
τεύξητ’	teu/cht'	τεύχω	teu/xw	v2pasa---
τεύξητ’	teu/cht'	τεύχω	teu/xw	v3sasm---
τεύξω	teu/cw	τεύχω	teu/xw	v1sasa---
τεύξω	teu/cw	τεύχω	teu/xw	v2saim---
τεύξω	teu/cw	τεύχω	teu/xw	v1sfia---
τεύξῃ	teu/ch|	τεύχω	teu/xw	v2sasm---
τεύξῃ	teu/ch|	τεύχω	teu/xw	v3sasa---
τεύξῃ	teu/ch|	τεύχω	teu/xw	v2sfim---
τεύξῃ	teu/ch|	τεῦξις	teu=cis	n-s---fd-
τεύξῃ	teu/ch|	τυγχάνω	tugxa/nw	v2sfim---
τεύχειν	teu/xein	τεύχω	teu/xw	v--pna---
τι	ti	τις	tis	p-s---nn-
τι	ti	τις	tis	p-s---nv-
τι	ti	τις	tis	p-s---na-
τιθασός	tiqaso/s	τιθασός	tiqaso/s	n-s---mn-
τιθασός	tiqaso/s	τιθασός	tiqaso/s	n-s---fn-
τιθείς	tiqei/s	τίθημι	ti/qhmi	v-sppamn-
τιθείς	tiqei/s	τίθημι	ti/qhmi	v-sppamv-
τιθεῖσ’	tiqei=s'	τίθημι	ti/qhmi	v-sppafn-
τιθεῖσ’	tiqei=s'	τίθημι	ti/qhmi	v-sppafv-
τιθεῖσ’	tiqei=s'	τίθημι	ti/qhmi	v-pppamd-
τιθεῖσ’	tiqei=s'	τίθημι	ti/qhmi	v-pppand-
τιθεῖσ’	tiqei=s'	τίθημι	ti/qhmi	v3ppia---
τιθεῖσ’	tiqei=s'	τίθημι	ti/qhmi	v-pppafn-
τιθεῖσ’	tiqei=s'	τίθημι	ti/qhmi	v-pppafv-
τιθέντες	tiqe/ntes	τίθημι	ti/qhmi	v-pppamn-
τιθέντες	tiqe/ntes	τίθημι	ti/qhmi	v-pppamv-
τιμαλφεῖ	timalfei=	τιμαλφέω	timalfe/w	v2spie---
τιμαλφεῖ	timalfei=	τιμαλφέω	timalfe/w	v3spia---
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---mn-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---mv-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---ma-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---fn-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---fv-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---fa-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---nn-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---nv-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-d---na-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-s---md-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-s---fd-
τιμαλφεῖ	timalfei=	τιμαλφής	timalfh/s	n-s---nd-
τιμαλφουμένας	timalfoume/nas	τιμαλφέω	timalfe/w	v-pppefa-
τιμαλφουμένας	timalfoume/nas	τιμαλφέω	timalfe/w	v-sppefg-
τιμαλφούμενον	timalfou/menon	τιμαλφέω	timalfe/w	v-sppema-
τιμαλφούμενον	timalfou/menon	τιμαλφέω	timalfe/w	v-sppenn-
τιμαλφούμενον	timalfou/menon	τιμαλφέω	timalfe/w	v-sppenv-
τιμαλφούμενον	timalfou/menon	τιμαλφέω	timalfe/w	v-sppena-
τιμαῖς	timai=s	τιμή	timh/	n-p---fd-
τιμιώταται	timiw/tatai	τίμιος	ti/mios	a-p---fns
τιμιώταται	timiw/tatai	τίμιος	ti/mios	a-p---fvs
τιμιώταται	timiw/tatai	τίμιος	ti/mios	a-p---fns
τιμιώταται	timiw/tatai	τίμιος	ti/mios	a-p---fvs
τιμιώτερος	timiw/teros	τίμιος	ti/mios	a-s---mn-
τιμιώτερος	timiw/teros	τίμιος	ti/mios	n-s---mn-
τιμωμένην	timwme/nhn	τιμάω	tima/w	v-sppefa-
τιμωμένῃ	timwme/nh|	τιμάω	tima/w	v-sppefd-
τιμάς	tima/s	τιμή	timh/	n-p---fa-
τιμή	timh/	τιμή	timh/	n-s---fn-
τιμή	timh/	τιμή	timh/	n-s---fv-
τιμίαν	timi/an	τίμιος	ti/mios	a-s---fa-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppamv-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppann-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppanv-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppana-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppamn-
τιμᾶν	tima=n	τιμάω	tima/w	v--pna---
τιμᾶν	tima=n	τιμάω	tima/w	v--pna---
τιμᾶν	tima=n	τιμή	timh/	n-p---fg-
τιμᾶτε	tima=te	τιμάω	tima/w	v2ppma---
τιμᾶτε	tima=te	τιμάω	tima/w	v2ppsa---
τιμᾶτε	tima=te	τιμάω	tima/w	v2ppia---
τιμᾶτε	tima=te	τιμάω	tima/w	v2piia---
τιμῶντες	timw=ntes	τιμάω	tima/w	v-pppamn-
τιμῶντες	timw=ntes	τιμάω	tima/w	v-pppamv-
τιμῶντες	timw=ntes	τιμόω	timo/w	v-pppamn-
τιμῶντες	timw=ntes	τιμόω	timo/w	v-pppamv-
τιμῶσιν	timw=sin	τιμάω	tima/w	v-pppamd-
τιμῶσιν	timw=sin	τιμάω	tima/w	v-pppand-
τιμῶσιν	timw=sin	τιμάω	tima/w	v3ppsa---
τιμῶσιν	timw=sin	τιμάω	tima/w	v3ppia---
τιμῶσιν	timw=sin	τιμάω	tima/w	v3ppsa---
τιμῶσιν	timw=sin	τιμέω	time/w	v3ppsa---
τιμῶσιν	timw=sin	τιμόω	timo/w	v2spse---
τιμῶσιν	timw=sin	τιμόω	timo/w	v3ppsa---
τιμῶσιν	timw=sin	τιμόω	timo/w	v3spsa---
τινα	tina	τις	tis	p-s---ma-
τινα	tina	τις	tis	p-s---fa-
τινα	tina	τις	tis	p-p---nn-
τινα	tina	τις	tis	p-p---nv-
τινα	tina	τις	tis	p-p---na-
τινος	tinos	τις	tis	p-s----g-
τινά	tina/	τις	tis	p-s---ma-
τινά	tina/	τις	tis	p-s---fa-
τινά	tina/	τις	tis	p-p---nn-
τινά	tina/	τις	tis	p-p---nv-
τινά	tina/	τις	tis	p-p---na-
τινές	tine/s	τις	tis	p-p---mn-
τινές	tine/s	τις	tis	p-p---mv-
τινές	tine/s	τις	tis	p-p---fn-
τινές	tine/s	τις	tis	p-p---fv-
τινός	tino/s	τις	tis	p-s----g-
τις	tis	τις	tis	p-s---mn-
τις	tis	τις	tis	p-s---fn-
τλά	tla/	τλάω	tla/w	v3saia---
τοι	toi	σύ	su/	p-s----d-
τοι	toi	τοι	toi	g--------
τοιαύτας	toiau/tas	τοιοῦτος	toiou=tos	n-p---fa-
τοιαύτας	toiau/tas	τοιοῦτος	toiou=tos	n-s---fg-
τοιαύτην	toiau/thn	τοιοῦτος	toiou=tos	n-s---fa-
τοιαύτης	toiau/ths	τοιοῦτος	toiou=tos	n-s---fg-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---na-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---fn-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---fv-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---na-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---na-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---fn-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---fv-
τοιγάρ	toiga/r	τοιγάρ	toiga/r	g--------
τοιόνδε	toio/nde	τοιόσδε	toio/sde	n-s---ma-
τοιόνδε	toio/nde	τοιόσδε	toio/sde	n-s---na-
τοιόνδε	toio/nde	τοιόσδε	toio/sde	n-s---nn-
τοκεύς	tokeu/s	τοκεύς	tokeu/s	n-s---mn-
τοκεῦ	tokeu=	τοκάω	toka/w	v2spme---
τοκεῦ	tokeu=	τοκάω	toka/w	v2siie---
τοκεῦ	tokeu=	τοκεύς	tokeu/s	n-s---mv-
τοκεῦσιν	tokeu=sin	τοκάω	toka/w	v-pppamd-
τοκεῦσιν	tokeu=sin	τοκάω	toka/w	v-pppand-
τοκεῦσιν	tokeu=sin	τοκάω	toka/w	v3ppia---
τοκεῦσιν	tokeu=sin	τοκεύς	tokeu/s	n-p---md-
τοκέας	toke/as	τοκεύς	tokeu/s	n-p---ma-
τοκέων	toke/wn	τοκάω	toka/w	v-sppamn-
τοκέων	toke/wn	τοκεύς	tokeu/s	n-p---mg-
τοκέων	toke/wn	τοκεύς	tokeu/s	n-p---mg-
τοσοῦτο	tosou=to	τοσοῦτος	tosou=tos	n-s---nn-
τοσοῦτο	tosou=to	τοσοῦτος	tosou=tos	n-s---nv-
τοσοῦτο	tosou=to	τοσοῦτος	tosou=tos	n-s---na-
τοὐμόν	tou)mo/n	ἐμός	e)mo/s	a-s---ma-
τοὐμόν	tou)mo/n	ἐμός	e)mo/s	a-s---nn-
τοὐμόν	tou)mo/n	ἐμός	e)mo/s	a-s---nv-
τοὐμόν	tou)mo/n	ἐμός	e)mo/s	a-s---na-
τοί	toi/	ὁ	o(	l-p---mn-
τοί	toi/	σύ	su/	p-s----d-
τοί	toi/	σύ	su/	p-s----d-
τοί	toi/	τοι	toi	g--------
τούς	tou/s	ὁ	o(	l-p---ma-
τούσδ’	tou/sd'	ὅδε	o(/de	n-p---ma-
τούτοις	tou/tois	οὗτος	ou(=tos	n-p---md-
τούτοις	tou/tois	οὗτος	ou(=tos	n-p---nd-
τούτου	tou/tou	οὗτος	ou(=tos	n-s---mg-
τούτου	tou/tou	οὗτος	ou(=tos	n-s---ng-
τούτους	tou/tous	οὗτος	ou(=tos	n-p---ma-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---mg-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---fg-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---ng-
τοῖον	toi=on	τοῖος	toi=os	a-s---ma-
τοῖον	toi=on	τοῖος	toi=os	a-s---nn-
τοῖον	toi=on	τοῖος	toi=os	a-s---nv-
τοῖον	toi=on	τοῖος	toi=os	a-s---na-
τοῖς	toi=s	ὁ	o(	l-p---md-
τοῖς	toi=s	ὁ	o(	l-p---nd-
τοῖσδε	toi=sde	ὅδε	o(/de	n-p---md-
τοῖσδε	toi=sde	ὅδε	o(/de	n-p---nd-
τοῖσι	toi=si	ὁ	o(	l-p---md-
τοῖσι	toi=si	ὁ	o(	l-p---nd-
τοῖσι	toi=si	τίς	ti/s	n-p----d-
τοῖσιν	toi=sin	ὁ	o(	l-p---md-
τοῖσιν	toi=sin	ὁ	o(	l-p---nd-
τοῖσιν	toi=sin	τίς	ti/s	n-p----d-
τοῦ	tou=	ὁ	o(	l-s---mg-
τοῦ	tou=	ὁ	o(	l-s---ng-
τοῦ	tou=	τίς	ti/s	n-s----g-
τοῦ	tou=	τις	tis	p-s----g-
τοῦδε	tou=de	ὅδε	o(/de	n-s---mg-
τοῦδε	tou=de	ὅδε	o(/de	n-s---ng-
τοῦδέ	tou=de/	ὅδε	o(/de	n-s---mg-
τοῦδέ	tou=de/	ὅδε	o(/de	n-s---ng-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---nn-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---nv-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---na-
τρανῶς	tranw=s	τρανής	tranh/s	x--------
τρανῶς	tranw=s	τρανόω	trano/w	v2spia---
τραφείς	trafei/s	τρέφω	tre/fw	v-sappmn-
τραφείς	trafei/s	τρέφω	tre/fw	v-sappmv-
τριῶν	triw=n	τρεῖς	trei=s	m-p---mg-
τριῶν	triw=n	τρεῖς	trei=s	m-p---fg-
τριῶν	triw=n	τρεῖς	trei=s	m-p---ng-
τριῶν	triw=n	τρίζω	tri/zw	v-sfpamn-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpamv-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpann-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpanv-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpana-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpamn-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpamv-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpann-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpanv-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpana-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpamn-
τροφός	trofo/s	τροφός	trofo/s	n-s---mn-
τροφός	trofo/s	τροφός	trofo/s	n-s---fn-
τρέποιτ’	tre/poit'	τρέπω	tre/pw	v3spoe---
τρέποιτ’	tre/poit'	τρέπω	tre/pw	v2ppoa---
τρέφοι	tre/foi	τρέφω	tre/fw	v3spoa---
τρέφουσ’	tre/fous'	τρέφω	tre/fw	v-sppafn-
τρέφουσ’	tre/fous'	τρέφω	tre/fw	v-sppafv-
τρέφουσ’	tre/fous'	τρέφω	tre/fw	v-pppamd-
τρέφουσ’	tre/fous'	τρέφω	tre/fw	v-pppand-
τρέφουσ’	tre/fous'	τρέφω	tre/fw	v3ppia---
τρέφουσ’	tre/fous'	τρέφω	tre/fw	v-pppafn-
τρέφουσ’	tre/fous'	τρέφω	tre/fw	v-pppafv-
τρέχω	tre/xw	τρέχω	tre/xw	v1spsa---
τρέχω	tre/xw	τρέχω	tre/xw	v1spia---
τρέων	tre/wn	τρέω	tre/w	v-sppamn-
τρίβεσθαι	tri/besqai	τρίβω	tri/bw	v--pne---
τρίτου	tri/tou	τρίτος	tri/tos	a-s---mg-
τρίτου	tri/tou	τρίτος	tri/tos	a-s---ng-
τρίτῳ	tri/tw|	τρίτος	tri/tos	a-s---md-
τρίτῳ	tri/tw|	τρίτος	tri/tos	a-s---nd-
τρόποις	tro/pois	τρόπος	tro/pos	n-p---md-
τρόπος	tro/pos	τρόπος	tro/pos	n-s---mn-
τυχεῖν	tuxei=n	τυγχάνω	tugxa/nw	v--ana---
τυχοῦσα	tuxou=sa	τυγχάνω	tugxa/nw	v-sapafn-
τυχοῦσα	tuxou=sa	τυγχάνω	tugxa/nw	v-sapafv-
τυχοῦσαι	tuxou=sai	τυγχάνω	tugxa/nw	v-papafn-
τυχοῦσαι	tuxou=sai	τυγχάνω	tugxa/nw	v-papafv-
τἀγαθά	ta)gaqa/	ἀγαθός	a)gaqo/s	a-p---nn-
τἀγαθά	ta)gaqa/	ἀγαθός	a)gaqo/s	a-p---nv-
τἀγαθά	ta)gaqa/	ἀγαθός	a)gaqo/s	a-p---na-
τἀγαθά	ta)gaqa/	ἀγαθός	a)gaqo/s	a-d---fn-
τἀγαθά	ta)gaqa/	ἀγαθός	a)gaqo/s	a-d---fv-
τἀγαθά	ta)gaqa/	ἀγαθός	a)gaqo/s	a-d---fa-
τἀγαθά	ta)gaqa/	ἀγαθός	a)gaqo/s	a-s---fn-
τἀγαθά	ta)gaqa/	ἀγαθός	a)gaqo/s	a-s---fv-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-p---nn-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-p---nv-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-p---na-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-d---fn-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-d---fv-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-d---fa-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-s---fn-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-s---fv-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-p---nn-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-p---nv-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-p---na-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-d---fn-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-d---fv-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-d---fa-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-s---fn-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-s---fv-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-p---nn-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-p---nv-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-p---na-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-d---fn-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-d---fv-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-d---fa-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-s---fn-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-s---fv-
τἀνδρός	ta)ndro/s	ἀνήρ	a)nh/r	n-s---mg-
τἀντεῦθεν	ta)nteu=qen	ἐντεῦθεν	e)nteu=qen	d--------
τἀρίθμημα	ta)ri/qmhma	ἀρίθμημα	a)ri/qmhma	n-s---nn-
τἀρίθμημα	ta)ri/qmhma	ἀρίθμημα	a)ri/qmhma	n-s---nv-
τἀρίθμημα	ta)ri/qmhma	ἀρίθμημα	a)ri/qmhma	n-s---na-
τἄλλα	ta)/lla	ἄλλος	a)/llos	n-p---nn-
τἄλλα	ta)/lla	ἄλλος	a)/llos	n-p---nv-
τἄλλα	ta)/lla	ἄλλος	a)/llos	n-p---na-
τἄλλα	ta)/lla	ἄλλος	a)/llos	n-d---fn-
τἄλλα	ta)/lla	ἄλλος	a)/llos	n-d---fv-
τἄλλα	ta)/lla	ἄλλος	a)/llos	n-d---fa-
τἄλλα	ta)/lla	ἄλλος	a)/llos	n-s---fn-
τἄλλα	ta)/lla	ἄλλος	a)/llos	n-s---fv-
τἄν	ta)/n	ἄν1	a)/n1	g--------
τἄν	ta)/n	ἄν2	a)/n2	c--------
τἄν	ta)/n	ἀνά	a)na/	r--------
τἄν	ta)/n	ἐάν	e)a/n	c--------
τἄν	ta)/n	ἐν	e)n	r--------
τἄν	ta)/n	εἰμί	ei)mi/	v3piia---
