’	'	ἒ	e)\	x--------
παραθήσεις	paraqh/seis	παρατίθημι	parati/qhmi	v2sfia---
παρακαλούμενος	parakalou/menos	παρακαλέω	parakale/w	v-sppemn-
παρακαλούμενος	parakalou/menos	παρακαλέω	parakale/w	v-sfpmmn-
παρακαλούμενος	parakalou/menos	παρακαλέω	parakale/w	v-sppemn-
παρακολουθῶ	parakolouqw=	παρακολουθέω	parakolouqe/w	v1spsa---
παρακολουθῶ	parakolouqw=	παρακολουθέω	parakolouqe/w	v1spia---
παρακολουθῶ	parakolouqw=	παρακολουθέω	parakolouqe/w	v1spsa---
παρακολουθῶ	parakolouqw=	παρακολουθέω	parakolouqe/w	v1spia---
παρακύψασα	paraku/yasa	παρακύπτω	paraku/ptw	v-sapafn-
παρακύψασα	paraku/yasa	παρακύπτω	paraku/ptw	v-sapafv-
παραλαβεῖν	paralabei=n	παραλαμβάνω	paralamba/nw	v--ana---
παραλαβοῦσαι	paralabou=sai	παραλαμβάνω	paralamba/nw	v-papafn-
παραλαβοῦσαι	paralabou=sai	παραλαμβάνω	paralamba/nw	v-papafv-
παραλείφειν	paralei/fein	παραλείφω	paralei/fw	v--pna---
παραλείψεις	paralei/yeis	παράλειψις	para/leiyis	n-p---fn-
παραλείψεις	paralei/yeis	παράλειψις	para/leiyis	n-p---fv-
παραλείψεις	paralei/yeis	παράλειψις	para/leiyis	n-p---fn-
παραλείψεις	paralei/yeis	παράλειψις	para/leiyis	n-p---fa-
παραλείψεις	paralei/yeis	παραλείφω	paralei/fw	v2sasa---
παραλείψεις	paralei/yeis	παραλείφω	paralei/fw	v2sfia---
παραλείψεις	paralei/yeis	παραλείπω	paralei/pw	v2sfia---
παραλέλεξαι	parale/lecai	παρά-λέγω3	para/-le/gw3	v2srie---
παραπεπληγμένα	parapeplhgme/na	παραπλήσσω	paraplh/ssw	v-prpenn-
παραπεπληγμένα	parapeplhgme/na	παραπλήσσω	paraplh/ssw	v-prpenv-
παραπεπληγμένα	parapeplhgme/na	παραπλήσσω	paraplh/ssw	v-prpena-
παραπεπληγμένα	parapeplhgme/na	παραπλήσσω	paraplh/ssw	v-drpefn-
παραπεπληγμένα	parapeplhgme/na	παραπλήσσω	paraplh/ssw	v-drpefv-
παραπεπληγμένα	parapeplhgme/na	παραπλήσσω	paraplh/ssw	v-drpefa-
παραπεπληγμένα	parapeplhgme/na	παραπλήσσω	paraplh/ssw	v-srpefn-
παραπεπληγμένα	parapeplhgme/na	παραπλήσσω	paraplh/ssw	v-srpefv-
παραστατεῖς	parastatei=s	παραστατέω	parastate/w	v2spia---
παραστατεῖς	parastatei=s	παραστατέω	parastate/w	v2spia---
παραφρονεῖν	parafronei=n	παραφρονέω	parafrone/w	v--pna---
παραφρονεῖν	parafronei=n	παραφρονέω	parafrone/w	v--pna---
παραφρονεῖς	parafronei=s	παραφρονέω	parafrone/w	v2spia---
παραφρονεῖς	parafronei=s	παραφρονέω	parafrone/w	v2spia---
παραφῆναι	parafh=nai	παράπτω	para/ptw	v--anp---
παραφῆναι	parafh=nai	παραφαίνω	parafai/nw	v--ana---
παραχορδιεῖς	paraxordiei=s	παραχορδίζω	paraxordi/zw	v2sfia---
παραχώρει	paraxw/rei	παραχωρέω	paraxwre/w	v2spma---
παραχώρει	paraxw/rei	παραχωρέω	paraxwre/w	v2spma---
παραχώρει	paraxw/rei	παραχωρέω	paraxwre/w	v3siia---
παραχώρει	paraxw/rei	παραχωρέω	paraxwre/w	v3siia---
παρερπύσασα	parerpu/sasa	παρέρπω	pare/rpw	v-sapafn-
παρερπύσασα	parerpu/sasa	παρέρπω	pare/rpw	v-sapafv-
παρερπύσασα	parerpu/sasa	παρερπύζω	parerpu/zw	v-sapafn-
παρερπύσασα	parerpu/sasa	παρερπύζω	parerpu/zw	v-sapafv-
παρεσκευασμέναι	pareskeuasme/nai	παρασκευάζω	paraskeua/zw	v-prpefn-
παρεσκευασμέναι	pareskeuasme/nai	παρασκευάζω	paraskeua/zw	v-prpefv-
παρεσκευασμέναι	pareskeuasme/nai	παρασκευάζω	paraskeua/zw	v-srpefd-
παρεσκευασμένοι	pareskeuasme/noi	παρασκευάζω	paraskeua/zw	v-prpemn-
παρεσκευασμένοι	pareskeuasme/noi	παρασκευάζω	paraskeua/zw	v-prpemv-
παρεσκευάσμεθα	pareskeua/smeqa	παρασκευάζω	paraskeua/zw	v1plie---
παρεσκευάσμεθα	pareskeua/smeqa	παρασκευάζω	paraskeua/zw	v1prie---
παρεστώς	parestw/s	παρίστημι	pari/sthmi	v-srpamn-
παρεστώς	parestw/s	παρίστημι	pari/sthmi	v-srpamv-
παρείρπυσεν	parei/rpusen	παρέρπω	pare/rpw	v3saia---
παριόντα	pario/nta	πάρειμι1	pa/reimi1	v-sppama-
παριόντα	pario/nta	πάρειμι1	pa/reimi1	v-pppann-
παριόντα	pario/nta	πάρειμι1	pa/reimi1	v-pppanv-
παριόντα	pario/nta	πάρειμι1	pa/reimi1	v-pppana-
παριόντα	pario/nta	πάρειμι2	pa/reimi2	v-sppama-
παριόντα	pario/nta	πάρειμι2	pa/reimi2	v-pppann-
παριόντα	pario/nta	πάρειμι2	pa/reimi2	v-pppanv-
παριόντα	pario/nta	πάρειμι2	pa/reimi2	v-pppana-
παριών	pariw/n	πάρειμι1	pa/reimi1	v-sppamn-
παριών	pariw/n	πάρειμι2	pa/reimi2	v-sppamn-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-pppann-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-pppanv-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-pppana-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-sppama-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-pppann-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-pppanv-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-pppana-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-sppama-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-sppamd-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-sppand-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v3ppia---
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-sppamd-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-sppand-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v3ppia---
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppamn-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppamv-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppama-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppann-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppanv-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppana-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppamn-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppamv-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppama-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppann-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppanv-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v-dppana-
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v3ppie---
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v3ppie---
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v3piie---
παροινοῦντ’	paroinou=nt'	παροινέω	paroine/w	v3piie---
παροψωνοῦσιν	paroywnou=sin	παροψωνέω	paroywne/w	v-pppamd-
παροψωνοῦσιν	paroywnou=sin	παροψωνέω	paroywne/w	v-pppand-
παροψωνοῦσιν	paroywnou=sin	παροψωνέω	paroywne/w	v3ppia---
παρούσης	parou/shs	πάρειμι1	pa/reimi1	v-sppafg-
παρούσης	parou/shs	παρόω	paro/w	v-sppafg-
παροῦσιν	parou=sin	πάρειμι1	pa/reimi1	v-pppamd-
παροῦσιν	parou=sin	πάρειμι1	pa/reimi1	v-pppand-
παροῦσιν	parou=sin	παρόω	paro/w	v-pppamd-
παροῦσιν	parou=sin	παρόω	paro/w	v-pppand-
παροῦσιν	parou=sin	παρόω	paro/w	v3ppia---
παροῦσιν	parou=sin	πείρω	pei/rw	v3pasp---
παρά	para/	παρά	para/	r--------
παρά	para/	πηρός	phro/s	a-p---nn-
παρά	para/	πηρός	phro/s	a-p---nv-
παρά	para/	πηρός	phro/s	a-p---na-
παρά	para/	πηρός	phro/s	a-d---fn-
παρά	para/	πηρός	phro/s	a-d---fv-
παρά	para/	πηρός	phro/s	a-d---fa-
παρά	para/	πηρός	phro/s	a-s---fn-
παρά	para/	πηρός	phro/s	a-s---fv-
παράθου	para/qou	παρατίθημι	parati/qhmi	v2samm---
παράθου	para/qou	παρατίθημι	parati/qhmi	v2saim---
παράπαν	para/pan	παράπαν	para/pan	d--------
παρέδυν	pare/dun	παραδύομαι	paradu/omai	v3paia---
παρέδυν	pare/dun	παραδύομαι	paradu/omai	v3paia---
παρέδυν	pare/dun	παραδύομαι	paradu/omai	v1saia---
παρέκυψεν	pare/kuyen	παρακύπτω	paraku/ptw	v3saia---
παρέξομεν	pare/comen	παρέχω	pare/xw	v1pfia---
παρέστατ’	pare/stat'	παρίστημι	pari/sthmi	v3saim---
παρέστατ’	pare/stat'	παρίστημι	pari/sthmi	v3slie---
παρέστατ’	pare/stat'	παρίστημι	pari/sthmi	v2plia---
παρέστατ’	pare/stat'	παρίστημι	pari/sthmi	v2prma---
παρέστατ’	pare/stat'	παρίστημι	pari/sthmi	v2pria---
παρέστατ’	pare/stat'	παρίστημι	pari/sthmi	v2paia---
παρέστατ’	pare/stat'	παρίστημι	pari/sthmi	v3srie---
παρέσχεν	pare/sxen	παρέχω	pare/xw	v3saia---
παρέχειν	pare/xein	παρέχω	pare/xw	v--pna---
παρέχωσι	pare/xwsi	παρέχω	pare/xw	v3ppsa---
παρών	parw/n	πάρειμι1	pa/reimi1	v-sppamn-
παρών	parw/n	παρών	parw/n	n-s---mn-
παρών	parw/n	παρών	parw/n	n-s---mv-
παρῆλθε	parh=lqe	παρέρχομαι	pare/rxomai	v3saia---
παρῆλθε	parh=lqe	παρέρχομαι	pare/rxomai	v3saia---
παρῆν	parh=n	πάρειμι1	pa/reimi1	v1siia---
παρῆν	parh=n	πάρειμι1	pa/reimi1	v3piia---
παρῆν	parh=n	πάρειμι1	pa/reimi1	v3siia---
παττάλου	patta/lou	πάσσαλος	pa/ssalos	n-s---mg-
παττάλου	patta/lou	πασσαλόω	passalo/w	v3siia---
πατέρας	pate/ras	πατήρ	path/r	n-p---ma-
πατέρ’	pate/r'	πατήρ	path/r	n-s---ma-
πατέρ’	pate/r'	πατήρ	path/r	n-s---md-
πατέρ’	pate/r'	πατήρ	path/r	n-s---md-
πατέρ’	pate/r'	πατήρ	path/r	n-d---mn-
πατέρ’	pate/r'	πατήρ	path/r	n-d---mv-
πατέρ’	pate/r'	πατήρ	path/r	n-d---ma-
παχεῖάν	paxei=a/n	παχύς	paxu/s	a-s---fa-
παίγνια	pai/gnia	παίγνιον	pai/gnion	n-p---nn-
παίγνια	pai/gnia	παίγνιον	pai/gnion	n-p---nv-
παίγνια	pai/gnia	παίγνιον	pai/gnion	n-p---na-
παίγνια	pai/gnia	παίγνιος	pai/gnios	n-p---nn-
παίγνια	pai/gnia	παίγνιος	pai/gnios	n-p---nv-
παίγνια	pai/gnia	παίγνιος	pai/gnios	n-p---na-
παίζουσα	pai/zousa	παίζω	pai/zw	v-sppafn-
παίζουσα	pai/zousa	παίζω	pai/zw	v-sppafv-
παίζουσα	pai/zousa	παίζω	pai/zw	v-sppafn-
παίζουσα	pai/zousa	παίζω	pai/zw	v-sppafv-
παίουσα	pai/ousa	παίω1	pai/w1	v-sppafn-
παίουσα	pai/ousa	παίω1	pai/w1	v-sppafv-
παίουσα	pai/ousa	παίω2	pai/w2	v-sppafn-
παίουσα	pai/ousa	παίω2	pai/w2	v-sppafv-
παύσαιντ’	pau/saint'	παύω	pau/w	v3paom---
παῖδας	pai=das	παῖς	pai=s	n-p---ma-
παῖδας	pai=das	παῖς	pai=s	n-p---fa-
παῖς	pai=s	πᾶς	pa=s	n-s---mn-
παῖς	pai=s	πᾶς	pa=s	n-s---mv-
παῖς	pai=s	παῖς	pai=s	n-s---mn-
παῖς	pai=s	παῖς	pai=s	n-s---fn-
παῦε	pau=e	παύω	pau/w	v2spma---
παῦε	pau=e	παύω	pau/w	v3siia---
παῦσαι	pau=sai	παύω	pau/w	v2samm---
παῦσαι	pau=sai	παύω	pau/w	v--ana---
πειθαρχεῖν	peiqarxei=n	πειθαρχέω	peiqarxe/w	v--pna---
πειρωμέναισι	peirwme/naisi	πειράω	peira/w	v-pppefd-
πειρωμέναισι	peirwme/naisi	πειράζω	peira/zw	v-pfpmfd-
πειστέον	peiste/on	πειστέον	peiste/on	n-s---ma-
πειστέον	peiste/on	πειστέον	peiste/on	n-s---nn-
πειστέον	peiste/on	πειστέον	peiste/on	n-s---nv-
πειστέον	peiste/on	πειστέον	peiste/on	n-s---na-
πειστέον	peiste/on	πειστέος	peiste/os	n-s---ma-
πειστέον	peiste/on	πειστέος	peiste/os	n-s---fa-
πειστέον	peiste/on	πειστέος	peiste/os	n-s---nn-
πειστέον	peiste/on	πειστέος	peiste/os	n-s---nv-
πειστέον	peiste/on	πειστέος	peiste/os	n-s---na-
πελέθων	pele/qwn	πέλεθος	pe/leqos	n-p---mg-
πεντακοσιοστήν	pentakosiosth/n	πεντακοσιοστός	pentakosiosto/s	a-s---fa-
πεντακόσια	pentako/sia	πεντακόσιοι	pentako/sioi	a-p---nn-
πεντακόσια	pentako/sia	πεντακόσιοι	pentako/sioi	a-p---nv-
πεντακόσια	pentako/sia	πεντακόσιοι	pentako/sioi	a-p---na-
πενίᾳ	peni/a|	πενία	peni/a	n-p---fn-
πενίᾳ	peni/a|	πενία	peni/a	n-p---fv-
πενίᾳ	peni/a|	πενία	peni/a	n-s---fd-
πεπείραις	pepei/rais	πέπειρα	pe/peira	n-p---fd-
πεπείραις	pepei/rais	πέπειρος	pe/peiros	a-p---fd-
πεπραγμένα	pepragme/na	πράσσω	pra/ssw	v-prpenn-
πεπραγμένα	pepragme/na	πράσσω	pra/ssw	v-prpenv-
πεπραγμένα	pepragme/na	πράσσω	pra/ssw	v-prpena-
πεπραγμένα	pepragme/na	πράσσω	pra/ssw	v-drpefn-
πεπραγμένα	pepragme/na	πράσσω	pra/ssw	v-drpefv-
πεπραγμένα	pepragme/na	πράσσω	pra/ssw	v-drpefa-
πεπραγμένα	pepragme/na	πράσσω	pra/ssw	v-srpefn-
πεπραγμένα	pepragme/na	πράσσω	pra/ssw	v-srpefv-
πεπωκώς	pepwkw/s	πίνω	pi/nw	v-srpamn-
πεπωκώς	pepwkw/s	πίνω	pi/nw	v-srpamv-
περ	per	πέρ	pe/r	g--------
περδόμενος	perdo/menos	πέρδομαι	pe/rdomai	v-sppemn-
περδόμενος	perdo/menos	περιδίδομαι	peridi/domai	v-sapmmn-
περιβλέψας	perible/yas	περιβλέπω	perible/pw	v-sapamn-
περιβλέψας	perible/yas	περιβλέπω	perible/pw	v-sapamv-
περιδεῖσθε	peridei=sqe	περιδέω	peride/w	v2ppme---
περιδεῖσθε	peridei=sqe	περιδέω	peride/w	v2ppoe---
περιδεῖσθε	peridei=sqe	περιδέω	peride/w	v2ppie---
περιδεῖσθε	peridei=sqe	περιδέω	peride/w	v2ppme---
περιδεῖσθε	peridei=sqe	περιδέω	peride/w	v2ppie---
περιδεῖσθε	peridei=sqe	περιδέω	peride/w	v2piie---
περιδεῖσθε	peridei=sqe	περιδέω	peride/w	v2piie---
περιδησόμεσθ’	peridhso/mesq'	περιδέω	peride/w	v1pasm---
περιδησόμεσθ’	peridhso/mesq'	περιδέω	peride/w	v1pfim---
περιδησόμεσθ’	peridhso/mesq'	περιδέω	peride/w	v1pasm---
περιδησόμεσθ’	peridhso/mesq'	περιδέω	peride/w	v1pfim---
περιδουμένη	peridoume/nh	περιδέω	peride/w	v-sppefn-
περιδουμένη	peridoume/nh	περιδέω	peride/w	v-sppefv-
περιδοῦ	peridou=	περιδέω	peride/w	v2spme---
περιδοῦ	peridou=	περιδέω	peride/w	v2siie---
περιδήσειεν	peridh/seien	περιδέω	peride/w	v3saoa---
περιδήσειεν	peridh/seien	περιδέω	peride/w	v3saoa---
περιδήσομαι	peridh/somai	περιδέω	peride/w	v1sasm---
περιδήσομαι	peridh/somai	περιδέω	peride/w	v1sfim---
περιδήσομαι	peridh/somai	περιδέω	peride/w	v1sasm---
περιδήσομαι	peridh/somai	περιδέω	peride/w	v1sfim---
περιηργάζετο	perihrga/zeto	περιεργάζομαι	perierga/zomai	v3siie---
περιηρμοσμέναι	perihrmosme/nai	περιαρμόζω	periarmo/zw	v-prpefn-
περιηρμοσμέναι	perihrmosme/nai	περιαρμόζω	periarmo/zw	v-prpefv-
περιηρμοσμέναι	perihrmosme/nai	περιαρμόζω	periarmo/zw	v-srpefd-
περιλαλῶμεν	perilalw=men	περιλαλέω	perilale/w	v1ppsa---
περιλελειμμένος	perileleimme/nos	περιλείπομαι	perilei/pomai	v-srpemn-
περιλάβοιμ’	perila/boim'	περιλαμβάνω	perilamba/nw	v1saoa---
περιμείναντα	perimei/nanta	περιμένω	perime/nw	v-papann-
περιμείναντα	perimei/nanta	περιμένω	perime/nw	v-papanv-
περιμείναντα	perimei/nanta	περιμένω	perime/nw	v-papana-
περιμείναντα	perimei/nanta	περιμένω	perime/nw	v-sapama-
περιμείνατέ	perimei/nate/	περιμένω	perime/nw	v2pama---
περιμείνατέ	perimei/nate/	περιμένω	perime/nw	v2paia---
περισκοπουμένη	periskopoume/nh	περισκοπέω	periskope/w	v-sppefn-
περισκοπουμένη	periskopoume/nh	περισκοπέω	periskope/w	v-sppefv-
περισκοπουμένη	periskopoume/nh	περισκοπέω	periskope/w	v-sppefn-
περισκοπουμένη	periskopoume/nh	περισκοπέω	periskope/w	v-sppefv-
περιστίαρχος	peristi/arxos	περιστίαρχος	peristi/arxos	n-s---mn-
περιφέρειν	perife/rein	περιφέρω	perife/rw	v--pna---
περιίδῃς	perii/dh|s	περί-εἶδον	peri/-ei)=don	v2sasa---
περί	peri/	περί	peri/	r--------
περίθου	peri/qou	περιτίθημι	periti/qhmi	v2samm---
περίθου	peri/qou	περιτίθημι	periti/qhmi	v2saim---
πεττοῖς	pettoi=s	πεσσός	pesso/s	n-p---md-
πεφροντίκαμεν	pefronti/kamen	φροντίζω	fronti/zw	v1pria---
πείσομαι	pei/somai	πάσχω	pa/sxw	v1sfim---
πείσομαι	pei/somai	πείθω	pei/qw	v1sasm---
πείσομαι	pei/somai	πείθω	pei/qw	v1sfim---
πηλοφοροῦντες	phloforou=ntes	πηλοφορέω	phlofore/w	v-pppamn-
πηλοφοροῦντες	phloforou=ntes	πηλοφορέω	phlofore/w	v-pppamv-
πηνίκα	phni/ka	πηνίκα	phni/ka	d--------
πιεῖν	piei=n	πίνω	pi/nw	v--ana---
πιθοίμην	piqoi/mhn	πείθω	pei/qw	v1saom---
πιθοίμην	piqoi/mhn	πιθέω	piqe/w	v1spoe---
πιθοίμην	piqoi/mhn	πιθόω	piqo/w	v1spoe---
πιστεύω	pisteu/w	πιστεύω	pisteu/w	v1spsa---
πιστεύω	pisteu/w	πιστεύω	pisteu/w	v1spia---
πλακοῦντας	plakou=ntas	πλακόω	plako/w	v-pppama-
πλακοῦντας	plakou=ntas	πλακοῦς	plakou=s	n-p---ma-
πλειόνων	pleio/nwn	πλείων	plei/wn	a-p----g-
πλειόνων	pleio/nwn	πλείων	plei/wn	a-p---ng-
πλευρῖτις	pleuri=tis	πλευρῖτις	pleuri=tis	n-s---fn-
πλείον’	plei/on'	πλείων	plei/wn	a-p---nn-
πλείον’	plei/on'	πλείων	plei/wn	a-p---nv-
πλείον’	plei/on'	πλείων	plei/wn	a-p---na-
πλείον’	plei/on'	πλείων	plei/wn	a-s---ma-
πλείον’	plei/on'	πλείων	plei/wn	a-s---fa-
πλείον’	plei/on'	πλείων	plei/wn	a-p---nn-
πλείον’	plei/on'	πλείων	plei/wn	a-s----d-
πλείον’	plei/on'	πλείων	plei/wn	a-s---nd-
πλείον’	plei/on'	πλείων	plei/wn	a-d----n-
πλείον’	plei/on'	πλείων	plei/wn	a-d----v-
πλείον’	plei/on'	πλείων	plei/wn	a-d----a-
πλείον’	plei/on'	πλείων	plei/wn	a-d---nn-
πλείον’	plei/on'	πλείων	plei/wn	a-d---nv-
πλείον’	plei/on'	πλείων	plei/wn	a-d---na-
πλείοσιν	plei/osin	πλείων	plei/wn	a-p----d-
πλείοσιν	plei/osin	πλείων	plei/wn	a-p---nd-
πλείω	plei/w	πλέω	ple/w	v1spsa---
πλείω	plei/w	πλέω	ple/w	v1spia---
πλείω	plei/w	πλέως	ple/ws	a-d---mn-
πλείω	plei/w	πλέως	ple/ws	a-d---mv-
πλείω	plei/w	πλέως	ple/ws	a-d---ma-
πλείω	plei/w	πλέως	ple/ws	a-d---nn-
πλείω	plei/w	πλέως	ple/ws	a-d---nv-
πλείω	plei/w	πλέως	ple/ws	a-d---na-
πλείω	plei/w	πλέως	ple/ws	a-s---mg-
πλείω	plei/w	πλέως	ple/ws	a-s---ng-
πλείω	plei/w	πλείων	plei/wn	a-p---na-
πλείω	plei/w	πλείων	plei/wn	a-p---nn-
πλείω	plei/w	πλείων	plei/wn	a-s---ma-
πλείω	plei/w	πλείων	plei/wn	a-s---fa-
πλεῖν	plei=n	πλέω	ple/w	v--pna---
πλεῖν	plei=n	πλείων	plei/wn	n-s---nn-
πλεῖν	plei=n	πλείων	plei/wn	n-s---nv-
πλεῖν	plei=n	πλείων	plei/wn	n-s---na-
πλεῖον	plei=on	πλέω	ple/w	v-sppamv-
πλεῖον	plei=on	πλέω	ple/w	v-sppann-
πλεῖον	plei=on	πλέω	ple/w	v-sppanv-
πλεῖον	plei=on	πλέω	ple/w	v-sppana-
πλεῖον	plei=on	πλέω	ple/w	v3piia---
πλεῖον	plei=on	πλέω	ple/w	v1siia---
πλεῖον	plei=on	πλέως	ple/ws	a-s---ma-
πλεῖον	plei=on	πλέως	ple/ws	a-s---nn-
πλεῖον	plei=on	πλέως	ple/ws	a-s---nv-
πλεῖον	plei=on	πλέως	ple/ws	a-s---na-
πλεῖον	plei=on	πλείων	plei/wn	a-s---mv-
πλεῖον	plei=on	πλείων	plei/wn	a-s---fv-
πλεῖον	plei=on	πλείων	plei/wn	a-s---nn-
πλεῖον	plei=on	πλείων	plei/wn	a-s---nv-
πλεῖον	plei=on	πλείων	plei/wn	a-s---na-
πλεῖστα	plei=sta	πλεῖστος	plei=stos	a-p---nn-
πλεῖστα	plei=sta	πλεῖστος	plei=stos	a-p---nv-
πλεῖστα	plei=sta	πλεῖστος	plei=stos	a-p---na-
πλεῖστον	plei=ston	πλεῖστος	plei=stos	a-s---ma-
πλεῖστον	plei=ston	πλεῖστος	plei=stos	a-s---nn-
πλεῖστον	plei=ston	πλεῖστος	plei=stos	a-s---nv-
πλεῖστον	plei=ston	πλεῖστος	plei=stos	a-s---na-
πλεῖστος	plei=stos	πλεῖστος	plei=stos	a-s---mn-
πληγάς	plhga/s	πληγάς	plhga/s	n-s---fn-
πληγάς	plhga/s	πληγή	plhgh/	n-p---fa-
πληγέντος	plhge/ntos	πλήσσω	plh/ssw	v-sappmg-
πληγέντος	plhge/ntos	πλήσσω	plh/ssw	v-sappng-
πληγέντος	plhge/ntos	πλήσσω	plh/ssw	v-sappmg-
πληγέντος	plhge/ntos	πλήσσω	plh/ssw	v-sappng-
πληκτίζεσθαι	plhkti/zesqai	πληκτίζομαι	plhkti/zomai	v--pne---
πληρουμένης	plhroume/nhs	πληρόω	plhro/w	v-sppefg-
πλησίοι	plhsi/oi	πίμπλημι	pi/mplhmi	v3sfoa---
πλησίοι	plhsi/oi	πλησίος	plhsi/os	a-p---mn-
πλησίοι	plhsi/oi	πλησίος	plhsi/os	a-p---mv-
πλησίον	plhsi/on	πίμπλημι	pi/mplhmi	v-sfpamv-
πλησίον	plhsi/on	πίμπλημι	pi/mplhmi	v-sfpann-
πλησίον	plhsi/on	πίμπλημι	pi/mplhmi	v-sfpanv-
πλησίον	plhsi/on	πίμπλημι	pi/mplhmi	v-sfpana-
πλησίον	plhsi/on	πλησίος	plhsi/os	d--------
πλησίον	plhsi/on	πλησίος	plhsi/os	a-s---ma-
πλησίον	plhsi/on	πλησίος	plhsi/os	a-s---nn-
πλησίον	plhsi/on	πλησίος	plhsi/os	a-s---nv-
πλησίον	plhsi/on	πλησίος	plhsi/os	a-s---na-
πλουσίοις	plousi/ois	πλούσιος	plou/sios	a-p---md-
πλουσίοις	plousi/ois	πλούσιος	plou/sios	a-p---nd-
πλουτεῖν	ploutei=n	πλουτέω	ploute/w	v--pna---
πλοῦτον	plou=ton	πλοῦτοσ1	plou=tos1	n-s---ma-
πλωτῆρας	plwth=ras	πλωτήρ	plwth/r	n-p---ma-
πλέκονται	ple/kontai	πλέκω	ple/kw	v3ppie---
πλέον	ple/on	πλέος	ple/os	n-s---ma-
πλέον	ple/on	πλέος	ple/os	n-s---nn-
πλέον	ple/on	πλέος	ple/os	n-s---nv-
πλέον	ple/on	πλέος	ple/os	n-s---na-
πλέον	ple/on	πλέω	ple/w	v-sppamv-
πλέον	ple/on	πλέω	ple/w	v-sppann-
πλέον	ple/on	πλέω	ple/w	v-sppanv-
πλέον	ple/on	πλέω	ple/w	v-sppana-
πλέον	ple/on	πλέω	ple/w	v3piia---
πλέον	ple/on	πλέω	ple/w	v1siia---
πλέον	ple/on	πλέως	ple/ws	a-s---ma-
πλέον	ple/on	πλέως	ple/ws	a-s---nn-
πλέον	ple/on	πλέως	ple/ws	a-s---nv-
πλέον	ple/on	πλέως	ple/ws	a-s---na-
πλέον	ple/on	πλείων	plei/wn	a-s---mv-
πλέον	ple/on	πλείων	plei/wn	a-s---fv-
πλέον	ple/on	πλείων	plei/wn	a-s---nn-
πλέον	ple/on	πλείων	plei/wn	a-s---nv-
πλέον	ple/on	πλείων	plei/wn	a-s---na-
πλήρεις	plh/reis	πλήρης	plh/rhs	n-p---ma-
πλήρεις	plh/reis	πλήρης	plh/rhs	n-p---fa-
πλήρεις	plh/reis	πλήρης	plh/rhs	n-p---mn-
πλήρεις	plh/reis	πλήρης	plh/rhs	n-p---mv-
πλήρεις	plh/reis	πλήρης	plh/rhs	n-p---fn-
πλήρεις	plh/reis	πλήρης	plh/rhs	n-p---fv-
πλήρης	plh/rhs	πλήρης	plh/rhs	n-p---ma-
πλήρης	plh/rhs	πλήρης	plh/rhs	n-p---fa-
πλήρης	plh/rhs	πλήρης	plh/rhs	n-p---mn-
πλήρης	plh/rhs	πλήρης	plh/rhs	n-p---mv-
πλήρης	plh/rhs	πλήρης	plh/rhs	n-p---fn-
πλήρης	plh/rhs	πλήρης	plh/rhs	n-p---fv-
πλήρης	plh/rhs	πλήρης	plh/rhs	n-s---mn-
πλήρης	plh/rhs	πλήρης	plh/rhs	n-s---fn-
πλῆθος	plh=qos	πλῆθος	plh=qos	n-s---nn-
πλῆθος	plh=qos	πλῆθος	plh=qos	n-s---nv-
πλῆθος	plh=qos	πλῆθος	plh=qos	n-s---na-
ποδοῖν	podoi=n	πούς	pou/s	n-d---mg-
ποδοῖν	podoi=n	πούς	pou/s	n-d---md-
ποθεν	poqen	ποθεν	poqen	g--------
ποθῶν	poqw=n	ποθέω	poqe/w	v-sppamn-
