’	'	ἒ	e)\	x--------
παλαιά	palaia/	παλαιός	palaio/s	a-s---fn-
παλαιά	palaia/	παλαιός	palaio/s	a-s---fv-
παλίμποινα	pali/mpoina	παλίμποινος	pali/mpoinos	n-p---nn-
παλίμποινα	pali/mpoina	παλίμποινος	pali/mpoinos	n-p---nv-
παλίμποινα	pali/mpoina	παλίμποινος	pali/mpoinos	n-p---na-
παλίντον’	pali/nton'	παλίντονος	pali/ntonos	n-p---nn-
παλίντον’	pali/nton'	παλίντονος	pali/ntonos	n-p---nv-
παλίντον’	pali/nton'	παλίντονος	pali/ntonos	n-p---na-
παλίντον’	pali/nton'	παλίντονος	pali/ntonos	n-s---mv-
παλίντον’	pali/nton'	παλίντονος	pali/ntonos	n-s---fv-
παμφθάρτῳ	pamfqa/rtw|	πάμφθαρτος	pa/mfqartos	n-s---md-
παμφθάρτῳ	pamfqa/rtw|	πάμφθαρτος	pa/mfqartos	n-s---fd-
παμφθάρτῳ	pamfqa/rtw|	πάμφθαρτος	pa/mfqartos	n-s---nd-
παναθλίαν	panaqli/an	πανάθλιος	pana/qlios	a-s---fa-
παναρκέτας	panarke/tas	παναρκής	panarkh/s	n-p---ma-
παναρκέτας	panarke/tas	παναρκής	panarkh/s	n-s---mn-
πανδίκως	pandi/kws	πάνδικος	pa/ndikos	x--------
πανδίκως	pandi/kws	πάνδικος	pa/ndikos	n-p---ma-
πανδίκως	pandi/kws	πάνδικος	pa/ndikos	n-p---fa-
πανδόκοις	pando/kois	πάνδοκος	pa/ndokos	n-p---md-
πανδόκοις	pando/kois	πάνδοκος	pa/ndokos	n-p---fd-
πανδόκοις	pando/kois	πάνδοκος	pa/ndokos	n-p---nd-
πανδόκοις	pando/kois	πανδόκος	pando/kos	n-p---md-
πανδόκοις	pando/kois	πανδόκος	pando/kos	n-p---fd-
πανδόκοις	pando/kois	πανδόκος	pando/kos	n-p---nd-
πανοίμοι	panoi/moi	πανοίμοι	panoi/moi	x--------
πανούργῳ	panou/rgw|	πάνουργος	pa/nourgos	n-s---md-
πανούργῳ	panou/rgw|	πάνουργος	pa/nourgos	n-s---fd-
πανούργῳ	panou/rgw|	πάνουργος	pa/nourgos	n-s---nd-
πανούργῳ	panou/rgw|	πανοῦργος	panou=rgos	n-s---md-
πανούργῳ	panou/rgw|	πανοῦργος	panou=rgos	n-s---fd-
πανούργῳ	panou/rgw|	πανοῦργος	panou=rgos	n-s---nd-
παντελής	pantelh/s	παντελής	pantelh/s	n-s---mn-
παντελής	pantelh/s	παντελής	pantelh/s	n-s---fn-
παντελῆ	pantelh=	παντελής	pantelh/s	n-p---nn-
παντελῆ	pantelh=	παντελής	pantelh/s	n-p---nv-
παντελῆ	pantelh=	παντελής	pantelh/s	n-p---na-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---mn-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---mv-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---ma-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---fn-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---fv-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---fa-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---nn-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---nv-
παντελῆ	pantelh=	παντελής	pantelh/s	n-d---na-
παντελῆ	pantelh=	παντελής	pantelh/s	n-s---ma-
παντελῆ	pantelh=	παντελής	pantelh/s	n-s---fa-
παντί	panti/	πᾶς	pa=s	n-s---md-
παντί	panti/	πᾶς	pa=s	n-s---nd-
παντόλμους	panto/lmous	πάντολμος	pa/ntolmos	n-p---ma-
παντόλμους	panto/lmous	πάντολμος	pa/ntolmos	n-p---fa-
παντός	panto/s	πᾶς	pa=s	n-s---mg-
παντός	panto/s	πᾶς	pa=s	n-s---ng-
πανάθλιον	pana/qlion	πανάθλιος	pana/qlios	a-s---ma-
πανάθλιον	pana/qlion	πανάθλιος	pana/qlios	a-s---nn-
πανάθλιον	pana/qlion	πανάθλιος	pana/qlios	a-s---nv-
πανάθλιον	pana/qlion	πανάθλιος	pana/qlios	a-s---na-
πανώλεθρον	panw/leqron	πανώλεθρος	panw/leqros	n-s---ma-
πανώλεθρον	panw/leqron	πανώλεθρος	panw/leqros	n-s---fa-
πανώλεθρον	panw/leqron	πανώλεθρος	panw/leqros	n-s---nn-
πανώλεθρον	panw/leqron	πανώλεθρος	panw/leqros	n-s---nv-
πανώλεθρον	panw/leqron	πανώλεθρος	panw/leqros	n-s---na-
παραινεῖς	parainei=s	παραινέω	paraine/w	v2spia---
παραινεῖς	parainei=s	παραινέω	paraine/w	v2spia---
παραιτουμένᾳ	paraitoume/na|	παραιτέομαι	paraite/omai	v-sppefd-
παραιτουμένᾳ	paraitoume/na|	παραιτέομαι	paraite/omai	v-sppefd-
παραιτία	paraiti/a	παραιτητής	paraithth/s	a-d---fn-
παραιτία	paraiti/a	παραιτητής	paraithth/s	a-d---fv-
παραιτία	paraiti/a	παραιτητής	paraithth/s	a-d---fa-
παραιτία	paraiti/a	παραιτητής	paraithth/s	a-s---fn-
παραιτία	paraiti/a	παραιτητής	paraithth/s	a-s---fv-
παρανικᾷ	paranika=|	παρανικάω	paranika/w	v2spse---
παρανικᾷ	paranika=|	παρανικάω	paranika/w	v2spie---
παρανικᾷ	paranika=|	παρανικάω	paranika/w	v3spsa---
παρανικᾷ	paranika=|	παρανικάω	paranika/w	v3spia---
παρανικᾷ	paranika=|	παρανικάω	paranika/w	v2spse---
παρανικᾷ	paranika=|	παρανικάω	paranika/w	v2spie---
παρανικᾷ	paranika=|	παρανικάω	paranika/w	v3spsa---
παρανικᾷ	paranika=|	παρανικάω	paranika/w	v3spia---
παρασταδόν	parastado/n	παρασταδόν	parastado/n	d--------
παραστείχοντα	parastei/xonta	παραστείχω	parastei/xw	v-pppann-
παραστείχοντα	parastei/xonta	παραστείχω	parastei/xw	v-pppanv-
παραστείχοντα	parastei/xonta	παραστείχω	parastei/xw	v-pppana-
παραστείχοντα	parastei/xonta	παραστείχω	parastei/xw	v-sppama-
παρεκβάντος	parekba/ntos	παρεκβαίνω	parekbai/nw	v-sapamg-
παρεκβάντος	parekba/ntos	παρεκβαίνω	parekbai/nw	v-sapang-
παρελθών	parelqw/n	παρέρχομαι	pare/rxomai	v-sapamn-
παρεσκευασμένος	pareskeuasme/nos	παρασκευάζω	paraskeua/zw	v-srpemn-
παρείς	parei/s	παρίημι	pari/hmi	v-sapamn-
παρείς	parei/s	παρίημι	pari/hmi	v-sapamv-
παρείς	parei/s	πείρω	pei/rw	v-sappmn-
παρείς	parei/s	πείρω	pei/rw	v-sappmv-
παρηίς	parhi/s	παρηίς	parhi/s	n-s---fn-
παρηίς	parhi/s	παρηίς	parhi/s	n-s---fn-
παρουσία	parousi/a	παρουσία	parousi/a	n-d---fn-
παρουσία	parousi/a	παρουσία	parousi/a	n-d---fv-
παρουσία	parousi/a	παρουσία	parousi/a	n-d---fa-
παρουσία	parousi/a	παρουσία	parousi/a	n-s---fn-
παρουσία	parousi/a	παρουσία	parousi/a	n-s---fv-
παρά	para/	παρά	para/	r--------
παρά	para/	πηρός	phro/s	a-p---nn-
παρά	para/	πηρός	phro/s	a-p---nv-
παρά	para/	πηρός	phro/s	a-p---na-
παρά	para/	πηρός	phro/s	a-d---fn-
παρά	para/	πηρός	phro/s	a-d---fv-
παρά	para/	πηρός	phro/s	a-d---fa-
παρά	para/	πηρός	phro/s	a-s---fn-
παρά	para/	πηρός	phro/s	a-s---fv-
παράμουσος	para/mousos	παράμουσος	para/mousos	n-s---mn-
παράμουσος	para/mousos	παράμουσος	para/mousos	n-s---fn-
παρέντα	pare/nta	παρίημι	pari/hmi	v-sapama-
παρέντα	pare/nta	παρίημι	pari/hmi	v-papann-
παρέντα	pare/nta	παρίημι	pari/hmi	v-papanv-
παρέντα	pare/nta	παρίημι	pari/hmi	v-papana-
παρέντα	pare/nta	πείρω	pei/rw	v-pappnn-
παρέντα	pare/nta	πείρω	pei/rw	v-pappnv-
παρέντα	pare/nta	πείρω	pei/rw	v-pappna-
παρέντα	pare/nta	πείρω	pei/rw	v-sappma-
παρών	parw/n	πάρειμι1	pa/reimi1	v-sppamn-
παρών	parw/n	παρών	parw/n	n-s---mn-
παρών	parw/n	παρών	parw/n	n-s---mv-
παρῆ	parh=	πάρειμι1	pa/reimi1	v1siia---
παρῇ	parh=|	πάρειμι1	pa/reimi1	v3spsa---
παρῇ	parh=|	παρίημι	pari/hmi	v3sasa---
παρῇ	parh=|	παρίημι	pari/hmi	v3sasa---
παρῇ	parh=|	πείρω	pei/rw	v3sasp---
παρῇ	parh=|	πηρός	phro/s	a-s---fd-
πατεῖς	patei=s	πατέω	pate/w	v2spia---
πατούμενον	patou/menon	πατέομαι	pate/omai	v-sppema-
πατούμενον	patou/menon	πατέομαι	pate/omai	v-sppenn-
πατούμενον	patou/menon	πατέομαι	pate/omai	v-sppenv-
πατούμενον	patou/menon	πατέομαι	pate/omai	v-sppena-
πατούμενον	patou/menon	πατέω	pate/w	v-sppema-
πατούμενον	patou/menon	πατέω	pate/w	v-sppenn-
πατούμενον	patou/menon	πατέω	pate/w	v-sppenv-
πατούμενον	patou/menon	πατέω	pate/w	v-sppena-
πατροκτονοῦσα	patroktonou=sa	πατροκτονέω	patroktone/w	v-sppafn-
πατροκτονοῦσα	patroktonou=sa	πατροκτονέω	patroktone/w	v-sppafv-
πατροκτόνον	patrokto/non	πατροκτόνος	patrokto/nos	n-s---ma-
πατροκτόνον	patrokto/non	πατροκτόνος	patrokto/nos	n-s---fa-
πατροκτόνον	patrokto/non	πατροκτόνος	patrokto/nos	n-s---nn-
πατροκτόνον	patrokto/non	πατροκτόνος	patrokto/nos	n-s---nv-
πατροκτόνον	patrokto/non	πατροκτόνος	patrokto/nos	n-s---na-
πατροκτόνους	patrokto/nous	πατροκτόνος	patrokto/nos	n-p---ma-
πατροκτόνους	patrokto/nous	πατροκτόνος	patrokto/nos	n-p---fa-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-p---nn-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-p---nv-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-p---na-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---mn-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---mv-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---ma-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---fn-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---fv-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---fa-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---nn-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---nv-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-d---na-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-s---ma-
πατροστερῆ	patrosterh=	πατροστερής	patrosterh/s	n-s---fa-
πατρί	patri/	πατήρ	path/r	n-s---md-
πατρί	patri/	πατρίς	patri/s	n-s---fv-
πατρός	patro/s	πατήρ	path/r	n-s---mg-
πατρῴαν	patrw/|an	πατρῷος	patrw=|os	a-s---fa-
πατρῴους	patrw/|ous	πατρῷος	patrw=|os	a-p---ma-
πατρῴους	patrw/|ous	πατρῷος	patrw=|os	n-p---ma-
πατρῴους	patrw/|ous	πατρῷος	patrw=|os	n-p---fa-
πατρῴων	patrw/|wn	πατρῷος	patrw=|os	a-p---fg-
πατρῴων	patrw/|wn	πατρῷος	patrw=|os	a-p---mg-
πατρῴων	patrw/|wn	πατρῷος	patrw=|os	a-p---ng-
πατρῴων	patrw/|wn	πατρῷος	patrw=|os	n-p---mg-
πατρῴων	patrw/|wn	πατρῷος	patrw=|os	n-p---fg-
πατρῴων	patrw/|wn	πατρῷος	patrw=|os	n-p---ng-
πατρῷε	patrw=|e	πατρῷος	patrw=|os	a-s---mv-
πατρῷε	patrw=|e	πατρῷος	patrw=|os	n-s---mv-
πατρῷε	patrw=|e	πατρῷος	patrw=|os	n-s---fv-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	a-s---ma-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	a-s---nn-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	a-s---nv-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	a-s---na-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	n-s---ma-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	n-s---fa-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	n-s---nn-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	n-s---nv-
πατρῷον	patrw=|on	πατρῷος	patrw=|os	n-s---na-
πατέρα	pate/ra	πατήρ	path/r	n-s---ma-
πατέρων	pate/rwn	πατήρ	path/r	n-p---mg-
πατέρων	pate/rwn	πατήρ	path/r	n-p---mg-
πατέρ’	pate/r'	πατήρ	path/r	n-s---ma-
πατέρ’	pate/r'	πατήρ	path/r	n-s---md-
πατέρ’	pate/r'	πατήρ	path/r	n-s---md-
πατέρ’	pate/r'	πατήρ	path/r	n-d---mn-
πατέρ’	pate/r'	πατήρ	path/r	n-d---mv-
πατέρ’	pate/r'	πατήρ	path/r	n-d---ma-
πατήρ	path/r	πατήρ	path/r	n-s---mn-
παχνουμένη	paxnoume/nh	παχνόω	paxno/w	v-sppefn-
παχνουμένη	paxnoume/nh	παχνόω	paxno/w	v-sppefv-
παῖ	pai=	παῖς	pai=s	n-s---mv-
παῖ	pai=	παῖς	pai=s	n-s---fv-
παῖδες	pai=des	παῖς	pai=s	n-p---mn-
παῖδες	pai=des	παῖς	pai=s	n-p---mv-
παῖδες	pai=des	παῖς	pai=s	n-p---fn-
παῖδες	pai=des	παῖς	pai=s	n-p---fv-
παῖς	pai=s	πᾶς	pa=s	n-s---mn-
παῖς	pai=s	πᾶς	pa=s	n-s---mv-
παῖς	pai=s	παῖς	pai=s	n-s---mn-
παῖς	pai=s	παῖς	pai=s	n-s---fn-
πεδαίχμιοι	pedai/xmioi	μεταίχμιος	metai/xmios	n-p---mn-
πεδαίχμιοι	pedai/xmioi	μεταίχμιος	metai/xmios	n-p---mv-
πεδαίχμιοι	pedai/xmioi	μεταίχμιος	metai/xmios	n-p---fn-
πεδαίχμιοι	pedai/xmioi	μεταίχμιος	metai/xmios	n-p---fv-
πεδαίχμιοι	pedai/xmioi	πεδαίχμιος	pedai/xmios	n-p---mn-
πεδαίχμιοι	pedai/xmioi	πεδαίχμιος	pedai/xmios	n-p---mv-
πεδαίχμιοι	pedai/xmioi	πεδαίχμιος	pedai/xmios	n-p---fn-
πεδαίχμιοι	pedai/xmioi	πεδαίχμιος	pedai/xmios	n-p---fv-
πεδάοροι	peda/oroi	μετήορος	meth/oros	n-p---mn-
πεδάοροι	peda/oroi	μετήορος	meth/oros	n-p---mv-
πεδάοροι	peda/oroi	μετήορος	meth/oros	n-p---fn-
πεδάοροι	peda/oroi	μετήορος	meth/oros	n-p---fv-
πεδάοροι	peda/oroi	πεδάορος	peda/oros	n-p---mn-
πεδάοροι	peda/oroi	πεδάορος	peda/oros	n-p---mv-
πεδάοροι	peda/oroi	πεδάορος	peda/oros	n-p---fn-
πεδάοροι	peda/oroi	πεδάορος	peda/oros	n-p---fv-
πεδάρσιοι	peda/rsioi	μετάρσιος	meta/rsios	a-p---mn-
πεδάρσιοι	peda/rsioi	μετάρσιος	meta/rsios	a-p---mv-
πεδάρσιοι	peda/rsioi	μετάρσιος	meta/rsios	n-p---mn-
πεδάρσιοι	peda/rsioi	μετάρσιος	meta/rsios	n-p---mv-
πεδάρσιοι	peda/rsioi	μετάρσιος	meta/rsios	n-p---fn-
πεδάρσιοι	peda/rsioi	μετάρσιος	meta/rsios	n-p---fv-
πεδάρσιοι	peda/rsioi	πεδάρσιος	peda/rsios	n-p---mn-
πεδάρσιοι	peda/rsioi	πεδάρσιος	peda/rsios	n-p---mv-
πεδάρσιοι	peda/rsioi	πεδάρσιος	peda/rsios	n-p---fn-
πεδάρσιοι	peda/rsioi	πεδάρσιος	peda/rsios	n-p---fv-
πειραί	peirai/	πειρά	peira/	n-p---fn-
πειραί	peirai/	πειρά	peira/	n-p---fv-
πειρώμενος	peirw/menos	πειράω	peira/w	v-sppemn-
πειρώμενος	peirw/menos	πειράζω	peira/zw	v-sfpmmn-
πεισίβροτόν	peisi/broto/n	πεισίβροτος	peisi/brotos	n-s---ma-
πεισίβροτόν	peisi/broto/n	πεισίβροτος	peisi/brotos	n-s---fa-
πεισίβροτόν	peisi/broto/n	πεισίβροτος	peisi/brotos	n-s---nn-
πεισίβροτόν	peisi/broto/n	πεισίβροτος	peisi/brotos	n-s---nv-
πεισίβροτόν	peisi/broto/n	πεισίβροτος	peisi/brotos	n-s---na-
πενθημάτων	penqhma/twn	πένθημα	pe/nqhma	n-p---ng-
πενθητήριον	penqhth/rion	πενθητήριος	penqhth/rios	a-s---ma-
πενθητήριον	penqhth/rion	πενθητήριος	penqhth/rios	a-s---nn-
πενθητήριον	penqhth/rion	πενθητήριος	penqhth/rios	a-s---nv-
πενθητήριον	penqhth/rion	πενθητήριος	penqhth/rios	a-s---na-
πενθῆσαι	penqh=sai	πενθέω	penqe/w	v--ana---
πεπαλμένη	pepalme/nh	πάλλω	pa/llw	v-srpefn-
πεπαλμένη	pepalme/nh	πάλλω	pa/llw	v-srpefv-
πεπαμένη	pepame/nh	πάομαι	pa/omai	v-srpefn-
πεπαμένη	pepame/nh	πάομαι	pa/omai	v-srpefv-
πεπλεκτανημέναι	peplektanhme/nai	πλεκτανάομαι	plektana/omai	v-prpefn-
πεπλεκτανημέναι	peplektanhme/nai	πλεκτανάομαι	plektana/omai	v-prpefv-
πεπλεκτανημέναι	peplektanhme/nai	πλεκτανάομαι	plektana/omai	v-srpefd-
πεπληγμένος	peplhgme/nos	πλήσσω	plh/ssw	v-srpemn-
πεπληγμένου	peplhgme/nou	πλήσσω	plh/ssw	v-srpemg-
πεπληγμένου	peplhgme/nou	πλήσσω	plh/ssw	v-srpeng-
πεπληγμένων	peplhgme/nwn	πλήσσω	plh/ssw	v-prpefg-
πεπληγμένων	peplhgme/nwn	πλήσσω	plh/ssw	v-prpemg-
πεπληγμένων	peplhgme/nwn	πλήσσω	plh/ssw	v-prpeng-
πεποιθέναι	pepoiqe/nai	πείθω	pei/qw	v--rna---
πεποιθώς	pepoiqw/s	πείθω	pei/qw	v-srpamn-
πεποιθώς	pepoiqw/s	πείθω	pei/qw	v-srpamv-
πεπραγμένων	pepragme/nwn	πράσσω	pra/ssw	v-prpefg-
πεπραγμένων	pepragme/nwn	πράσσω	pra/ssw	v-prpemg-
πεπραγμένων	pepragme/nwn	πράσσω	pra/ssw	v-prpeng-
πεπραμένοι	peprame/noi	πιπράσκω	pipra/skw	v-prpemn-
πεπραμένοι	peprame/noi	πιπράσκω	pipra/skw	v-prpemv-
πεπτωκέναι	peptwke/nai	πίπτω	pi/ptw	v--rna---
πεπτωκότων	peptwko/twn	πίπτω	pi/ptw	v-prpamg-
πεπτωκότων	peptwko/twn	πίπτω	pi/ptw	v-prpang-
περ	per	πέρ	pe/r	g--------
περαῖνον	perai=non	περαίνω	perai/nw	v-sppamv-
περαῖνον	perai=non	περαίνω	perai/nw	v-sppann-
περαῖνον	perai=non	περαίνω	perai/nw	v-sppanv-
περαῖνον	perai=non	περαίνω	perai/nw	v-sppana-
περιβαλών	peribalw/n	περιβάλλω	periba/llw	v-sapamn-
περιγραφά	perigrafa/	περιγραφή	perigrafh/	n-d---fn-
περιγραφά	perigrafa/	περιγραφή	perigrafh/	n-d---fv-
περιγραφά	perigrafa/	περιγραφή	perigrafh/	n-d---fa-
περιγραφά	perigrafa/	περιγραφή	perigrafh/	n-s---fn-
περιγραφά	perigrafa/	περιγραφή	perigrafh/	n-s---fv-
περιθύμως	periqu/mws	περίθυμος	peri/qumos	x--------
περιθύμως	periqu/mws	περίθυμος	peri/qumos	n-p---ma-
περιθύμως	periqu/mws	περίθυμος	peri/qumos	n-p---fa-
περί	peri/	περί	peri/	r--------
περᾶν	pera=n	πέρα	pe/ra	n-p---fg-
περᾶν	pera=n	περάω1	pera/w1	v-sppamv-
περᾶν	pera=n	περάω1	pera/w1	v-sppann-
περᾶν	pera=n	περάω1	pera/w1	v-sppanv-
περᾶν	pera=n	περάω1	pera/w1	v-sppana-
περᾶν	pera=n	περάω1	pera/w1	v-sppamn-
περᾶν	pera=n	περάω1	pera/w1	v--pna---
περᾶν	pera=n	περάω1	pera/w1	v--pna---
περᾶν	pera=n	περάω2	pera/w2	v-sfpamv-
περᾶν	pera=n	περάω2	pera/w2	v-sfpann-
περᾶν	pera=n	περάω2	pera/w2	v-sfpanv-
περᾶν	pera=n	περάω2	pera/w2	v-sfpana-
περᾶν	pera=n	περάω2	pera/w2	v-sfpamn-
περᾶν	pera=n	περάω2	pera/w2	v--fna---
περᾶν	pera=n	περάω2	pera/w2	v-sppamv-
περᾶν	pera=n	περάω2	pera/w2	v-sppann-
περᾶν	pera=n	περάω2	pera/w2	v-sppanv-
περᾶν	pera=n	περάω2	pera/w2	v-sppana-
περᾶν	pera=n	περάω2	pera/w2	v-sppamn-
περᾶν	pera=n	περάω2	pera/w2	v--pna---
περᾶν	pera=n	περάω2	pera/w2	v--pna---
πεσεῖν	pesei=n	πίπτω	pi/ptw	v--ana---
πεσεῖσθαι	pesei=sqai	πίπτω	pi/ptw	v--fnm---
πεσοῦνται	pesou=ntai	πίπτω	pi/ptw	v3pfim---
πεσόντος	peso/ntos	πίπτω	pi/ptw	v-sapamg-
πεσόντος	peso/ntos	πίπτω	pi/ptw	v-sapang-
πείσομαι	pei/somai	πάσχω	pa/sxw	v1sfim---
πείσομαι	pei/somai	πείθω	pei/qw	v1sasm---
πείσομαι	pei/somai	πείθω	pei/qw	v1sfim---
πεύθεσθαι	peu/qesqai	πεύθομαι	peu/qomai	v--pne---
πεύθομαι	peu/qomai	πεύθομαι	peu/qomai	v1spie---
πεύσεται	peu/setai	πυνθάνομαι	punqa/nomai	v3sfim---
πεύσεταί	peu/setai/	πυνθάνομαι	punqa/nomai	v3sfim---
πηλοῦ	phlou=	πηλόομαι	phlo/omai	v2spme---
πηλοῦ	phlou=	πηλόομαι	phlo/omai	v2siie---
πηλοῦ	phlou=	πηλός	phlo/s	n-s---mg-
πηλοῦ	phlou=	πηλός	phlo/s	n-s---fg-
πηλοῦ	phlou=	πηλόω	phlo/w	v2spme---
πηλοῦ	phlou=	πηλόω	phlo/w	v2siie---
πημάτων	phma/twn	πῆμα	ph=ma	n-p---ng-
πιθήσασα	piqh/sasa	πείθω	pei/qw	v-sapafn-
πιθήσασα	piqh/sasa	πείθω	pei/qw	v-sapafv-
πιθήσασα	piqh/sasa	πιθέω	piqe/w	v-sapafn-
πιθήσασα	piqh/sasa	πιθέω	piqe/w	v-sapafv-
πικρούς	pikrou/s	πικρός	pikro/s	a-p---ma-
πικρόν	pikro/n	πικρός	pikro/s	a-s---ma-
πικρόν	pikro/n	πικρός	pikro/s	a-s---nn-
πικρόν	pikro/n	πικρός	pikro/s	a-s---nv-
πικρόν	pikro/n	πικρός	pikro/s	a-s---na-
πιπλάντων	pipla/ntwn	πίμπλημι	pi/mplhmi	v-pppamg-
πιπλάντων	pipla/ntwn	πίμπλημι	pi/mplhmi	v-pppang-
πιπλάντων	pipla/ntwn	πίμπλημι	pi/mplhmi	v3ppma---
πιπλάντων	pipla/ntwn	πίμπλημι	pi/mplhmi	v-pppamg-
πιπλάντων	pipla/ntwn	πίμπλημι	pi/mplhmi	v-pppang-
πιπλάντων	pipla/ntwn	πίμπλημι	pi/mplhmi	v3ppma---
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---mn-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---mv-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---ma-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---fn-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---fv-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---fa-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---nn-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---nv-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-d---na-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-s---md-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-s---fd-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-s---nd-
πισσήρει	pissh/rei	πισσήρης	pissh/rhs	n-s----d-
πιστά	pista/	πιστόν	pisto/n	n-p---nn-
πιστά	pista/	πιστόν	pisto/n	n-p---nv-
πιστά	pista/	πιστόν	pisto/n	n-p---na-
πιστά	pista/	πιστόσ1	pisto/s1	a-p---nn-
πιστά	pista/	πιστόσ1	pisto/s1	a-p---nv-
πιστά	pista/	πιστόσ1	pisto/s1	a-p---na-
πιστά	pista/	πιστόσ1	pisto/s1	a-d---fn-
πιστά	pista/	πιστόσ1	pisto/s1	a-d---fv-
πιστά	pista/	πιστόσ1	pisto/s1	a-d---fa-
πιστά	pista/	πιστόσ1	pisto/s1	a-s---fn-
πιστά	pista/	πιστόσ1	pisto/s1	a-s---fv-
πιστά	pista/	πιστόσ2	pisto/s2	a-p---nn-
πιστά	pista/	πιστόσ2	pisto/s2	a-p---nv-
πιστά	pista/	πιστόσ2	pisto/s2	a-p---na-
πιστά	pista/	πιστόσ2	pisto/s2	a-d---fn-
πιστά	pista/	πιστόσ2	pisto/s2	a-d---fv-
πιστά	pista/	πιστόσ2	pisto/s2	a-d---fa-
πιστά	pista/	πιστόσ2	pisto/s2	a-s---fn-
πιστά	pista/	πιστόσ2	pisto/s2	a-s---fv-
πιστός	pisto/s	πιστόσ1	pisto/s1	a-s---mn-
πιστός	pisto/s	πιστόσ2	pisto/s2	a-s---mn-
πιστώμασι	pistw/masi	πίστωμα	pi/stwma	n-p---nd-
πιφαύσκων	pifau/skwn	πιφαύσκω	pifau/skw	v-sppamn-
πιέζει	pie/zei	πιέζω	pie/zw	v3siia---
πιέζει	pie/zei	πιέζω	pie/zw	v2spma---
πιέζει	pie/zei	πιέζω	pie/zw	v2spie---
πιέζει	pie/zei	πιέζω	pie/zw	v3spia---
πιέζει	pie/zei	πιεζέω	pieze/w	v2spma---
πιέζει	pie/zei	πιεζέω	pieze/w	v3siia---
πλαγά	plaga/	πληγή	plhgh/	n-d---fn-
πλαγά	plaga/	πληγή	plhgh/	n-d---fv-
πλαγά	plaga/	πληγή	plhgh/	n-d---fa-
πλαγά	plaga/	πληγή	plhgh/	n-s---fn-
πλαγά	plaga/	πληγή	plhgh/	n-s---fv-
πλειστηρίζομαι	pleisthri/zomai	πλειστηρίζομαι	pleisthri/zomai	v1spie---
πλεκταῖσι	plektai=si	πλεκτή	plekth/	n-p---fd-
πλεκταῖσι	plektai=si	πλεκτός	plekto/s	a-p---fd-
πλευμόνων	pleumo/nwn	πλεύμων	pleu/mwn	n-p---mg-
πλευμόνων	pleumo/nwn	πνεύμων	pneu/mwn	n-p---mg-
πλευρώματα	pleurw/mata	πλεύρωμα	pleu/rwma	n-p---nn-
πλευρώματα	pleurw/mata	πλεύρωμα	pleu/rwma	n-p---nv-
πλευρώματα	pleurw/mata	πλεύρωμα	pleu/rwma	n-p---na-
πλεῖ	plei=	πλέω	ple/w	v2spie---
πλεῖ	plei=	πλέω	ple/w	v2spma---
πλεῖ	plei=	πλέω	ple/w	v3spia---
