’	'	ἒ	e)\	x--------
συνιστάμεθά	sunista/meqa/	συνίστημι	suni/sthmi	v1ppie---
συνιστάμεθά	sunista/meqa/	συνίστημι	suni/sthmi	v1piie---
συνιστάμεθά	sunista/meqa/	συνιστάω	sunista/w	v1ppse---
συνιστάμεθά	sunista/meqa/	συνιστάω	sunista/w	v1ppie---
συνιστάμεθά	sunista/meqa/	συνιστάω	sunista/w	v1piie---
συνιστάμεθά	sunista/meqa/	συνιστάω	sunista/w	v1ppse---
συνιστάμεθά	sunista/meqa/	συνιστάω	sunista/w	v1ppie---
συνιέναι	sunie/nai	σύνειμι2	su/neimi2	v--pna---
συνιέναι	sunie/nai	συνίημι	suni/hmi	v--pna---
συνήρχομεν	sunh/rxomen	συνάρχω	suna/rxw	v1piia---
συνίεμεν	suni/emen	συνίημι	suni/hmi	v1piia---
συνίεμεν	suni/emen	συνίημι	suni/hmi	v1ppia---
συνίεμεν	suni/emen	συνίημι	suni/hmi	v1piia---
συνίης	suni/hs	συνίημι	suni/hmi	v2siia---
συνίης	suni/hs	συνίημι	suni/hmi	v2spia---
συνίης	suni/hs	συνίημι	suni/hmi	v2siia---
συνίης	suni/hs	συνίημι	suni/hmi	v2siia---
συνίης	suni/hs	συνίημι	suni/hmi	v2siia---
συνῄδη	sunh/|dh	σύνοιδα	su/noida	v1slia---
συνῄδη	sunh/|dh	σύνοιδα	su/noida	v3slia---
σφετέρας	sfete/ras	σφέτερος	sfe/teros	a-p---fa-
σφετέρας	sfete/ras	σφέτερος	sfe/teros	a-s---fg-
σφᾶς	sfa=s	σφάζω	sfa/zw	v2sfia---
σφᾶς	sfa=s	σφεῖς	sfei=s	n-p---ma-
σφᾶς	sfa=s	σφεῖς	sfei=s	n-p---fa-
σφᾶς	sfa=s	σφός	sfo/s	a-s---fg-
σχές	sxe/s	ἔχω	e)/xw	v2sama---
σχές	sxe/s	ἔχω	e)/xw	v2saia---
σωθείης	swqei/hs	σώζω	sw/zw	v2saop---
σωθείς	swqei/s	σώζω	sw/zw	v-sappmn-
σωθείς	swqei/s	σώζω	sw/zw	v-sappmv-
σωθεῖσαι	swqei=sai	σώζω	sw/zw	v-pappfn-
σωθεῖσαι	swqei=sai	σώζω	sw/zw	v-pappfv-
σωθέντες	swqe/ntes	σώζω	sw/zw	v-pappmn-
σωθέντες	swqe/ntes	σώζω	sw/zw	v-pappmv-
σωτήρων	swth/rwn	σωτήρ	swth/r	n-p---mg-
σωτῆρσι	swth=rsi	σωτήρ	swth/r	n-p---md-
σωτῆρσιν	swth=rsin	σωτήρ	swth/r	n-p---md-
σωφρονεστάτους	swfronesta/tous	σώφρων	sw/frwn	a-p---mas
σωφρονέστατα	swfrone/stata	σώφρων	sw/frwn	a-------s
σωφρονέστατα	swfrone/stata	σώφρων	sw/frwn	a-p---nns
σωφρονέστατα	swfrone/stata	σώφρων	sw/frwn	a-p---nvs
σωφρονέστατα	swfrone/stata	σώφρων	sw/frwn	a-p---nas
σωφροσύνης	swfrosu/nhs	σωφρόσυνος	swfro/sunos	a-s---fg-
σωφροσύνης	swfrosu/nhs	σωφροσύνη	swfrosu/nh	n-s---fg-
σωφρόνων	swfro/nwn	σώφρων	sw/frwn	n-p----g-
σωφρόνως	swfro/nws	σώφρων	sw/frwn	x--------
σέ	se/	σός	so/s	a-s---mv-
σέ	se/	σύ	su/	p-s----a-
σέ	se/	σύ	su/	p-s----a-
σήν	sh/n	σής	sh/s	n-s---ma-
σήν	sh/n	σός	so/s	a-s---fa-
σόν	so/n	σός	so/s	a-s---ma-
σόν	so/n	σός	so/s	a-s---nn-
σόν	so/n	σός	so/s	a-s---nv-
σόν	so/n	σός	so/s	a-s---na-
σός	so/s	σός	so/s	a-s---mn-
σύ	su/	σύ	su/	p-s----n-
σύμμαχοι	su/mmaxoi	σύμμαχος	su/mmaxos	n-p---mn-
σύμμαχοι	su/mmaxoi	σύμμαχος	su/mmaxos	n-p---mv-
σύμμαχοι	su/mmaxoi	σύμμαχος	su/mmaxos	n-p---fn-
σύμμαχοι	su/mmaxoi	σύμμαχος	su/mmaxos	n-p---fv-
σύμπαντας	su/mpantas	σύμπας	su/mpas	a-p---ma-
σύμπαντες	su/mpantes	σύμπας	su/mpas	a-p---mn-
σύμπαντες	su/mpantes	σύμπας	su/mpas	a-p---mv-
σύμπας	su/mpas	σύμπας	su/mpas	a-s---mn-
σύμπας	su/mpas	σύμπας	su/mpas	a-s---mv-
σύν	su/n	σύν	su/n	r--------
σύνισμεν	su/nismen	σύνοιδα	su/noida	v1pria---
σύνοιδα	su/noida	σύνοιδα	su/noida	v1sria---
σώματα	sw/mata	σῶμα	sw=ma	n-p---nn-
σώματα	sw/mata	σῶμα	sw=ma	n-p---nv-
σώματα	sw/mata	σῶμα	sw=ma	n-p---na-
σώματι	sw/mati	σῶμα	sw=ma	n-s---nd-
σώματος	sw/matos	σῶμα	sw=ma	n-s---ng-
σώσαιεν	sw/saien	σώζω	sw/zw	v3paoa---
σώσαντα	sw/santa	σώζω	sw/zw	v-papann-
σώσαντα	sw/santa	σώζω	sw/zw	v-papanv-
σώσαντα	sw/santa	σώζω	sw/zw	v-papana-
σώσαντα	sw/santa	σώζω	sw/zw	v-sapama-
σώσαντας	sw/santas	σώζω	sw/zw	v-papama-
σώσαντι	sw/santi	σώζω	sw/zw	v-sapamd-
σώσαντι	sw/santi	σώζω	sw/zw	v-sapand-
σώσασιν	sw/sasin	σώζω	sw/zw	v-papamd-
σώσασιν	sw/sasin	σώζω	sw/zw	v-papand-
σώσετε	sw/sete	σώζω	sw/zw	v2pasa---
σώσετε	sw/sete	σώζω	sw/zw	v2pfia---
σώφρονα	sw/frona	σώφρων	sw/frwn	n-p---nn-
σώφρονα	sw/frona	σώφρων	sw/frwn	n-p---nv-
σώφρονα	sw/frona	σώφρων	sw/frwn	n-p---na-
σώφρονα	sw/frona	σώφρων	sw/frwn	n-s---ma-
σώφρονα	sw/frona	σώφρων	sw/frwn	n-s---fa-
σώφρονας	sw/fronas	σώφρων	sw/frwn	n-p---ma-
σώφρονας	sw/fronas	σώφρων	sw/frwn	n-p---fa-
σώφρονες	sw/frones	σώφρων	sw/frwn	n-p---mn-
σώφρονες	sw/frones	σώφρων	sw/frwn	n-p---mv-
σώφρονες	sw/frones	σώφρων	sw/frwn	n-p---fn-
σώφρονες	sw/frones	σώφρων	sw/frwn	n-p---fv-
σώφρονές	sw/frone/s	σώφρων	sw/frwn	n-p---mn-
σώφρονές	sw/frone/s	σώφρων	sw/frwn	n-p---mv-
σώφρονές	sw/frone/s	σώφρων	sw/frwn	n-p---fn-
σώφρονές	sw/frone/s	σώφρων	sw/frwn	n-p---fv-
σώφροσιν	sw/frosin	σώφρων	sw/frwn	n-p----d-
σώφρων	sw/frwn	σώφρων	sw/frwn	n-s---mn-
σώφρων	sw/frwn	σώφρων	sw/frwn	n-s---fn-
σῳζομένης	sw|zome/nhs	σώζω	sw/zw	v-sppefg-
σῴζεσθαι	sw/|zesqai	σώζω	sw/zw	v--pne---
σῴζεται	sw/|zetai	σώζω	sw/zw	v3spie---
σῴζεταί	sw/|zetai/	σώζω	sw/zw	v3spie---
σῴζοντες	sw/|zontes	σώζω	sw/zw	v-pppamn-
σῴζοντες	sw/|zontes	σώζω	sw/zw	v-pppamv-
σῶμα	sw=ma	σῶμα	sw=ma	n-s---nn-
σῶμα	sw=ma	σῶμα	sw=ma	n-s---nv-
σῶμα	sw=ma	σῶμα	sw=ma	n-s---na-
σῶσαι	sw=sai	σώζω	sw/zw	v2samm---
σῶσαι	sw=sai	σώζω	sw/zw	v--ana---
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---mv-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---fv-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---nn-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---nv-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---na-
σῷζον	sw=|zon	σώζω	sw/zw	v-sppamv-
σῷζον	sw=|zon	σώζω	sw/zw	v-sppann-
σῷζον	sw=|zon	σώζω	sw/zw	v-sppanv-
σῷζον	sw=|zon	σώζω	sw/zw	v-sppana-
σῷζον	sw=|zon	σώζω	sw/zw	v3piia---
σῷζον	sw=|zon	σώζω	sw/zw	v1siia---
ταξαίμεθα	tacai/meqa	τάσσω	ta/ssw	v1paom---
ταξώμεθα	tacw/meqa	τάσσω	ta/ssw	v1pasm---
ταχείας	taxei/as	ταχύς	taxu/s	a-p---fa-
ταχείας	taxei/as	ταχύς	taxu/s	a-s---fg-
ταχθέντων	taxqe/ntwn	τάσσω	ta/ssw	v-pappmg-
ταχθέντων	taxqe/ntwn	τάσσω	ta/ssw	v-pappng-
ταχθήσονται	taxqh/sontai	τάσσω	ta/ssw	v3pfip---
ταχθῶσιν	taxqw=sin	τάσσω	ta/ssw	v3pasp---
ταχύς	taxu/s	ταχύς	taxu/s	a-s---mn-
ταύτην	tau/thn	οὗτος	ou(=tos	n-s---fa-
ταύτης	tau/ths	οὗτος	ou(=tos	n-s---fg-
ταύτῃ	tau/th|	οὗτος	ou(=tos	n-s---fd-
ταύτῃ	tau/th|	ταύτῃ	tau/th|	d--------
ταῖς	tai=s	ὁ	o(	l-p---fd-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---nn-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---nv-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---na-
τε	te	τε	te	g--------
τεθαμμένων	teqamme/nwn	θάπτω	qa/ptw	v-prpefg-
τεθαμμένων	teqamme/nwn	θάπτω	qa/ptw	v-prpemg-
τεθαμμένων	teqamme/nwn	θάπτω	qa/ptw	v-prpeng-
τεθνεῶτες	teqnew=tes	θνήσκω	qnh/skw	v-prpamn-
τεθνεῶτες	teqnew=tes	θνήσκω	qnh/skw	v-prpamv-
τεθνηκότα	teqnhko/ta	θνήσκω	qnh/skw	v-prpann-
τεθνηκότα	teqnhko/ta	θνήσκω	qnh/skw	v-prpanv-
τεθνηκότα	teqnhko/ta	θνήσκω	qnh/skw	v-prpana-
τεθνηκότα	teqnhko/ta	θνήσκω	qnh/skw	v-srpama-
τεθυκέναι	tequke/nai	θύω1	qu/w1	v--rna---
τεθυμένοις	tequme/nois	θύω1	qu/w1	v-prpemd-
τεθυμένοις	tequme/nois	θύω1	qu/w1	v-prpend-
τεθύκαμεν	tequ/kamen	θύω1	qu/w1	v1pria---
τειχῶν	teixw=n	τεῖχος	tei=xos	n-p---ng-
τειχῶν	teixw=n	τειχέω	teixe/w	v-sppamn-
τελευτήσαιμεν	teleuth/saimen	τελευτάω	teleuta/w	v1paoa---
τελευτήσει	teleuth/sei	τελευτάω	teleuta/w	v3sasa---
τελευτήσει	teleuth/sei	τελευτάω	teleuta/w	v2sfim---
τελευτήσει	teleuth/sei	τελευτάω	teleuta/w	v3sfia---
τελευτήσετε	teleuth/sete	τελευτάω	teleuta/w	v2pasa---
τελευτήσετε	teleuth/sete	τελευτάω	teleuta/w	v2pfia---
τελευτήσοντα	teleuth/sonta	τελευτάω	teleuta/w	v-pfpann-
τελευτήσοντα	teleuth/sonta	τελευτάω	teleuta/w	v-pfpanv-
τελευτήσοντα	teleuth/sonta	τελευτάω	teleuta/w	v-pfpana-
τελευτήσοντα	teleuth/sonta	τελευτάω	teleuta/w	v-sfpama-
τελευτήσων	teleuth/swn	τελευτάω	teleuta/w	v-sfpamn-
τελευτᾶν	teleuta=n	τελευτάω	teleuta/w	v-sppamv-
τελευτᾶν	teleuta=n	τελευτάω	teleuta/w	v-sppann-
τελευτᾶν	teleuta=n	τελευτάω	teleuta/w	v-sppanv-
τελευτᾶν	teleuta=n	τελευτάω	teleuta/w	v-sppana-
τελευτᾶν	teleuta=n	τελευτάω	teleuta/w	v-sppamn-
τελευτᾶν	teleuta=n	τελευτάω	teleuta/w	v--pna---
τελευτᾶν	teleuta=n	τελευτάω	teleuta/w	v--pna---
τελευτᾶν	teleuta=n	τελευτή	teleuth/	n-p---fg-
τελευτᾷ	teleuta=|	τελευτάω	teleuta/w	v2spse---
τελευτᾷ	teleuta=|	τελευτάω	teleuta/w	v2spie---
τελευτᾷ	teleuta=|	τελευτάω	teleuta/w	v3spsa---
τελευτᾷ	teleuta=|	τελευτάω	teleuta/w	v3spia---
τελευτᾷ	teleuta=|	τελευτή	teleuth/	n-s---fd-
τελευτῆσαι	teleuth=sai	τελευτάω	teleuta/w	v--ana---
τελευτῶσι	teleutw=si	τελευτάω	teleuta/w	v-pppamd-
τελευτῶσι	teleutw=si	τελευτάω	teleuta/w	v-pppand-
τελευτῶσι	teleutw=si	τελευτάω	teleuta/w	v3ppsa---
τελευτῶσι	teleutw=si	τελευτάω	teleuta/w	v3ppia---
τελευτῶσι	teleutw=si	τελευτάω	teleuta/w	v3ppsa---
τελευτῷεν	teleutw=|en	τελευτάω	teleuta/w	v3ppoa---
τεταγμένοι	tetagme/noi	τάσσω	ta/ssw	v-prpemn-
τεταγμένοι	tetagme/noi	τάσσω	ta/ssw	v-prpemv-
τεταγμένων	tetagme/nwn	τάσσω	ta/ssw	v-prpefg-
τεταγμένων	tetagme/nwn	τάσσω	ta/ssw	v-prpemg-
τεταγμένων	tetagme/nwn	τάσσω	ta/ssw	v-prpeng-
τεταχέναι	tetaxe/nai	τάσσω	ta/ssw	v--rna---
τεταχότας	tetaxo/tas	τάσσω	ta/ssw	v-prpama-
τετάρτῃ	teta/rth|	τέταρτος	te/tartos	a-s---fd-
τετίμηνται	teti/mhntai	τιμάω	tima/w	v3prie---
τετίμηνται	teti/mhntai	τιμέω	time/w	v3prie---
τεχνῶν	texnw=n	τέχνη	te/xnh	n-p---fg-
τεχνῶν	texnw=n	τεχνάζω	texna/zw	v-sfpamv-
τεχνῶν	texnw=n	τεχνάζω	texna/zw	v-sfpann-
τεχνῶν	texnw=n	τεχνάζω	texna/zw	v-sfpanv-
τεχνῶν	texnw=n	τεχνάζω	texna/zw	v-sfpana-
τεχνῶν	texnw=n	τεχνάζω	texna/zw	v-sfpamn-
τεχνῶν	texnw=n	τεχνόω	texno/w	v-sppamv-
τεχνῶν	texnw=n	τεχνόω	texno/w	v-sppann-
τεχνῶν	texnw=n	τεχνόω	texno/w	v-sppanv-
τεχνῶν	texnw=n	τεχνόω	texno/w	v-sppana-
τεχνῶν	texnw=n	τεχνόω	texno/w	v-sppamn-
τεχνῶν	texnw=n	τεχνόω	texno/w	v--pna---
τείχει	tei/xei	τεῖχος	tei=xos	n-d---nn-
τείχει	tei/xei	τεῖχος	tei=xos	n-d---nv-
τείχει	tei/xei	τεῖχος	tei=xos	n-d---na-
τείχει	tei/xei	τεῖχος	tei=xos	n-s---nd-
τείχει	tei/xei	τεῖχος	tei=xos	n-s---nd-
τείχει	tei/xei	τειχέω	teixe/w	v2spma---
τείχει	tei/xei	τειχέω	teixe/w	v3siia---
τείχη	tei/xh	τεῖχος	tei=xos	n-p---nn-
τείχη	tei/xh	τεῖχος	tei=xos	n-p---nv-
τείχη	tei/xh	τεῖχος	tei=xos	n-p---na-
τείχη	tei/xh	τεῖχος	tei=xos	n-d---nn-
τείχη	tei/xh	τεῖχος	tei=xos	n-d---nv-
τείχη	tei/xh	τεῖχος	tei=xos	n-d---na-
τείχη	tei/xh	τειχέω	teixe/w	v2spma---
τείχη	tei/xh	τειχέω	teixe/w	v3siia---
τεύξεται	teu/cetai	τεύχω	teu/xw	v3sasm---
τεύξεται	teu/cetai	τεύχω	teu/xw	v3sfim---
τεύξεται	teu/cetai	τυγχάνω	tugxa/nw	v3sfim---
τεῖχος	tei=xos	τεῖχος	tei=xos	n-s---nn-
τεῖχος	tei=xos	τεῖχος	tei=xos	n-s---nv-
τεῖχος	tei=xos	τεῖχος	tei=xos	n-s---na-
τι	ti	τις	tis	p-s---nn-
τι	ti	τις	tis	p-s---nv-
τι	ti	τις	tis	p-s---na-
τιθέασιν	tiqe/asin	τίθημι	ti/qhmi	v3ppia---
τιθῇ	tiqh=|	τίθημι	ti/qhmi	v2spse---
τιθῇ	tiqh=|	τίθημι	ti/qhmi	v3spsa---
τιθῇ	tiqh=|	τίθημι	ti/qhmi	v3spsa---
τιθῇ	tiqh=|	τιθή	tiqh/	n-s---fd-
τιθῇ	tiqh=|	τιθός	tiqo/s	a-s---fd-
τιμηθέντων	timhqe/ntwn	τιμάω	tima/w	v-pappmg-
τιμηθέντων	timhqe/ntwn	τιμάω	tima/w	v-pappng-
τιμηθέντων	timhqe/ntwn	τιμέω	time/w	v-pappmg-
τιμηθέντων	timhqe/ntwn	τιμέω	time/w	v-pappng-
τιμηθήσεται	timhqh/setai	τιμάω	tima/w	v3sfip---
τιμηθήσεται	timhqh/setai	τιμέω	time/w	v3sfip---
τιμηθῆναι	timhqh=nai	τιμάω	tima/w	v--anp---
τιμηθῆναι	timhqh=nai	τιμέω	time/w	v--anp---
τιμητέος	timhte/os	τιμητέος	timhte/os	n-s---mn-
τιμάτω	tima/tw	τιμάω	tima/w	v3spma---
τιμή	timh/	τιμή	timh/	n-s---fn-
τιμή	timh/	τιμή	timh/	n-s---fv-
τιμήσατε	timh/sate	τιμάω	tima/w	v2pama---
τιμήσατε	timh/sate	τιμάω	tima/w	v2paia---
τιμήσατε	timh/sate	τιμέω	time/w	v2pama---
τιμήσατε	timh/sate	τιμέω	time/w	v2paia---
τιμήσοντες	timh/sontes	τιμάω	tima/w	v-pfpamn-
τιμήσοντες	timh/sontes	τιμάω	tima/w	v-pfpamv-
τιμήσοντες	timh/sontes	τιμέω	time/w	v-pfpamn-
τιμήσοντες	timh/sontes	τιμέω	time/w	v-pfpamv-
τιμώμενοι	timw/menoi	τιμάω	tima/w	v-pppemn-
τιμώμενοι	timw/menoi	τιμάω	tima/w	v-pppemv-
τιμώμενοι	timw/menoi	τιμόω	timo/w	v-pppemn-
τιμώμενοι	timw/menoi	τιμόω	timo/w	v-pppemv-
τιμώντων	timw/ntwn	τιμάω	tima/w	v-pppamg-
τιμώντων	timw/ntwn	τιμάω	tima/w	v-pppang-
τιμώντων	timw/ntwn	τιμάω	tima/w	v3ppma---
τιμώντων	timw/ntwn	τιμόω	timo/w	v-pppamg-
τιμώντων	timw/ntwn	τιμόω	timo/w	v-pppang-
τιμώντων	timw/ntwn	τιμόω	timo/w	v3ppma---
τιμᾶν	tima=n	τιμάω	tima/w	v-sppamv-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppann-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppanv-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppana-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppamn-
τιμᾶν	tima=n	τιμάω	tima/w	v--pna---
τιμᾶν	tima=n	τιμάω	tima/w	v--pna---
τιμᾶν	tima=n	τιμή	timh/	n-p---fg-
τιμᾶσθαι	tima=sqai	τιμάω	tima/w	v--pne---
τιμᾶσθε	tima=sqe	τιμάω	tima/w	v2ppme---
τιμᾶσθε	tima=sqe	τιμάω	tima/w	v2ppse---
τιμᾶσθε	tima=sqe	τιμάω	tima/w	v2ppie---
τιμᾶσθε	tima=sqe	τιμάω	tima/w	v2ppsa---
τιμᾶσθε	tima=sqe	τιμάω	tima/w	v2piie---
τιμᾶται	tima=tai	τιμάω	tima/w	v3spse---
τιμᾶται	tima=tai	τιμάω	tima/w	v3spie---
τιμᾷ	tima=|	τιμάω	tima/w	v2spse---
τιμᾷ	tima=|	τιμάω	tima/w	v2spie---
τιμᾷ	tima=|	τιμάω	tima/w	v3spsa---
τιμᾷ	tima=|	τιμάω	tima/w	v3spia---
τιμᾷ	tima=|	τιμή	timh/	n-s---fd-
τιμῆς	timh=s	τιμάω	tima/w	v2spia---
τιμῆς	timh=s	τιμάω	tima/w	v2spia---
τιμῆς	timh=s	τιμέω	time/w	v2spia---
τιμῆς	timh=s	τιμή	timh/	n-s---fg-
τιμῶνται	timw=ntai	τιμάω	tima/w	v3ppse---
τιμῶνται	timw=ntai	τιμάω	tima/w	v3ppie---
τιμῶνται	timw=ntai	τιμάω	tima/w	v3ppse---
τιμῶνται	timw=ntai	τιμέω	time/w	v3ppse---
τιμῶνται	timw=ntai	τιμόω	timo/w	v3ppse---
τιμῶνται	timw=ntai	τιμόω	timo/w	v3ppie---
τιμῶντες	timw=ntes	τιμάω	tima/w	v-pppamn-
τιμῶντες	timw=ntes	τιμάω	tima/w	v-pppamv-
τιμῶντες	timw=ntes	τιμόω	timo/w	v-pppamn-
τιμῶντες	timw=ntes	τιμόω	timo/w	v-pppamv-
τιμῶσα	timw=sa	τιμάω	tima/w	v-sppafn-
τιμῶσα	timw=sa	τιμάω	tima/w	v-sppafv-
τιμῶσι	timw=si	τιμάω	tima/w	v-pppamd-
τιμῶσι	timw=si	τιμάω	tima/w	v-pppand-
τιμῶσι	timw=si	τιμάω	tima/w	v3ppsa---
τιμῶσι	timw=si	τιμάω	tima/w	v3ppia---
τιμῶσι	timw=si	τιμάω	tima/w	v3ppsa---
τιμῶσι	timw=si	τιμέω	time/w	v3ppsa---
τιμῶσι	timw=si	τιμόω	timo/w	v2spse---
τιμῶσι	timw=si	τιμόω	timo/w	v3ppsa---
τιμῶσι	timw=si	τιμόω	timo/w	v3spsa---
τιμῶσιν	timw=sin	τιμάω	tima/w	v-pppamd-
τιμῶσιν	timw=sin	τιμάω	tima/w	v-pppand-
τιμῶσιν	timw=sin	τιμάω	tima/w	v3ppsa---
τιμῶσιν	timw=sin	τιμάω	tima/w	v3ppia---
τιμῶσιν	timw=sin	τιμάω	tima/w	v3ppsa---
τιμῶσιν	timw=sin	τιμέω	time/w	v3ppsa---
τιμῶσιν	timw=sin	τιμόω	timo/w	v2spse---
τιμῶσιν	timw=sin	τιμόω	timo/w	v3ppsa---
τιμῶσιν	timw=sin	τιμόω	timo/w	v3spsa---
τιμῷτο	timw=|to	τιμάω	tima/w	v3spoe---
τιμῷτο	timw=|to	τιμόω	timo/w	v3spoe---
τινα	tina	τις	tis	p-s---ma-
τινα	tina	τις	tis	p-s---fa-
τινα	tina	τις	tis	p-p---nn-
τινα	tina	τις	tis	p-p---nv-
τινα	tina	τις	tis	p-p---na-
τινες	tines	τις	tis	p-p---mn-
τινες	tines	τις	tis	p-p---mv-
τινες	tines	τις	tis	p-p---fn-
τινες	tines	τις	tis	p-p---fv-
τινι	tini	τις	tis	p-s----d-
τινων	tinwn	τις	tis	p-p----g-
τινά	tina/	τις	tis	p-s---ma-
τινά	tina/	τις	tis	p-s---fa-
τινά	tina/	τις	tis	p-p---nn-
τινά	tina/	τις	tis	p-p---nv-
τινά	tina/	τις	tis	p-p---na-
τινάς	tina/s	τις	tis	p-p---ma-
τινάς	tina/s	τις	tis	p-p---fa-
τινές	tine/s	τις	tis	p-p---mn-
τινές	tine/s	τις	tis	p-p---mv-
τινές	tine/s	τις	tis	p-p---fn-
τινές	tine/s	τις	tis	p-p---fv-
τις	tis	τις	tis	p-s---mn-
τις	tis	τις	tis	p-s---fn-
τοι	toi	σύ	su/	p-s----d-
τοι	toi	τοι	toi	g--------
τοιαύτη	toiau/th	τοιοῦτος	toiou=tos	n-s---fn-
τοιαύτη	toiau/th	τοιοῦτος	toiou=tos	n-s---fv-
τοιαύτης	toiau/ths	τοιοῦτος	toiou=tos	n-s---fg-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---na-
τοιούτοις	toiou/tois	τοιοῦτος	toiou=tos	n-p---md-
τοιούτοις	toiou/tois	τοιοῦτος	toiou=tos	n-p---nd-
τοιούτου	toiou/tou	τοιοῦτος	toiou=tos	n-s---mg-
τοιούτου	toiou/tou	τοιοῦτος	toiou=tos	n-s---ng-
τοιούτων	toiou/twn	τοιοῦτος	toiou=tos	n-p---mg-
τοιούτων	toiou/twn	τοιοῦτος	toiou=tos	n-p---ng-
τοιούτῳ	toiou/tw|	τοιοῦτος	toiou=tos	n-s---md-
τοιούτῳ	toiou/tw|	τοιοῦτος	toiou=tos	n-s---nd-
τοιοῦτο	toiou=to	τοιοῦτος	toiou=tos	n-s---nn-
τοιοῦτοι	toiou=toi	τοιοῦτος	toiou=tos	n-p---mn-
τοιοῦτοι	toiou=toi	τοιοῦτος	toiou=tos	n-p---mv-
τοιοῦτος	toiou=tos	τοιοῦτος	toiou=tos	n-s---mn-
τοσαῦτα	tosau=ta	τοσοῦτος	tosou=tos	n-p---nn-
τοσαῦτα	tosau=ta	τοσοῦτος	tosou=tos	n-p---nv-
τοσαῦτα	tosau=ta	τοσοῦτος	tosou=tos	n-p---na-
τοσούτῳ	tosou/tw|	τοσοῦτος	tosou=tos	n-s---nd-
τοσούτῳ	tosou/tw|	τοσοῦτος	tosou=tos	n-s---md-
τούς	tou/s	ὁ	o(	l-p---ma-
τούσδε	tou/sde	ὅδε	o(/de	n-p---ma-
τούτοις	tou/tois	οὗτος	ou(=tos	n-p---md-
τούτοις	tou/tois	οὗτος	ou(=tos	n-p---nd-
τούτου	tou/tou	οὗτος	ou(=tos	n-s---mg-
τούτου	tou/tou	οὗτος	ou(=tos	n-s---ng-
τούτους	tou/tous	οὗτος	ou(=tos	n-p---ma-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---mg-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---fg-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---ng-
τούτῳ	tou/tw|	οὗτος	ou(=tos	n-s---md-
τούτῳ	tou/tw|	οὗτος	ou(=tos	n-s---nd-
τοῖς	toi=s	ὁ	o(	l-p---md-
τοῖς	toi=s	ὁ	o(	l-p---nd-
τοῖσδε	toi=sde	ὅδε	o(/de	n-p---md-
τοῖσδε	toi=sde	ὅδε	o(/de	n-p---nd-
τοῦ	tou=	ὁ	o(	l-s---mg-
τοῦ	tou=	ὁ	o(	l-s---ng-
τοῦ	tou=	τίς	ti/s	n-s----g-
τοῦ	tou=	τις	tis	p-s----g-
τοῦδε	tou=de	ὅδε	o(/de	n-s---mg-
τοῦδε	tou=de	ὅδε	o(/de	n-s---ng-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---nn-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---nv-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---na-
τοῦτον	tou=ton	οὗτος	ou(=tos	n-s---ma-
τοῦτόν	tou=to/n	οὗτος	ou(=tos	n-s---ma-
τραπέζαις	trape/zais	τράπεζα	tra/peza	n-p---fd-
τραπώμεθα	trapw/meqa	τραπέω	trape/w	v1ppse---
τραπώμεθα	trapw/meqa	τρέπω	tre/pw	v1pase---
τρεῖς	trei=s	τρέω	tre/w	v2spia---
τρεῖς	trei=s	τρέω	tre/w	v2siia---
τρεῖς	trei=s	τρεῖς	trei=s	m-p---mn-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---mv-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---ma-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---fn-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---fv-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---fa-
τρισί	trisi/	τρεῖς	trei=s	m-p---md-
τρισί	trisi/	τρεῖς	trei=s	m-p---fd-
τρισί	trisi/	τρεῖς	trei=s	m-p---nd-
τρισίν	trisi/n	τρεῖς	trei=s	m-p---md-
τρισίν	trisi/n	τρεῖς	trei=s	m-p---fd-
τρισίν	trisi/n	τρεῖς	trei=s	m-p---nd-
τριῶν	triw=n	τρεῖς	trei=s	m-p---mg-
τριῶν	triw=n	τρεῖς	trei=s	m-p---fg-
