’	'	ἒ	e)\	x--------
πολέμια	pole/mia	πολέμιος	pole/mios	a-p---nn-
πολέμια	pole/mia	πολέμιος	pole/mios	a-p---nv-
πολέμια	pole/mia	πολέμιος	pole/mios	a-p---na-
πολέμια	pole/mia	πολέμιος	pole/mios	n-p---nn-
πολέμια	pole/mia	πολέμιος	pole/mios	n-p---nv-
πολέμια	pole/mia	πολέμιος	pole/mios	n-p---na-
πολέμιοι	pole/mioi	πολέμιος	pole/mios	a-p---mn-
πολέμιοι	pole/mioi	πολέμιος	pole/mios	a-p---mv-
πολέμιοι	pole/mioi	πολέμιος	pole/mios	n-p---mn-
πολέμιοι	pole/mioi	πολέμιος	pole/mios	n-p---mv-
πολέμιοι	pole/mioi	πολέμιος	pole/mios	n-p---fn-
πολέμιοι	pole/mioi	πολέμιος	pole/mios	n-p---fv-
πολέμιον	pole/mion	πολέμιος	pole/mios	a-s---ma-
πολέμιον	pole/mion	πολέμιος	pole/mios	a-s---nn-
πολέμιον	pole/mion	πολέμιος	pole/mios	a-s---nv-
πολέμιον	pole/mion	πολέμιος	pole/mios	a-s---na-
πολέμιον	pole/mion	πολέμιος	pole/mios	n-s---ma-
πολέμιον	pole/mion	πολέμιος	pole/mios	n-s---fa-
πολέμιον	pole/mion	πολέμιος	pole/mios	n-s---nn-
πολέμιον	pole/mion	πολέμιος	pole/mios	n-s---nv-
πολέμιον	pole/mion	πολέμιος	pole/mios	n-s---na-
πολέμιον	pole/mion	πολεμέω	poleme/w	v3piia---
πολέμιον	pole/mion	πολεμέω	poleme/w	v1siia---
πολέμιος	pole/mios	πολέμιος	pole/mios	a-s---mn-
πολέμιος	pole/mios	πολέμιος	pole/mios	n-s---mn-
πολέμιος	pole/mios	πολέμιος	pole/mios	n-s---fn-
πολέμου	pole/mou	πόλεμος	po/lemos	n-s---mg-
πολέμου	pole/mou	πολεμόω	polemo/w	v2spma---
πολέμου	pole/mou	πολεμόω	polemo/w	v3siia---
πολέμους	pole/mous	πόλεμος	po/lemos	n-p---ma-
πολέμους	pole/mous	πολεμόω	polemo/w	v2siia---
πολίτας	poli/tas	πολίτης	poli/ths	n-p---ma-
πολίτας	poli/tas	πολίτης	poli/ths	n-s---mn-
πολίτευμα	poli/teuma	πολίτευμα	poli/teuma	n-s---nn-
πολίτευμα	poli/teuma	πολίτευμα	poli/teuma	n-s---nv-
πολίτευμα	poli/teuma	πολίτευμα	poli/teuma	n-s---na-
πολίτευσαι	poli/teusai	πολιτεύω	politeu/w	v2samm---
πολίτην	poli/thn	πολίτης	poli/ths	n-s---ma-
πολίτης	poli/ths	πολίτης	poli/ths	n-s---mn-
πολίτου	poli/tou	πολίτης	poli/ths	n-s---mg-
πολίτῃ	poli/th|	πολίτης	poli/ths	n-s---md-
πολύ	polu/	πολύς	polu/s	n-s---nn-
πολύ	polu/	πολύς	polu/s	n-s---nv-
πολύ	polu/	πολύς	polu/s	n-s---na-
πολύν	polu/n	πολύς	polu/s	n-s---ma-
πολύς	polu/s	πολύς	polu/s	n-s---mn-
πολύχαλκος	polu/xalkos	πολύχαλκος	polu/xalkos	n-s---mn-
πολύχαλκος	polu/xalkos	πολύχαλκος	polu/xalkos	n-s---fn-
πολύχρυσος	polu/xrusos	πολύχρυσος	polu/xrusos	n-s---mn-
πολύχρυσος	polu/xrusos	πολύχρυσος	polu/xrusos	n-s---fn-
πολῖται	poli=tai	πολίτης	poli/ths	n-p---mn-
πολῖται	poli=tai	πολίτης	poli/ths	n-p---mv-
πομπήν	pomph/n	πομπή	pomph/	n-s---fa-
πονεῖς	ponei=s	πονέω	pone/w	v2spia---
πονηρά	ponhra/	πονηρός	ponhro/s	a-p---nn-
πονηρά	ponhra/	πονηρός	ponhro/s	a-p---nv-
πονηρά	ponhra/	πονηρός	ponhro/s	a-p---na-
πονηρά	ponhra/	πονηρός	ponhro/s	a-d---fn-
πονηρά	ponhra/	πονηρός	ponhro/s	a-d---fv-
πονηρά	ponhra/	πονηρός	ponhro/s	a-d---fa-
πονηρά	ponhra/	πονηρός	ponhro/s	a-s---fn-
πονηρά	ponhra/	πονηρός	ponhro/s	a-s---fv-
πονηρόν	ponhro/n	πονηρός	ponhro/s	a-s---ma-
πονηρόν	ponhro/n	πονηρός	ponhro/s	a-s---nn-
πονηρόν	ponhro/n	πονηρός	ponhro/s	a-s---nv-
πονηρόν	ponhro/n	πονηρός	ponhro/s	a-s---na-
πονοῦντα	ponou=nta	πονέω	pone/w	v-pppann-
πονοῦντα	ponou=nta	πονέω	pone/w	v-pppanv-
πονοῦντα	ponou=nta	πονέω	pone/w	v-pppana-
πονοῦντα	ponou=nta	πονέω	pone/w	v-sppama-
πονήσομεν	ponh/somen	πονέω	pone/w	v1pasa---
πονήσομεν	ponh/somen	πονέω	pone/w	v1pfia---
πονῆσαι	ponh=sai	πονέω	pone/w	v--ana---
πορευομένους	poreuome/nous	πορεύω	poreu/w	v-pppema-
πορευόμενος	poreuo/menos	πορεύω	poreu/w	v-sppemn-
πορεύεσθαι	poreu/esqai	πορεύω	poreu/w	v--pne---
πορεύομαι	poreu/omai	πορεύω	poreu/w	v1spie---
πορεύου	poreu/ou	πορεύω	poreu/w	v2spme---
πορεύου	poreu/ou	πορεύω	poreu/w	v2siie---
πορεύῃ	poreu/h|	πορεύω	poreu/w	v2spse---
πορεύῃ	poreu/h|	πορεύω	poreu/w	v2spie---
πορεύῃ	poreu/h|	πορεύω	poreu/w	v3spsa---
πορισμόν	porismo/n	πορισμός	porismo/s	n-s---ma-
πορφύρα	porfu/ra	πορφύρα	porfu/ra	n-d---fn-
πορφύρα	porfu/ra	πορφύρα	porfu/ra	n-d---fv-
πορφύρα	porfu/ra	πορφύρα	porfu/ra	n-d---fa-
πορφύρα	porfu/ra	πορφύρα	porfu/ra	n-s---fn-
πορφύρα	porfu/ra	πορφύρα	porfu/ra	n-s---fv-
πορίζειν	pori/zein	πορίζω	pori/zw	v--pna---
πορίσαι	pori/sai	πορίζω	pori/zw	v--ana---
πορίσαι	pori/sai	πορίζω	pori/zw	v3saoa---
ποσαχῶς	posaxw=s	ποσαχῶς	posaxw=s	d--------
ποσάκις	posa/kis	ποσάκις	posa/kis	d--------
ποσίν	posi/n	πούς	pou/s	n-p---md-
ποσόν	poso/n	ποσός	poso/s	a-s---ma-
ποσόν	poso/n	ποσός	poso/s	a-s---nn-
ποσόν	poso/n	ποσός	poso/s	a-s---nv-
ποσόν	poso/n	ποσός	poso/s	a-s---na-
ποσῆς	posh=s	ποσός	poso/s	a-s---fg-
ποτ’	pot'	ποτέ	pote/	g--------
ποτ’	pot'	ποτέ	pote/	g--------
ποτ’	pot'	ποτή	poth/	n-d---fn-
ποτ’	pot'	ποτή	poth/	n-d---fv-
ποτ’	pot'	ποτή	poth/	n-d---fa-
ποτ’	pot'	ποτή	poth/	n-s---fn-
ποτ’	pot'	ποτή	poth/	n-s---fv-
ποτ’	pot'	ποτή	poth/	n-p---fn-
ποτ’	pot'	ποτή	poth/	n-p---fv-
ποτ’	pot'	ποτόν	poto/n	n-p---nn-
ποτ’	pot'	ποτόν	poto/n	n-p---nv-
ποτ’	pot'	ποτόν	poto/n	n-p---na-
ποτ’	pot'	ποτός	poto/s	a-p---nn-
ποτ’	pot'	ποτός	poto/s	a-p---nv-
ποτ’	pot'	ποτός	poto/s	a-p---na-
ποτ’	pot'	ποτός	poto/s	a-d---fn-
ποτ’	pot'	ποτός	poto/s	a-d---fv-
ποτ’	pot'	ποτός	poto/s	a-d---fa-
ποτ’	pot'	ποτός	poto/s	a-s---fn-
ποτ’	pot'	ποτός	poto/s	a-s---fv-
ποτ’	pot'	ποτός	poto/s	a-s---mv-
ποτ’	pot'	ποτός	poto/s	a-p---fn-
ποτ’	pot'	ποτός	poto/s	a-p---fv-
ποτ’	pot'	πρός	pro/s	r--------
ποτε	pote	ποτέ	pote/	g--------
ποτηρίου	pothri/ou	ποτήριον	poth/rion	n-s---ng-
ποτέ	pote/	ποτέ	pote/	g--------
ποτέ	pote/	ποτός	poto/s	a-s---mv-
ποτέραν	pote/ran	πότερος	po/teros	a-s---fa-
ποτήρια	poth/ria	ποτήριον	poth/rion	n-p---nn-
ποτήρια	poth/ria	ποτήριον	poth/rion	n-p---nv-
ποτήρια	poth/ria	ποτήριον	poth/rion	n-p---na-
ποτήριον	poth/rion	ποτήριον	poth/rion	n-s---nn-
ποτήριον	poth/rion	ποτήριον	poth/rion	n-s---nv-
ποτήριον	poth/rion	ποτήριον	poth/rion	n-s---na-
ποτίζοντες	poti/zontes	ποτίζω	poti/zw	v-pppamn-
ποτίζοντες	poti/zontes	ποτίζω	poti/zw	v-pppamv-
που	pou	πού	pou/	d--------
ποία	poi/a	πόα	po/a	n-d---fn-
ποία	poi/a	πόα	po/a	n-d---fv-
ποία	poi/a	πόα	po/a	n-d---fa-
ποία	poi/a	πόα	po/a	n-s---fn-
ποία	poi/a	πόα	po/a	n-s---fv-
ποία	poi/a	ποῖος	poi=os	a-d---fn-
ποία	poi/a	ποῖος	poi=os	a-d---fv-
ποία	poi/a	ποῖος	poi=os	a-d---fa-
ποία	poi/a	ποῖος	poi=os	a-s---fn-
ποία	poi/a	ποῖος	poi=os	a-s---fv-
ποίαν	poi/an	πόα	po/a	n-s---fa-
ποίαν	poi/an	ποῖος	poi=os	a-s---fa-
ποίας	poi/as	πόα	po/a	n-p---fa-
ποίας	poi/as	πόα	po/a	n-s---fg-
ποίας	poi/as	ποῖος	poi=os	a-p---fa-
ποίας	poi/as	ποῖος	poi=os	a-s---fg-
ποίει	poi/ei	ποιέω	poie/w	v2spma---
ποίει	poi/ei	ποιέω	poie/w	v3siia---
ποίησον	poi/hson	ποιέω	poie/w	v2sama---
ποίησόν	poi/hso/n	ποιέω	poie/w	v2sama---
ποίοις	poi/ois	ποῖος	poi=os	a-p---md-
ποίοις	poi/ois	ποῖος	poi=os	a-p---nd-
ποίοις	poi/ois	ποιέω	poie/w	v2spoa---
ποίου	poi/ou	ποῖος	poi=os	a-s---mg-
ποίου	poi/ou	ποῖος	poi=os	a-s---ng-
ποίου	poi/ou	ποιόω	poio/w	v2spma---
ποίου	poi/ou	ποιόω	poio/w	v3siia---
ποίους	poi/ous	ποῖος	poi=os	a-p---ma-
ποίους	poi/ous	ποιόω	poio/w	v2siia---
ποίων	poi/wn	ποῖος	poi=os	a-p---fg-
ποίων	poi/wn	ποῖος	poi=os	a-p---mg-
ποίων	poi/wn	ποῖος	poi=os	a-p---ng-
ποίων	poi/wn	ποιέω	poie/w	v-sppamn-
ποίων	poi/wn	ποιόω	poio/w	v3piia---
ποίων	poi/wn	ποιόω	poio/w	v1siia---
ποίᾳ	poi/a|	πόα	po/a	n-s---fd-
ποίᾳ	poi/a|	ποῖος	poi=os	a-s---fd-
ποίῳ	poi/w|	ποῖος	poi=os	a-s---md-
ποίῳ	poi/w|	ποῖος	poi=os	a-s---nd-
πού	pou/	πού	pou/	d--------
πούς	pou/s	πούς	pou/s	n-s---mn-
ποῖ	poi=	ποι	poi	d--------
ποῖ	poi=	ποῖ	poi=	d--------
ποῖα	poi=a	ποῖος	poi=os	a-p---nn-
ποῖα	poi=a	ποῖος	poi=os	a-p---nv-
ποῖα	poi=a	ποῖος	poi=os	a-p---na-
ποῖαι	poi=ai	πόα	po/a	n-p---fn-
ποῖαι	poi=ai	πόα	po/a	n-p---fv-
ποῖαι	poi=ai	ποῖος	poi=os	a-p---fn-
ποῖαι	poi=ai	ποῖος	poi=os	a-p---fv-
ποῖοι	poi=oi	ποῖος	poi=os	a-p---mn-
ποῖοι	poi=oi	ποῖος	poi=os	a-p---mv-
ποῖον	poi=on	ποῖος	poi=os	a-s---ma-
ποῖον	poi=on	ποῖος	poi=os	a-s---nn-
ποῖον	poi=on	ποῖος	poi=os	a-s---nv-
ποῖον	poi=on	ποῖος	poi=os	a-s---na-
ποῖος	poi=os	ποῖος	poi=os	a-s---mn-
ποῖοί	poi=oi/	ποῖος	poi=os	a-p---mn-
ποῖοί	poi=oi/	ποῖος	poi=os	a-p---mv-
ποῖόν	poi=o/n	ποῖος	poi=os	a-s---ma-
ποῖόν	poi=o/n	ποῖος	poi=os	a-s---nn-
ποῖόν	poi=o/n	ποῖος	poi=os	a-s---nv-
ποῖόν	poi=o/n	ποῖος	poi=os	a-s---na-
ποῖός	poi=o/s	ποῖος	poi=os	a-s---mn-
ποῦ	pou=	πού	pou/	d--------
ποῦ	pou=	ποῦ	pou=	x--------
πραγματεία	pragmatei/a	πραγματεία	pragmatei/a	n-d---fn-
πραγματεία	pragmatei/a	πραγματεία	pragmatei/a	n-d---fv-
πραγματεία	pragmatei/a	πραγματεία	pragmatei/a	n-d---fa-
πραγματεία	pragmatei/a	πραγματεία	pragmatei/a	n-s---fn-
πραγματεία	pragmatei/a	πραγματεία	pragmatei/a	n-s---fv-
πραγμάτιον	pragma/tion	πραγμάτιον	pragma/tion	n-s---nn-
πραγμάτιον	pragma/tion	πραγμάτιον	pragma/tion	n-s---nv-
πραγμάτιον	pragma/tion	πραγμάτιον	pragma/tion	n-s---na-
πραγμάτων	pragma/twn	πρᾶγμα	pra=gma	n-p---ng-
πραθείς	praqei/s	πιπράσκω	pipra/skw	v-sappmn-
πραθείς	praqei/s	πιπράσκω	pipra/skw	v-sappmv-
πραιτωρίδιον	praitwri/dion	πραιτωρίδιον	praitwri/dion	n-s---nn-
πραιτωρίδιον	praitwri/dion	πραιτωρίδιον	praitwri/dion	n-s---nv-
πραιτωρίδιον	praitwri/dion	πραιτωρίδιον	praitwri/dion	n-s---na-
πρακτικοί	praktikoi/	πρακτικός	praktiko/s	a-p---mn-
πρακτικοί	praktikoi/	πρακτικός	praktiko/s	a-p---mv-
πραττομένων	prattome/nwn	πράσσω	pra/ssw	v-pppefg-
πραττομένων	prattome/nwn	πράσσω	pra/ssw	v-pppemg-
πραττομένων	prattome/nwn	πράσσω	pra/ssw	v-pppeng-
πραχθέν	praxqe/n	πράσσω	pra/ssw	v-sappnn-
πραχθέν	praxqe/n	πράσσω	pra/ssw	v-sappnv-
πραχθέν	praxqe/n	πράσσω	pra/ssw	v-sappna-
πραχθέν	praxqe/n	πράσσω	pra/ssw	v-sappnn-
πραχθέν	praxqe/n	πράσσω	pra/ssw	v-sappnv-
πραχθέν	praxqe/n	πράσσω	pra/ssw	v-sappna-
πρεπούσαις	prepou/sais	πρέπω	pre/pw	v-pppafd-
πρεπωδέστατον	prepwde/staton	πρεπώδης	prepw/dhs	a-s---mas
πρεπωδέστατον	prepwde/staton	πρεπώδης	prepw/dhs	a-s---nns
πρεπωδέστατον	prepwde/staton	πρεπώδης	prepw/dhs	a-s---nvs
πρεπωδέστατον	prepwde/staton	πρεπώδης	prepw/dhs	a-s---nas
πρεπόντων	prepo/ntwn	πρέπω	pre/pw	v-pppamg-
πρεπόντων	prepo/ntwn	πρέπω	pre/pw	v-pppang-
πρεπόντων	prepo/ntwn	πρέπω	pre/pw	v3ppma---
πρεπόντων	prepo/ntwn	πρέπων	pre/pwn	n-p---mg-
πρεπόντως	prepo/ntws	πρεπόντως	prepo/ntws	d--------
πρεσβευτοῦ	presbeutou=	πρεσβευτής	presbeuth/s	n-s---mg-
πρεσβείαν	presbei/an	πρεσβεία	presbei/a	n-s---fa-
πρεσβεύομεν	presbeu/omen	πρεσβεύω	presbeu/w	v1ppia---
πρεσβεύομεν	presbeu/omen	πρεσβεύω	presbeu/w	v1piia---
πρεσβυτέρῳ	presbute/rw|	πρέσβυς	pre/sbus	a-s---md-
πρεσβυτέρῳ	presbute/rw|	πρέσβυς	pre/sbus	a-s---nd-
πρεσβύτερον	presbu/teron	πρέσβυς	pre/sbus	a-s---ma-
πρεσβύτερον	presbu/teron	πρέσβυς	pre/sbus	a-s---nn-
πρεσβύτερον	presbu/teron	πρέσβυς	pre/sbus	a-s---nv-
πρεσβύτερον	presbu/teron	πρέσβυς	pre/sbus	a-s---na-
πρεσβύτερος	presbu/teros	πρέσβυς	pre/sbus	a-s---mn-
πρεσβύτης	presbu/ths	πρεσβύτης	presbu/ths	n-s---mn-
προαγωγάς	proagwga/s	προαγωγή	proagwgh/	n-p---fa-
προαγωγήν	proagwgh/n	προαγωγή	proagwgh/	n-s---fa-
προαγωγῆς	proagwgh=s	προαγωγεύς	proagwgeu/s	n-p---mn-
προαγωγῆς	proagwgh=s	προαγωγεύς	proagwgeu/s	n-p---mn-
προαγωγῆς	proagwgh=s	προαγωγεύς	proagwgeu/s	n-p---mv-
προαγωγῆς	proagwgh=s	προαγωγή	proagwgh/	n-s---fg-
προαγάγῃ	proaga/gh|	προάγω	proa/gw	v2sase---
προαγάγῃ	proaga/gh|	προάγω	proa/gw	v3sasa---
προαιρετικοῖς	proairetikoi=s	προαιρετικός	proairetiko/s	a-p---md-
προαιρετικοῖς	proairetikoi=s	προαιρετικός	proairetiko/s	a-p---nd-
προαιρετικοῦ	proairetikou=	προαιρετικός	proairetiko/s	a-s---mg-
προαιρετικοῦ	proairetikou=	προαιρετικός	proairetiko/s	a-s---ng-
προαιρετικά	proairetika/	προαιρετικός	proairetiko/s	a-p---nn-
προαιρετικά	proairetika/	προαιρετικός	proairetiko/s	a-p---nv-
προαιρετικά	proairetika/	προαιρετικός	proairetiko/s	a-p---na-
προαιρετικά	proairetika/	προαιρετικός	proairetiko/s	a-d---fn-
προαιρετικά	proairetika/	προαιρετικός	proairetiko/s	a-d---fv-
προαιρετικά	proairetika/	προαιρετικός	proairetiko/s	a-d---fa-
προαιρετικά	proairetika/	προαιρετικός	proairetiko/s	a-s---fn-
προαιρετικά	proairetika/	προαιρετικός	proairetiko/s	a-s---fv-
προαιρετική	proairetikh/	προαιρετικός	proairetiko/s	a-s---fn-
προαιρετική	proairetikh/	προαιρετικός	proairetiko/s	a-s---fv-
προαιρετικήν	proairetikh/n	προαιρετικός	proairetiko/s	a-s---fa-
προαιρετικόν	proairetiko/n	προαιρετικός	proairetiko/s	a-s---ma-
προαιρετικόν	proairetiko/n	προαιρετικός	proairetiko/s	a-s---nn-
προαιρετικόν	proairetiko/n	προαιρετικός	proairetiko/s	a-s---nv-
προαιρετικόν	proairetiko/n	προαιρετικός	proairetiko/s	a-s---na-
προαιρετικῆς	proairetikh=s	προαιρετικός	proairetiko/s	a-s---fg-
προαιρετικῶν	proairetikw=n	προαιρετικός	proairetiko/s	a-p---fg-
προαιρετικῶν	proairetikw=n	προαιρετικός	proairetiko/s	a-p---mg-
προαιρετικῶν	proairetikw=n	προαιρετικός	proairetiko/s	a-p---ng-
προαιρέσει	proaire/sei	προαίρεσις	proai/resis	n-d---fn-
προαιρέσει	proaire/sei	προαίρεσις	proai/resis	n-d---fv-
προαιρέσει	proaire/sei	προαίρεσις	proai/resis	n-d---fa-
προαιρέσει	proaire/sei	προαίρεσις	proai/resis	n-s---fd-
προαιρέσει	proaire/sei	προαίρεσις	proai/resis	n-s---fd-
προαιρέσεως	proaire/sews	προαίρεσις	proai/resis	n-s---fg-
προαιρῇ	proairh=|	προαιρέω	proaire/w	v2spse---
προαιρῇ	proairh=|	προαιρέω	proaire/w	v2spie---
προαιρῇ	proairh=|	προαιρέω	proaire/w	v3spsa---
προαιρῇ	proairh=|	προαιρέω	proaire/w	v2spse---
προαιρῇ	proairh=|	προαιρέω	proaire/w	v2spie---
προαιρῇ	proairh=|	προαιρέω	proaire/w	v3spsa---
προαχθῆναι	proaxqh=nai	προάγω	proa/gw	v--anp---
προαίρεσιν	proai/resin	προαίρεσις	proai/resis	n-s---fa-
προαίρεσις	proai/resis	προαίρεσις	proai/resis	n-s---fn-
προβεβλῆσθαι	probeblh=sqai	προβάλλω	proba/llw	v--rne---
προβληθῇ	problhqh=|	προβάλλω	proba/llw	v3sasp---
προβλημάτιον	problhma/tion	προβλημάτιον	problhma/tion	n-s---nn-
προβλημάτιον	problhma/tion	προβλημάτιον	problhma/tion	n-s---nv-
προβλημάτιον	problhma/tion	προβλημάτιον	problhma/tion	n-s---na-
προβλήματα	problh/mata	πρόβλημα	pro/blhma	n-p---nn-
προβλήματα	problh/mata	πρόβλημα	pro/blhma	n-p---nv-
προβλήματα	problh/mata	πρόβλημα	pro/blhma	n-p---na-
προβάλλεται	proba/lletai	προβάλλω	proba/llw	v3spie---
προβάλῃ	proba/lh|	προβάλλω	proba/llw	v2sase---
προβάλῃ	proba/lh|	προβάλλω	proba/llw	v3sasa---
προβάλῃ	proba/lh|	προβάλλω	proba/llw	v2sasm---
προβάλῃ	proba/lh|	προβάλλω	proba/llw	v3sasa---
προβάλῃς	proba/lh|s	προβάλλω	proba/llw	v2sasa---
προβάλῃς	proba/lh|s	προβάλλω	proba/llw	v2sasa---
προβάτου	proba/tou	πρόβατον	pro/baton	n-s---ng-
προβάτων	proba/twn	πρόβατον	pro/baton	n-p---ng-
προβάτων	proba/twn	προβαίνω	probai/nw	v3dama---
προβάτῳ	proba/tw|	πρόβατον	pro/baton	n-s---nd-
προβέβληκεν	probe/blhken	προβάλλω	proba/llw	v3sria---
προβέβληκεν	probe/blhken	προβάλλω	proba/llw	v3plia---
προβέβληνται	probe/blhntai	προβάλλω	proba/llw	v3prie---
προγιγνώσκομεν	progignw/skomen	προγιγνώσκω	progignw/skw	v1ppia---
προγιγνώσκομεν	progignw/skomen	προγιγνώσκω	progignw/skw	v1piia---
προγραφήν	prografh/n	προγραφή	prografh/	n-s---fa-
προγράψωμεν	progra/ywmen	προγράφω	progra/fw	v1pasa---
προγυμναστάς	progumnasta/s	προγυμναστής	progumnasth/s	n-p---ma-
προγυμναστάς	progumnasta/s	προγυμναστής	progumnasth/s	n-s---mn-
προγυμναστής	progumnasth/s	προγυμναστής	progumnasth/s	n-s---mn-
προγέγραπται	proge/graptai	προγράφω	progra/fw	v3srie---
προγόνους	progo/nous	πρόγονος	pro/gonos	n-p---ma-
προγόνων	progo/nwn	πρόγονος	pro/gonos	n-p---mg-
προδιακείμενον	prodiakei/menon	πρό-διάκειμαι	pro/-dia/keimai	v-srpema-
προδιακείμενον	prodiakei/menon	πρό-διάκειμαι	pro/-dia/keimai	v-srpenn-
προδιακείμενον	prodiakei/menon	πρό-διάκειμαι	pro/-dia/keimai	v-srpenv-
προδιακείμενον	prodiakei/menon	πρό-διάκειμαι	pro/-dia/keimai	v-srpena-
προδιακείμενον	prodiakei/menon	πρό-διάκειμαι	pro/-dia/keimai	v-sppema-
προδιακείμενον	prodiakei/menon	πρό-διάκειμαι	pro/-dia/keimai	v-sppenn-
προδιακείμενον	prodiakei/menon	πρό-διάκειμαι	pro/-dia/keimai	v-sppenv-
προδιακείμενον	prodiakei/menon	πρό-διάκειμαι	pro/-dia/keimai	v-sppena-
προδοσία	prodosi/a	προδοσία	prodosi/a	n-d---fn-
προδοσία	prodosi/a	προδοσία	prodosi/a	n-d---fv-
προδοσία	prodosi/a	προδοσία	prodosi/a	n-d---fa-
προδοσία	prodosi/a	προδοσία	prodosi/a	n-s---fn-
προδοσία	prodosi/a	προδοσία	prodosi/a	n-s---fv-
προεγύμνασας	proegu/mnasas	προγυμνάζω	progumna/zw	v2saia---
προεθυμούμην	proequmou/mhn	προθυμέομαι	proqume/omai	v1siie---
προεκαλεῖτο	proekalei=to	προκαλέω	prokale/w	v3siie---
προελθεῖν	proelqei=n	προέρχομαι	proe/rxomai	v--ana---
προελθόντες	proelqo/ntes	προέρχομαι	proe/rxomai	v-papamn-
προελθόντες	proelqo/ntes	προέρχομαι	proe/rxomai	v-papamv-
προελθόντι	proelqo/nti	προέρχομαι	proe/rxomai	v-sapamd-
προελθόντι	proelqo/nti	προέρχομαι	proe/rxomai	v-sapand-
προελθών	proelqw/n	προέρχομαι	proe/rxomai	v-sapamn-
προενέγκασθαι	proene/gkasqai	προφέρω	profe/rw	v--anm---
προερχόμεθα	proerxo/meqa	προέρχομαι	proe/rxomai	v1ppie---
προερχόμεθα	proerxo/meqa	προέρχομαι	proe/rxomai	v1piie---
προεῖπεν	proei=pen	προεῖπον	proei=pon	v3saia---
προεῖπεν	proei=pen	προεῖπον	proei=pon	v3saia---
προηγεῖσθαι	prohgei=sqai	προηγέομαι	prohge/omai	v--pne---
προηγεῖσθαι	prohgei=sqai	προηγέομαι	prohge/omai	v--pnm---
προηγνευκότα	prohgneuko/ta	πρό-ἁγνεύω	pro/-a(gneu/w	v-prpann-
προηγνευκότα	prohgneuko/ta	πρό-ἁγνεύω	pro/-a(gneu/w	v-prpanv-
προηγνευκότα	prohgneuko/ta	πρό-ἁγνεύω	pro/-a(gneu/w	v-prpana-
προηγνευκότα	prohgneuko/ta	πρό-ἁγνεύω	pro/-a(gneu/w	v-srpama-
προηγουμένην	prohgoume/nhn	προηγέομαι	prohge/omai	v-sppefa-
προηγουμένην	prohgoume/nhn	προηγέομαι	prohge/omai	v-sppmfa-
προηγουμένου	prohgoume/nou	προηγέομαι	prohge/omai	v-sppemg-
προηγουμένου	prohgoume/nou	προηγέομαι	prohge/omai	v-sppeng-
προηγουμένου	prohgoume/nou	προηγέομαι	prohge/omai	v-sppmmg-
προηγουμένου	prohgoume/nou	προηγέομαι	prohge/omai	v-sppmng-
προηγουμένων	prohgoume/nwn	προηγέομαι	prohge/omai	v-pppefg-
προηγουμένων	prohgoume/nwn	προηγέομαι	prohge/omai	v-pppemg-
προηγουμένων	prohgoume/nwn	προηγέομαι	prohge/omai	v-pppeng-
προηγουμένων	prohgoume/nwn	προηγέομαι	prohge/omai	v-pppmfg-
προηγουμένων	prohgoume/nwn	προηγέομαι	prohge/omai	v-pppmmg-
προηγουμένων	prohgoume/nwn	προηγέομαι	prohge/omai	v-pppmng-
προηγουμένως	prohgoume/nws	προηγέομαι	prohge/omai	v-pppema-
προηγουμένως	prohgoume/nws	προηγέομαι	prohge/omai	v-pppmma-
προηγουμένως	prohgoume/nws	προηγουμένως	prohgoume/nws	d--------
προηγούμενα	prohgou/mena	προηγέομαι	prohge/omai	v-pppenn-
προηγούμενα	prohgou/mena	προηγέομαι	prohge/omai	v-pppenv-
προηγούμενα	prohgou/mena	προηγέομαι	prohge/omai	v-pppena-
προηγούμενα	prohgou/mena	προηγέομαι	prohge/omai	v-pppmnn-
προηγούμενα	prohgou/mena	προηγέομαι	prohge/omai	v-pppmnv-
προηγούμενα	prohgou/mena	προηγέομαι	prohge/omai	v-pppmna-
προηγούμενον	prohgou/menon	προηγέομαι	prohge/omai	v-sppema-
προηγούμενον	prohgou/menon	προηγέομαι	prohge/omai	v-sppenn-
προηγούμενον	prohgou/menon	προηγέομαι	prohge/omai	v-sppenv-
προηγούμενον	prohgou/menon	προηγέομαι	prohge/omai	v-sppena-
προηγούμενον	prohgou/menon	προηγέομαι	prohge/omai	v-sppmma-
προηγούμενον	prohgou/menon	προηγέομαι	prohge/omai	v-sppmnn-
προηγούμενον	prohgou/menon	προηγέομαι	prohge/omai	v-sppmnv-
προηγούμενον	prohgou/menon	προηγέομαι	prohge/omai	v-sppmna-
προηγούμενος	prohgou/menos	προηγέομαι	prohge/omai	v-sppemn-
προηγούμενος	prohgou/menos	προηγέομαι	prohge/omai	v-sppmmn-
προηγούμενόν	prohgou/meno/n	προηγέομαι	prohge/omai	v-sppema-
προηγούμενόν	prohgou/meno/n	προηγέομαι	prohge/omai	v-sppenn-
προηγούμενόν	prohgou/meno/n	προηγέομαι	prohge/omai	v-sppenv-
προηγούμενόν	prohgou/meno/n	προηγέομαι	prohge/omai	v-sppena-
προηγούμενόν	prohgou/meno/n	προηγέομαι	prohge/omai	v-sppmma-
προηγούμενόν	prohgou/meno/n	προηγέομαι	prohge/omai	v-sppmnn-
προηγούμενόν	prohgou/meno/n	προηγέομαι	prohge/omai	v-sppmnv-
προηγούμενόν	prohgou/meno/n	προηγέομαι	prohge/omai	v-sppmna-
