Αὐτομέδων	*au)tome/dwn	none-found	n-s---mn-
ἐπαναπαυόμενον	e)panapau/omai	none-found	v-sppenv-
ἐπαναπαυόμενον	e)panapau/omai	none-found	v-sppena-
ἐπαίρεις	e)faire/omai	none-found	v2siia---
ἐπεκθυσώμεθα	e)pekqu	none-found	v1pasm---
ἐπεκθυσώμεθα	e)pekqu	none-found	v1pasm---
ἐπελαθόμην	e)pilanqa/nomai	none-found	v1saim---
ἐπελαθόμην	e)pilanqa/nomai	none-found	v1siie---
ἐπελάθετο	e)pilanqa/nomai	none-found	v3saim---
ἐπελάθετο	e)pilanqa/nomai	none-found	v3siie---
ἐπελάθοντο	e)pilanqa/nomai	none-found	v3paim---
ἐπελάθοντο	e)pilanqa/nomai	none-found	v3piie---
ἐπελάθου	e)pilanqa/nomai	none-found	v2saim---
ἐπελάθου	e)pilanqa/nomai	none-found	v2siie---
ἐπιδεικνύειν	e)pidei/knumi	none-found	v--pna---
ἐπιδεικνύμενα	e)pidei/knumi	none-found	v-pppenn-
ἐπιδεικνύμενα	e)pidei/knumi	none-found	v-pppenv-
ἐπιδεικνύμενα	e)pidei/knumi	none-found	v-pppena-
ἐπιδεικνύοντα	e)pidei/knumi	none-found	v-pppann-
ἐπιδεικνύοντα	e)pidei/knumi	none-found	v-pppanv-
ἐπιδεικνύοντα	e)pidei/knumi	none-found	v-pppana-
ἐπιδεικνύοντα	e)pidei/knumi	none-found	v-sppama-
ἐπιδείκνυε	e)pidei/knumi	none-found	v2spma---
ἐπιδείκνυε	e)pidei/knumi	none-found	v3siia---
ἐπιδείκνυμεν	e)pidei/knumi	none-found	v1ppia---
ἐπιδείκνυμεν	e)pidei/knumi	none-found	v1piia---
ἐπιδείκνυσθαι	e)pidei/knumi	none-found	v--pne---
ἐπιδείκνυσι	e)pidei/knumi	none-found	v3spia---
ἐπιδείκνυται	e)pidei/knumi	none-found	v3spie---
ἐπιδείξας	e)pidei/knumi	none-found	v-sapamn-
ἐπιδείξας	e)pidei/knumi	none-found	v-sapamv-
ἐπιδείξεις	e)pidei/knumi	none-found	v2sasa---
ἐπιδείξεις	e)pidei/knumi	none-found	v2sfia---
ἐπιδεῖξαί	e)pidei/knumi	none-found	v--ana---
ἐπιδέδεικται	e)pidei/knumi	none-found	v3srie---
ἐπιλαθόμενος	e)pilanqa/nomai	none-found	v-sapmmn-
ἐπιλαθόμενος	e)pilanqa/nomai	none-found	v-sppemn-
ἐπιλανθάνεσθαι	e)pilanqa/nomai	none-found	v--pne---
ἐπιλελησμένος	e)pilanqa/nomai	none-found	v-srpemn-
ἐπιλελησμένων	e)pilanqa/nomai	none-found	v-prpefg-
ἐπιλελησμένων	e)pilanqa/nomai	none-found	v-prpemg-
ἐπιλελησμένων	e)pilanqa/nomai	none-found	v-prpeng-
ἐπιλέλησται	e)pilanqa/nomai	none-found	v3srie---
ἐπιλήσῃ	e)pilanqa/nomai	none-found	v2sasm---
ἐπιλήσῃ	e)pilanqa/nomai	none-found	v3sasa---
ἐπιλήσῃ	e)pilanqa/nomai	none-found	v2sfim---
ἐπιμελητέον	e)pimelhte/os	none-found	n-s---ma-
ἐπιμελητέον	e)pimelhte/os	none-found	n-s---fa-
ἐπιμελητέον	e)pimelhte/os	none-found	n-s---nn-
ἐπιμελητέον	e)pimelhte/os	none-found	n-s---nv-
ἐπιμελητέον	e)pimelhte/os	none-found	n-s---na-
ἐπισταμένως	e)pistame/nws	none-found	d--------
ἐπισχεῖν	e)pw/xato	none-found	v--ana---
ἐπέταξας	peta/zw	none-found	v2saia---
ἐπέχειν	e)pw/xato	none-found	v--pna---
ἐπέχεσθαι	e)pw/xato	none-found	v--pne---
ἐπίδεσμον	e)pi/desmon	none-found	n-s---nn-
ἐπίδεσμον	e)pi/desmon	none-found	n-s---nv-
ἐπίδεσμον	e)pi/desmon	none-found	n-s---na-
ἐρεῖ	e)ra/omai	none-found	v2spie---
ἐρεῖ	e)re/omai	none-found	v2spie---
ἐρωμένας	e)ra/omai	none-found	v-pppefa-
ἐρωμένας	e)ra/omai	none-found	v-sppefg-
ἐρωμένας	e)rw/menos	none-found	n-p---fa-
ἐρωμένας	e)rw/menos	none-found	n-s---fg-
ἐρωμένην	e)ra/omai	none-found	v-sppefa-
ἐρωμένην	e)rw/menos	none-found	n-s---fa-
ἐρωμένης	e)ra/omai	none-found	v-sppefg-
ἐρωμένης	e)rw/menos	none-found	n-s---fg-
ἐρωμένου	e)ra/omai	none-found	v-sppemg-
ἐρωμένου	e)ra/omai	none-found	v-sppeng-
ἐρωμένου	e)rw/menos	none-found	n-s---mg-
ἐρώμενος	e)ra/omai	none-found	v-sppemn-
ἐρώμενος	e)rw/menos	none-found	n-s---mn-
ἐρῶ	e)ra/omai	none-found	v2spme---
ἐρῶ	e)ra/omai	none-found	v2siie---
ἐσχηκέναι	sxa/w	none-found	v--rna---
ἐσώθην	sw/zw	none-found	v3paip---
ἐσώθην	sw/zw	none-found	v1saip---
ἐσώθης	sw/zw	none-found	v2saip---
ἐφαντάζου	fanta/zomai	none-found	v2siie---
ἐφαρμοστέον	e)farmoste/os	none-found	n-s---ma-
ἐφαρμοστέον	e)farmoste/os	none-found	n-s---fa-
ἐφαρμοστέον	e)farmoste/os	none-found	n-s---nn-
ἐφαρμοστέον	e)farmoste/os	none-found	n-s---nv-
ἐφαρμοστέον	e)farmoste/os	none-found	n-s---na-
ἐφεξῆς	e)pw/xato	none-found	v2sfia---
ἐφιστάνειν	e)pi/-i(sta/nw	none-found	v--pna---
ἐφοδεύσης	e)pi/-o(da/w	none-found	v-sppafg-
ἐφοδεύσης	e)pi/-o(do/w	none-found	v-sppafg-
ἐφέξει	e)pw/xato	none-found	v2sfim---
ἐφέξει	e)pw/xato	none-found	v3sfia---
ἐχθρῶν	e)/xqrh	none-found	n-p---fg-
ἑτέρως	e(te/rws	none-found	d--------
ἔγγιστα	e)/ggistos	none-found	a-p---nn-
ἔγγιστα	e)/ggistos	none-found	a-p---nv-
ἔγγιστα	e)/ggistos	none-found	a-p---na-
ἔγημεν	e)/ssomai	none-found	v1paie---
ἔμπνοα	e)/mpnous	none-found	n-p---nn-
ἔμπνοα	e)/mpnous	none-found	n-p---nv-
ἔμπνοα	e)/mpnous	none-found	n-p---na-
ἔξω	e)/ssomai	none-found	v2saie---
ἔργον	e)/rgnumi	none-found	v-sppamv-
ἔργον	e)/rgnumi	none-found	v-sppann-
ἔργον	e)/rgnumi	none-found	v-sppanv-
ἔργον	e)/rgnumi	none-found	v-sppana-
ἔργου	e)/rgnumi	none-found	v2siie---
ἔργων	e)/rgnumi	none-found	v-sppamn-
ἔσει	se/w	none-found	v3siia---
ἔσχηκας	sxa/w	none-found	v2sria---
ἔσχηκε	sxa/w	none-found	v2srma---
ἔσχηκε	sxa/w	none-found	v3sria---
ἔσωθεν	e)/swqen	none-found	d--------
ἔσωθεν	sw/zw	none-found	v3paip---
Ἐκβατάνοις	*)ekba/tana	none-found	n-p---nd-
Ἐλευσῖνι	*)eleusi=ni	none-found	d--------
Ἐπαμινώνδου	*)epaminw/ndas	none-found	n-s---mg-
Ἐριφύλη	*)erifu/lh	none-found	n-s---fn-
Ἐριφύλη	*)erifu/lh	none-found	n-s---fv-
Ἐτεοκλέα	*)eteoklh=s	none-found	n-s---ma-
Ἐτεοκλέα	*)eteoklh=s	none-found	n-s---ma-
Ἐτεοκλῆς	*)eteoklh=s	none-found	n-s---mv-
Ἐτεοκλῆς	*)eteoklh=s	none-found	n-s---mn-
Ἑκάβη	*(eka/bh	none-found	n-s---fn-
Ἑκάβη	*(eka/bh	none-found	n-s---fv-
Ἑλλάνικος	*(ella/nikos	none-found	n-s---mn-
Ἑρμείαν	*(ermh=s-pl	none-found	n-s---ma-
Ἕλλην	*(/ellh	none-found	n-s---fa-
ἠσκούμεθα	a)sko/omai	none-found	v1piie---
ἡδονή	h(dona/	none-found	n-s---fn-
ἡδονή	h(dona/	none-found	n-s---fv-
ἡδονήν	h(dona/	none-found	n-s---fa-
ἡδονῆς	h(dona/	none-found	n-s---fg-
ἡδονῇ	h(dona/	none-found	n-s---fd-
ἡδονῶν	h(dona/	none-found	n-p---fg-
ἡττηθείς	h(tta/w	none-found	v-sappmn-
ἡττηθείς	h(tta/w	none-found	v-sappmv-
ἡττηθέντα	h(tta/w	none-found	v-pappnn-
ἡττηθέντα	h(tta/w	none-found	v-pappnv-
ἡττηθέντα	h(tta/w	none-found	v-pappna-
ἡττηθέντα	h(tta/w	none-found	v-sappma-
ἡττηθῇς	h(tta/w	none-found	v2sasp---
ἡττήθην	h(tta/w	none-found	v3paip---
ἡττήθην	h(tta/w	none-found	v1saip---
ἡττήθην	h(tta/w	none-found	v3paip---
ἡττήθην	h(tta/w	none-found	v1saip---
ἡττᾶσθαι	h(tta/w	none-found	v--pne---
ἡττᾶσθαι	h(tta/w	none-found	v--rne---
ἡττᾷ	h(tta/w	none-found	v2spse---
ἡττᾷ	h(tta/w	none-found	v2spie---
ἡττᾷ	h(tta/w	none-found	v3spsa---
ἡττᾷ	h(tta/w	none-found	v3spia---
ἡττῶσίν	h(tta/w	none-found	v-pppamd-
ἡττῶσίν	h(tta/w	none-found	v-pppand-
ἡττῶσίν	h(tta/w	none-found	v3ppsa---
ἡττῶσίν	h(tta/w	none-found	v3ppia---
ἡττῶσίν	h(tta/w	none-found	v3ppsa---
ἥττητο	h(tta/w	none-found	v3siie---
ἥττητο	h(tta/w	none-found	v3slie---
ἥττητο	h(tta/w	none-found	v3siie---
ἥττων	h(tta/w	none-found	v3piia---
ἥττων	h(tta/w	none-found	v1siia---
ἥττων	h(tta/w	none-found	v3piia---
ἥττων	h(tta/w	none-found	v1siia---
ἥψαντο	e(ya/w	none-found	v3plie---
ἥψατο	e(ya/w	none-found	v3slie---
Ἡρακλέα	*(hra/klea	none-found	n-d---fn-
Ἡρακλέα	*(hra/klea	none-found	n-d---fv-
Ἡρακλέα	*(hra/klea	none-found	n-d---fa-
Ἡρακλέους	*(hrakle/os	none-found	n-p---ma-
Ἡράκλειτος	*(hra/kleitos	none-found	n-s---mn-
ἰδεῖν	i)de/w	none-found	v--pna---
ἰδοῦ	i)de/w	none-found	v2siie---
ἰδοῦ	i)de/w	none-found	v2spme---
ἰδοῦ	i)de/w	none-found	v2siie---
ἰδοῦσα	i)de/w	none-found	v-sppafn-
ἰδοῦσα	i)de/w	none-found	v-sppafv-
ἰδίοις	i)de/w	none-found	v2spoa---
ἰδίων	i)de/w	none-found	v-sppamn-
ἱεραί	i(erai/	none-found	n-p---fn-
ἱεραί	i(erai/	none-found	n-p---fv-
ἴδιον	i)de/w	none-found	v3piia---
ἴδιον	i)de/w	none-found	v1siia---
Ἰλιόθεν	*)ilio/qen	none-found	d--------
Ἱπποκράτη	*(ippokra/th	none-found	n-s---fn-
Ἱπποκράτη	*(ippokra/th	none-found	n-s---fv-
Ἱπποκράτη	*(ippokra/ths	none-found	n-d---mn-
Ἱπποκράτη	*(ippokra/ths	none-found	n-d---mv-
Ἱπποκράτη	*(ippokra/ths	none-found	n-d---ma-
Ἱπποκράτη	*(ippokra/ths	none-found	n-s---ma-
Ἱπποκράτης	*(ippokra/th	none-found	n-s---fg-
Ἱπποκράτης	*(ippokra/ths	none-found	n-p---ma-
Ἱπποκράτης	*(ippokra/ths	none-found	n-p---mn-
Ἱπποκράτης	*(ippokra/ths	none-found	n-p---mv-
Ἱπποκράτης	*(ippokra/ths	none-found	n-s---mn-
ὀρχεῖσθαι	o)rxe/w	none-found	v--pne---
ὀρχώμεθα	o)rxe/w	none-found	v1ppse---
ὅλα	o(/loc	none-found	a-p---nn-
ὅλα	o(/loc	none-found	a-p---nv-
ὅλα	o(/loc	none-found	a-p---na-
ὅλα	o(/loc	none-found	a-d---fn-
ὅλα	o(/loc	none-found	a-d---fv-
ὅλα	o(/loc	none-found	a-d---fa-
ὅλα	o(/loc	none-found	a-s---fn-
ὅλα	o(/loc	none-found	a-s---fv-
ὅλαι	o(/loc	none-found	a-p---fn-
ὅλαι	o(/loc	none-found	a-p---fv-
ὅλαι	o(/loc	none-found	a-s---fd-
ὅλας	o(/loc	none-found	a-p---fa-
ὅλας	o(/loc	none-found	a-s---fg-
ὅλην	o(/loc	none-found	a-s---fa-
ὅλης	o(/loc	none-found	a-s---fg-
ὅλοι	o(/loc	none-found	a-p---mn-
ὅλοι	o(/loc	none-found	a-p---mv-
ὅλοις	o(/loc	none-found	a-p---md-
ὅλοις	o(/loc	none-found	a-p---nd-
ὅλον	o(/loc	none-found	a-s---ma-
ὅλον	o(/loc	none-found	a-s---nn-
ὅλον	o(/loc	none-found	a-s---nv-
ὅλον	o(/loc	none-found	a-s---na-
ὅλος	o(/loc	none-found	a-s---mn-
ὅλου	o(/loc	none-found	a-s---mg-
ὅλου	o(/loc	none-found	a-s---ng-
ὅλων	o(/loc	none-found	a-p---fg-
ὅλων	o(/loc	none-found	a-p---mg-
ὅλων	o(/loc	none-found	a-p---ng-
ὅλως	o(/loc	none-found	x--------
ὅλως	o(/loc	none-found	a-p---ma-
ὅλῃ	o(/loc	none-found	a-s---fd-
ὅλῳ	o(/loc	none-found	a-s---md-
ὅλῳ	o(/loc	none-found	a-s---nd-
Ὀδύσσεια	*)odu/sseion	none-found	n-p---nn-
Ὀδύσσεια	*)odu/sseion	none-found	n-p---nv-
Ὀδύσσεια	*)odu/sseion	none-found	n-p---na-
Ὀφέλλιον	*)ofe/llios	none-found	n-s---ma-
ὑπακουστέον	u(pakouste/os	none-found	n-s---ma-
ὑπακουστέον	u(pakouste/os	none-found	n-s---fa-
ὑπακουστέον	u(pakouste/os	none-found	n-s---nn-
ὑπακουστέον	u(pakouste/os	none-found	n-s---nv-
ὑπακουστέον	u(pakouste/os	none-found	n-s---na-
ὑπεραπέθανεν	u(perapoqnh/skw	none-found	v3saia---
ὑποκρινόμεθα	u(pokri/nomai	none-found	v1pasm---
ὑποκρινόμεθα	u(pokri/nomai	none-found	v1ppie---
ὑποκρινόμεθα	u(pokri/nomai	none-found	v1piie---
ὑποκρινόμενος	u(pokri/nomai	none-found	v-sppemn-
ὑποκρίνασθαι	u(pokri/nomai	none-found	v--anm---
ὑποκρίνεται	u(pokri/nomai	none-found	v3sasm---
ὑποκρίνεται	u(pokri/nomai	none-found	v3spie---
ὑποκρίνῃ	u(pokri/nomai	none-found	v2sasm---
ὑποκρίνῃ	u(pokri/nomai	none-found	v3sasa---
ὑποκρίνῃ	u(pokri/nomai	none-found	v2spse---
ὑποκρίνῃ	u(pokri/nomai	none-found	v2spie---
ὑποκρίνῃ	u(pokri/nomai	none-found	v3spsa---
ὑπομενητικόν	u(pomenhtiko/s	none-found	a-s---ma-
ὑπομενητικόν	u(pomenhtiko/s	none-found	a-s---nn-
ὑπομενητικόν	u(pomenhtiko/s	none-found	a-s---nv-
ὑπομενητικόν	u(pomenhtiko/s	none-found	a-s---na-
ὑποτιμώμενος	u(potima/omai	none-found	v-sppemn-
ὕπνων	u(pna/w	none-found	v3piia---
ὕπνων	u(pna/w	none-found	v1siia---
ὕπνων	u(pna/w	none-found	v3piia---
ὕπνων	u(pna/w	none-found	v1siia---
ὠνησόμενοι	o)ne/omai	none-found	v-ptpemn-
ὠνησόμενοι	o)ne/omai	none-found	v-ptpemv-
ὠνήσατο	o)ne/omai	none-found	v3saie---
ᾀστέον	a)|ste/os	none-found	n-s---ma-
ᾀστέον	a)|ste/os	none-found	n-s---fa-
ᾀστέον	a)|ste/os	none-found	n-s---nn-
ᾀστέον	a)|ste/os	none-found	n-s---nv-
ᾀστέον	a)|ste/os	none-found	n-s---na-
ῥευματιζομένῳ	r(eumati/zw	none-found	v-sppemd-
ῥευματιζομένῳ	r(eumati/zw	none-found	v-sppend-
ῥητέον	r(hte/os	none-found	n-s---ma-
ῥητέον	r(hte/os	none-found	n-s---fa-
ῥητέον	r(hte/os	none-found	n-s---nn-
ῥητέον	r(hte/os	none-found	n-s---nv-
ῥητέον	r(hte/os	none-found	n-s---na-
ῥητέον	r(hte/os	none-found	n-s---ma-
ῥητέον	r(hte/os	none-found	n-s---nn-
ῥητέον	r(hte/os	none-found	n-s---nv-
ῥητέον	r(hte/os	none-found	n-s---na-
ῥᾳθυμοῦμεν	r(a|qume/w	none-found	v1ppia---
ῥᾳθυμοῦμεν	r(a|qume/w	none-found	v1piia---
ῥᾳθυμοῦντες	r(a|qume/w	none-found	v-pppamn-
ῥᾳθυμοῦντες	r(a|qume/w	none-found	v-pppamv-
ῥᾴθυμοι	r(a/|qumos	none-found	n-p---mn-
ῥᾴθυμοι	r(a/|qumos	none-found	n-p---mv-
ῥᾴθυμοι	r(a/|qumos	none-found	n-p---fn-
ῥᾴθυμοι	r(a/|qumos	none-found	n-p---fv-
Ῥούφῳ	*(rou=fos	none-found	n-s---md-
Ῥοῦφος	*(rou=fos	none-found	n-s---mn-
