’	'	ἒ	e)\	x--------
σῶσόν	sw=so/n	σώζω	sw/zw	v-sfpann-
σῶσόν	sw=so/n	σώζω	sw/zw	v-sfpanv-
σῶσόν	sw=so/n	σώζω	sw/zw	v-sfpana-
ταρασσέσθω	tarasse/sqw	ταράσσω	tara/ssw	v3spme---
ταραχθῇ	taraxqh=|	ταράσσω	tara/ssw	v3sasp---
ταχέως	taxe/ws	ταχέως	taxe/ws	d--------
ταχέως	taxe/ws	ταχύς	taxu/s	x--------
ταχύ	taxu/	ταχύς	taxu/s	a-s---mv-
ταχύ	taxu/	ταχύς	taxu/s	a-s---nn-
ταχύ	taxu/	ταχύς	taxu/s	a-s---nv-
ταχύ	taxu/	ταχύς	taxu/s	a-s---na-
ταύταις	tau/tais	οὗτος	ou(=tos	n-p---fd-
ταύτην	tau/thn	οὗτος	ou(=tos	n-s---fa-
ταύτης	tau/ths	οὗτος	ou(=tos	n-s---fg-
ταῖς	tai=s	ὁ	o(	l-p---fd-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---nn-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---nv-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---na-
τε	te	τε	te	g--------
τεθειμένος	teqeime/nos	τίθημι	ti/qhmi	v-srpemn-
τεθεραπευμένῳ	teqerapeume/nw|	θεραπεύω	qerapeu/w	v-srpemd-
τεθεραπευμένῳ	teqerapeume/nw|	θεραπεύω	qerapeu/w	v-srpend-
τεθείκατε	teqei/kate	τίθημι	ti/qhmi	v2pria---
τεθνηκότα	teqnhko/ta	θνήσκω	qnh/skw	v-prpann-
τεθνηκότα	teqnhko/ta	θνήσκω	qnh/skw	v-prpanv-
τεθνηκότα	teqnhko/ta	θνήσκω	qnh/skw	v-prpana-
τεθνηκότα	teqnhko/ta	θνήσκω	qnh/skw	v-srpama-
τεθνηκώς	teqnhkw/s	θνήσκω	qnh/skw	v-srpamn-
τεθνηκώς	teqnhkw/s	θνήσκω	qnh/skw	v-srpamv-
τεκνία	tekni/a	τεκνίον	tekni/on	n-p---nn-
τεκνία	tekni/a	τεκνίον	tekni/on	n-p---nv-
τεκνία	tekni/a	τεκνίον	tekni/on	n-p---na-
τελειωθῇ	teleiwqh=|	τελειόω	teleio/w	v3sasp---
τελειώσας	teleiw/sas	τελειόω	teleio/w	v-sapamn-
τελειώσας	teleiw/sas	τελειόω	teleio/w	v-sapamv-
τελειώσω	teleiw/sw	τελειόω	teleio/w	v1sasa---
τελειώσω	teleiw/sw	τελειόω	teleio/w	v1sfia---
τελειώσω	teleiw/sw	τελειόω	teleio/w	v2saim---
τεταρταῖος	tetartai=os	τεταρταῖος	tetartai=os	a-s---mn-
τετελειωμένοι	teteleiwme/noi	τελειόω	teleio/w	v-prpemn-
τετελειωμένοι	teteleiwme/noi	τελειόω	teleio/w	v-prpemv-
τετελευτηκότος	teteleuthko/tos	τελευτάω	teleuta/w	v-srpamg-
τετελευτηκότος	teteleuthko/tos	τελευτάω	teleuta/w	v-srpang-
τετράμηνός	tetra/mhno/s	τετράμηνος	tetra/mhnos	n-s---mn-
τετράμηνός	tetra/mhno/s	τετράμηνος	tetra/mhnos	n-s---fn-
τετάρακται	teta/raktai	ταράσσω	tara/ssw	v3srie---
τετέλεσται	tete/lestai	τελέω	tele/w	v3srie---
τετήρηκα	teth/rhka	τηρέω	thre/w	v1sria---
τετήρηκας	teth/rhkas	τηρέω	thre/w	v2sria---
τηρεῖ	threi=	τηρέω	thre/w	v2spie---
τηρεῖ	threi=	τηρέω	thre/w	v3spia---
τηρήσει	thrh/sei	τήρησις	th/rhsis	n-d---fn-
τηρήσει	thrh/sei	τήρησις	th/rhsis	n-d---fv-
τηρήσει	thrh/sei	τήρησις	th/rhsis	n-d---fa-
τηρήσει	thrh/sei	τήρησις	th/rhsis	n-s---fd-
τηρήσει	thrh/sei	τήρησις	th/rhsis	n-s---fd-
τηρήσει	thrh/sei	τηρέω	thre/w	v3sasa---
τηρήσει	thrh/sei	τηρέω	thre/w	v2sfim---
τηρήσει	thrh/sei	τηρέω	thre/w	v3sfia---
τηρήσετε	thrh/sete	τηρέω	thre/w	v2pasa---
τηρήσετε	thrh/sete	τηρέω	thre/w	v2pfia---
τηρήσητε	thrh/shte	τηρέω	thre/w	v2pasa---
τηρήσουσιν	thrh/sousin	τηρέω	thre/w	v3pasa---
τηρήσουσιν	thrh/sousin	τηρέω	thre/w	v-pfpamd-
τηρήσουσιν	thrh/sousin	τηρέω	thre/w	v-pfpand-
τηρήσουσιν	thrh/sousin	τηρέω	thre/w	v3pfia---
τηρήσῃ	thrh/sh|	τήρησις	th/rhsis	n-s---fd-
τηρήσῃ	thrh/sh|	τηρέω	thre/w	v2sasm---
τηρήσῃ	thrh/sh|	τηρέω	thre/w	v3sasa---
τηρήσῃ	thrh/sh|	τηρέω	thre/w	v2sfim---
τηρήσῃς	thrh/sh|s	τηρέω	thre/w	v2sasa---
τηρῶ	thrw=	τηρέω	thre/w	v1spsa---
τηρῶ	thrw=	τηρέω	thre/w	v1spia---
τηρῶ	thrw=	τηρός	thro/s	n-s---mg-
τηρῶν	thrw=n	τηρέω	thre/w	v-sppamn-
τηρῶν	thrw=n	τηρός	thro/s	n-p---mg-
τι	ti	τις	tis	p-s---nn-
τι	ti	τις	tis	p-s---nv-
τι	ti	τις	tis	p-s---na-
τιμήν	timh/n	τιμή	timh/	n-s---fa-
τιμήσει	timh/sei	τίμησις	ti/mhsis	n-d---fn-
τιμήσει	timh/sei	τίμησις	ti/mhsis	n-d---fv-
τιμήσει	timh/sei	τίμησις	ti/mhsis	n-d---fa-
τιμήσει	timh/sei	τίμησις	ti/mhsis	n-s---fd-
τιμήσει	timh/sei	τίμησις	ti/mhsis	n-s---fd-
τιμήσει	timh/sei	τιμάω	tima/w	v3sasa---
τιμήσει	timh/sei	τιμάω	tima/w	v2sfim---
τιμήσει	timh/sei	τιμάω	tima/w	v3sfia---
τιμήσει	timh/sei	τιμέω	time/w	v3sasa---
τιμήσει	timh/sei	τιμέω	time/w	v2sfim---
τιμήσει	timh/sei	τιμέω	time/w	v3sfia---
τιμᾷ	tima=|	τιμάω	tima/w	v2spse---
τιμᾷ	tima=|	τιμάω	tima/w	v2spie---
τιμᾷ	tima=|	τιμάω	tima/w	v3spsa---
τιμᾷ	tima=|	τιμάω	tima/w	v3spia---
τιμᾷ	tima=|	τιμή	timh/	n-s---fd-
τιμῶ	timw=	τιμάω	tima/w	v2spme---
τιμῶ	timw=	τιμάω	tima/w	v1spsa---
τιμῶ	timw=	τιμάω	tima/w	v1spia---
τιμῶ	timw=	τιμάω	tima/w	v1spsa---
τιμῶ	timw=	τιμάω	tima/w	v1spia---
τιμῶ	timw=	τιμάω	tima/w	v2siie---
τιμῶ	timw=	τιμέω	time/w	v1spsa---
τιμῶ	timw=	τιμέω	time/w	v1spia---
τιμῶ	timw=	τιμόω	timo/w	v1spsa---
τιμῶ	timw=	τιμόω	timo/w	v1spia---
τιμῶν	timw=n	τιμάω	tima/w	v-sppamv-
τιμῶν	timw=n	τιμάω	tima/w	v-sppann-
τιμῶν	timw=n	τιμάω	tima/w	v-sppanv-
τιμῶν	timw=n	τιμάω	tima/w	v-sppana-
τιμῶν	timw=n	τιμάω	tima/w	v-sppamn-
τιμῶν	timw=n	τιμάω	tima/w	v-sppamn-
τιμῶν	timw=n	τιμέω	time/w	v-sppamn-
τιμῶν	timw=n	τιμή	timh/	n-p---fg-
τιμῶν	timw=n	τιμόω	timo/w	v-sppamv-
τιμῶν	timw=n	τιμόω	timo/w	v-sppann-
τιμῶν	timw=n	τιμόω	timo/w	v-sppanv-
τιμῶν	timw=n	τιμόω	timo/w	v-sppana-
τιμῶν	timw=n	τιμόω	timo/w	v-sppamn-
τιμῶν	timw=n	τιμόω	timo/w	v--pna---
τιμῶσι	timw=si	τιμάω	tima/w	v-pppamd-
τιμῶσι	timw=si	τιμάω	tima/w	v-pppand-
τιμῶσι	timw=si	τιμάω	tima/w	v3ppsa---
τιμῶσι	timw=si	τιμάω	tima/w	v3ppia---
τιμῶσι	timw=si	τιμάω	tima/w	v3ppsa---
τιμῶσι	timw=si	τιμέω	time/w	v3ppsa---
τιμῶσι	timw=si	τιμόω	timo/w	v2spse---
τιμῶσι	timw=si	τιμόω	timo/w	v3ppsa---
τιμῶσι	timw=si	τιμόω	timo/w	v3spsa---
τινα	tina	τις	tis	p-s---ma-
τινα	tina	τις	tis	p-s---fa-
τινα	tina	τις	tis	p-p---nn-
τινα	tina	τις	tis	p-p---nv-
τινα	tina	τις	tis	p-p---na-
τινες	tines	τις	tis	p-p---mn-
τινες	tines	τις	tis	p-p---mv-
τινες	tines	τις	tis	p-p---fn-
τινες	tines	τις	tis	p-p---fv-
τινων	tinwn	τις	tis	p-p----g-
τινές	tine/s	τις	tis	p-p---mn-
τινές	tine/s	τις	tis	p-p---mv-
τινές	tine/s	τις	tis	p-p---fn-
τινές	tine/s	τις	tis	p-p---fv-
τις	tis	τις	tis	p-s---mn-
τις	tis	τις	tis	p-s---fn-
τοιαύτας	toiau/tas	τοιοῦτος	toiou=tos	n-p---fa-
τοιαύτας	toiau/tas	τοιοῦτος	toiou=tos	n-s---fg-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---na-
τοιούτους	toiou/tous	τοιοῦτος	toiou=tos	n-p---ma-
τοσαῦτα	tosau=ta	τοσοῦτος	tosou=tos	n-p---nn-
τοσαῦτα	tosau=ta	τοσοῦτος	tosou=tos	n-p---nv-
τοσαῦτα	tosau=ta	τοσοῦτος	tosou=tos	n-p---na-
τοσούτους	tosou/tous	τοσοῦτος	tosou=tos	n-p---ma-
τοσούτων	tosou/twn	τοσοῦτος	tosou=tos	n-p---ng-
τοσούτων	tosou/twn	τοσοῦτος	tosou=tos	n-p---mg-
τούς	tou/s	ὁ	o(	l-p---ma-
τούτου	tou/tou	οὗτος	ou(=tos	n-s---mg-
τούτου	tou/tou	οὗτος	ou(=tos	n-s---ng-
τούτους	tou/tous	οὗτος	ou(=tos	n-p---ma-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---mg-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---fg-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---ng-
τούτῳ	tou/tw|	οὗτος	ou(=tos	n-s---md-
τούτῳ	tou/tw|	οὗτος	ou(=tos	n-s---nd-
τοῖς	toi=s	ὁ	o(	l-p---md-
τοῖς	toi=s	ὁ	o(	l-p---nd-
τοῦ	tou=	ὁ	o(	l-s---mg-
τοῦ	tou=	ὁ	o(	l-s---ng-
τοῦ	tou=	τίς	ti/s	n-s----g-
τοῦ	tou=	τις	tis	p-s----g-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---nn-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---nv-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---na-
τοῦτον	tou=ton	οὗτος	ou(=tos	n-s---ma-
τοῦτό	tou=to/	οὗτος	ou(=tos	n-s---nn-
τοῦτό	tou=to/	οὗτος	ou(=tos	n-s---nv-
τοῦτό	tou=to/	οὗτος	ou(=tos	n-s---na-
τραπέζας	trape/zas	τράπεζα	tra/peza	n-p---fa-
τραπέζας	trape/zas	τράπεζα	tra/peza	n-s---fg-
τρεῖς	trei=s	τρέω	tre/w	v2spia---
τρεῖς	trei=s	τρέω	tre/w	v2siia---
τρεῖς	trei=s	τρεῖς	trei=s	m-p---mn-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---mv-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---ma-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---fn-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---fv-
τρεῖς	trei=s	τρεῖς	trei=s	m-p---fa-
τριακοσίων	triakosi/wn	τριακόσιοι	triako/sioi	a-p---fg-
τριακοσίων	triakosi/wn	τριακόσιοι	triako/sioi	a-p---mg-
τριακοσίων	triakosi/wn	τριακόσιοι	triako/sioi	a-p---ng-
τρισίν	trisi/n	τρεῖς	trei=s	m-p---md-
τρισίν	trisi/n	τρεῖς	trei=s	m-p---fd-
τρισίν	trisi/n	τρεῖς	trei=s	m-p---nd-
τριάκοντα	tria/konta	τριάκοντα	tria/konta	m--------
τριῶν	triw=n	τρεῖς	trei=s	m-p---mg-
τριῶν	triw=n	τρεῖς	trei=s	m-p---fg-
τριῶν	triw=n	τρεῖς	trei=s	m-p---ng-
τριῶν	triw=n	τρίζω	tri/zw	v-sfpamn-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpamv-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpann-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpanv-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpana-
τριῶν	triw=n	τριάξω	tria/cw	v-sfpamn-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpamv-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpann-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpanv-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpana-
τριῶν	triw=n	τριάζω	tria/zw	v-sfpamn-
τροφάς	trofa/s	τροφή	trofh/	n-p---fa-
τρέχει	tre/xei	τρέχω	tre/xw	v2spie---
τρέχει	tre/xei	τρέχω	tre/xw	v3spia---
τρίς	tri/s	τρίς	tri/s	d--------
τρίτον	tri/ton	τρίτος	tri/tos	a-s---ma-
τρίτον	tri/ton	τρίτος	tri/tos	a-s---nn-
τρίτον	tri/ton	τρίτος	tri/tos	a-s---nv-
τρίτον	tri/ton	τρίτος	tri/tos	a-s---na-
τρίτῃ	tri/th|	τρίτος	tri/tos	a-s---fd-
τρώγων	trw/gwn	τρώγω	trw/gw	v-sppamn-
τυφλοί	tufloi/	τυφλός	tuflo/s	a-p---mn-
τυφλοί	tufloi/	τυφλός	tuflo/s	a-p---mv-
τυφλοί	tufloi/	τυφλόω	tuflo/w	v2spse---
τυφλοί	tufloi/	τυφλόω	tuflo/w	v2spie---
τυφλοί	tufloi/	τυφλόω	tuflo/w	v3spsa---
τυφλοῦ	tuflou=	τυφλός	tuflo/s	a-s---mg-
τυφλοῦ	tuflou=	τυφλός	tuflo/s	a-s---ng-
τυφλοῦ	tuflou=	τυφλόω	tuflo/w	v2spme---
τυφλοῦ	tuflou=	τυφλόω	tuflo/w	v2siie---
τυφλόν	tuflo/n	τυφλός	tuflo/s	a-s---ma-
τυφλόν	tuflo/n	τυφλός	tuflo/s	a-s---nn-
τυφλόν	tuflo/n	τυφλός	tuflo/s	a-s---nv-
τυφλόν	tuflo/n	τυφλός	tuflo/s	a-s---na-
τυφλός	tuflo/s	τυφλός	tuflo/s	a-s---mn-
τυφλῶν	tuflw=n	τυφλός	tuflo/s	a-p---fg-
τυφλῶν	tuflw=n	τυφλός	tuflo/s	a-p---mg-
τυφλῶν	tuflw=n	τυφλός	tuflo/s	a-p---ng-
τυφλῶν	tuflw=n	τυφλόω	tuflo/w	v-sppamv-
τυφλῶν	tuflw=n	τυφλόω	tuflo/w	v-sppann-
τυφλῶν	tuflw=n	τυφλόω	tuflo/w	v-sppanv-
τυφλῶν	tuflw=n	τυφλόω	tuflo/w	v-sppana-
τυφλῶν	tuflw=n	τυφλόω	tuflo/w	v-sppamn-
τυφλῶν	tuflw=n	τυφλόω	tuflo/w	v--pna---
τυφλῷ	tuflw=|	τυφλός	tuflo/s	a-s---md-
τυφλῷ	tuflw=|	τυφλός	tuflo/s	a-s---nd-
τά	ta/	ὁ	o(	l-p---na-
τά	ta/	ὁ	o(	l-p---nn-
τά	ta/	ὁ	o(	l-p---nv-
τά	ta/	ὁ	o(	l-p---na-
τά	ta/	ὁ	o(	l-d---fa-
τά	ta/	ὁ	o(	l-d---fn-
τά	ta/	ὁ	o(	l-d---fv-
τά	ta/	ὁ	o(	l-d---fa-
τά	ta/	τίς	ti/s	n-p---nn-
τά	ta/	τίς	ti/s	n-p---nv-
τά	ta/	τίς	ti/s	n-p---na-
τάς	ta/s	ὁ	o(	l-p---fa-
τάχιον	ta/xion	τάχα	ta/xa	d--------
τέκνα	te/kna	τέκνον	te/knon	n-p---nn-
τέκνα	te/kna	τέκνον	te/knon	n-p---nv-
τέκνα	te/kna	τέκνον	te/knon	n-p---na-
τέλος	te/los	τέλος	te/los	n-s---nn-
τέλος	te/los	τέλος	te/los	n-s---nv-
τέλος	te/los	τέλος	te/los	n-s---na-
τέρατα	te/rata	τέρας	te/ras	n-p---nn-
τέρατα	te/rata	τέρας	te/ras	n-p---nv-
τέρατα	te/rata	τέρας	te/ras	n-p---na-
τέσσαρα	te/ssara	τέσσαρες	te/ssares	n-p---nn-
τέσσαρα	te/ssara	τέσσαρες	te/ssares	n-p---nv-
τέσσαρα	te/ssara	τέσσαρες	te/ssares	n-p---na-
τέσσαρας	te/ssaras	τέσσαρες	te/ssares	n-p---ma-
τέσσαρας	te/ssaras	τέσσαρες	te/ssares	n-p---fa-
τήν	th/n	ὁ	o(	l-s---fa-
τήρησον	th/rhson	τηρέω	thre/w	v2sama---
τί	ti/	τίς	ti/s	n-s---nn-
τί	ti/	τίς	ti/s	n-s---nv-
τί	ti/	τίς	ti/s	n-s---na-
τί	ti/	τις	tis	p-s---nn-
τί	ti/	τις	tis	p-s---nv-
τί	ti/	τις	tis	p-s---na-
τίθημι	ti/qhmi	τίθημι	ti/qhmi	v1spia---
τίθησιν	ti/qhsin	τίθημι	ti/qhmi	v3spia---
τίκτῃ	ti/kth|	τίκτω	ti/ktw	v2spse---
τίκτῃ	ti/kth|	τίκτω	ti/ktw	v2spie---
τίκτῃ	ti/kth|	τίκτω	ti/ktw	v3spsa---
τίνα	ti/na	τίς	ti/s	n-s---ma-
τίνα	ti/na	τίς	ti/s	n-s---fa-
τίνα	ti/na	τίς	ti/s	n-p---nn-
τίνα	ti/na	τίς	ti/s	n-p---nv-
τίνα	ti/na	τίς	ti/s	n-p---na-
τίνα	ti/na	τις	tis	p-s---ma-
τίνα	ti/na	τις	tis	p-s---fa-
τίνα	ti/na	τις	tis	p-p---nn-
τίνα	ti/na	τις	tis	p-p---nv-
τίνα	ti/na	τις	tis	p-p---na-
τίνας	ti/nas	τίς	ti/s	n-p---ma-
τίνας	ti/nas	τίς	ti/s	n-p---fa-
τίνας	ti/nas	τις	tis	p-p---ma-
τίνας	ti/nas	τις	tis	p-p---fa-
τίνες	ti/nes	τίνω	ti/nw	v2spia---
τίνες	ti/nes	τίνω	ti/nw	v2spia---
τίνες	ti/nes	τίνω	ti/nw	v2siia---
τίνες	ti/nes	τίς	ti/s	n-p---mn-
τίνες	ti/nes	τίς	ti/s	n-p---mv-
τίνες	ti/nes	τίς	ti/s	n-p---fn-
τίνες	ti/nes	τίς	ti/s	n-p---fv-
τίνες	ti/nes	τις	tis	p-p---mn-
τίνες	ti/nes	τις	tis	p-p---mv-
τίνες	ti/nes	τις	tis	p-p---fn-
τίνες	ti/nes	τις	tis	p-p---fv-
τίνι	ti/ni	τίς	ti/s	n-s----d-
τίνι	ti/ni	τις	tis	p-s----d-
τίνος	ti/nos	τίς	ti/s	n-s----g-
τίνος	ti/nos	τις	tis	p-s----g-
τίς	ti/s	τίς	ti/s	n-s---mn-
τίς	ti/s	τίς	ti/s	n-s---fn-
τίς	ti/s	τις	tis	p-s---mn-
τίς	ti/s	τις	tis	p-s---fn-
τίτλον	ti/tlon	τίτλος	ti/tlos	n-s---ma-
τό	to/	ὁ	o(	l-s---nn-
τό	to/	ὁ	o(	l-s---nv-
τό	to/	ὁ	o(	l-s---na-
τόν	to/n	ὁ	o(	l-s---ma-
τόπον	to/pon	τόπος	to/pos	n-s---ma-
τόπος	to/pos	τόπος	to/pos	n-s---mn-
τόπου	to/pou	τόπος	to/pos	n-s---mg-
τόπῳ	to/pw|	τόπος	to/pos	n-s---md-
τότε	to/te	τότε	to/te	d--------
τύπον	tu/pon	τύπον	tu/pon	n-s---nn-
τύπον	tu/pon	τύπον	tu/pon	n-s---nv-
τύπον	tu/pon	τύπον	tu/pon	n-s---na-
τύπον	tu/pon	τύπος	tu/pos	n-s---ma-
τῆς	th=s	ὁ	o(	l-s---fg-
τῇ	th=|	ὁ	o(	l-s---fd-
τῇ	th=|	τῇ	th=|	d--------
τῶν	tw=n	ὁ	o(	l-p---fg-
τῶν	tw=n	ὁ	o(	l-p---mg-
τῶν	tw=n	ὁ	o(	l-p---ng-
τῷ	tw=|	ὁ	o(	l-s---md-
τῷ	tw=|	ὁ	o(	l-s---nd-
τῷ	tw=|	τίς	ti/s	n-s----d-
τῷ	tw=|	τις	tis	p-s----d-
τῷ	tw=|	τῷ	tw=|	d--------
υἱοί	ui(oi/	υἱός	ui(o/s	n-p---mn-
υἱοί	ui(oi/	υἱός	ui(o/s	n-p---mv-
υἱοί	ui(oi/	υἱόω	ui(o/w	v2spse---
υἱοί	ui(oi/	υἱόω	ui(o/w	v2spie---
υἱοί	ui(oi/	υἱόω	ui(o/w	v3spsa---
υἱοῦ	ui(ou=	υἱός	ui(o/s	n-s---mg-
υἱοῦ	ui(ou=	υἱόω	ui(o/w	v2siie---
υἱοῦ	ui(ou=	υἱόω	ui(o/w	v2spme---
υἱόν	ui(o/n	υἱός	ui(o/s	n-s---ma-
υἱός	ui(o/s	υἱός	ui(o/s	n-s---mn-
υἱῷ	ui(w=|	υἱός	ui(o/s	n-s---md-
φαγεῖν	fagei=n	ἐσθίω	e)sqi/w	v--ana---
φανερωθῇ	fanerwqh=|	φανερόω	fanero/w	v3sasp---
φανερῶς	fanerw=s	φανερός	fanero/s	x--------
φανερῶς	fanerw=s	φανερός	fanero/s	x--------
φανερῶς	fanerw=s	φανερόω	fanero/w	v2spia---
φανέρωσον	fane/rwson	φανερόω	fanero/w	v2sama---
φανῶν	fanw=n	φαίνω	fai/nw	v-sfpamn-
φανῶν	fanw=n	φανάω	fana/w	v-sppamv-
φανῶν	fanw=n	φανάω	fana/w	v-sppann-
φανῶν	fanw=n	φανάω	fana/w	v-sppanv-
φανῶν	fanw=n	φανάω	fana/w	v-sppana-
φανῶν	fanw=n	φανάω	fana/w	v-sppamn-
φανῶν	fanw=n	φανάω	fana/w	v-sppamn-
φανῶν	fanw=n	φανή	fanh/	n-p---fg-
φανῶν	fanw=n	φανόσ1	fano/s1	a-p---fg-
φανῶν	fanw=n	φανόσ1	fano/s1	a-p---mg-
φανῶν	fanw=n	φανόσ1	fano/s1	a-p---ng-
φανῶν	fanw=n	φανόσ2	fano/s2	n-p---mg-
φαίνει	fai/nei	φαίνω	fai/nw	v2spie---
φαίνει	fai/nei	φαίνω	fai/nw	v3spia---
φαίνων	fai/nwn	φαίνω	fai/nw	v-sppamn-
φαῦλα	fau=la	φαῦλος	fau=los	a-p---nn-
φαῦλα	fau=la	φαῦλος	fau=los	a-p---nv-
φαῦλα	fau=la	φαῦλος	fau=los	a-p---na-
φαῦλα	fau=la	φαῦλος	fau=los	n-p---nn-
φαῦλα	fau=la	φαῦλος	fau=los	n-p---nv-
φαῦλα	fau=la	φαῦλος	fau=los	n-p---na-
φεύγει	feu/gei	φεύγω	feu/gw	v2spie---
φεύγει	feu/gei	φεύγω	feu/gw	v3spia---
φεύξονται	feu/contai	φεύγω	feu/gw	v3pfim---
φεύξονται	feu/contai	φεύζω	feu/zw	v3pfim---
φησίν	fhsi/n	φημί	fhmi/	v3spia---
φιλεῖ	filei=	φιλέω	file/w	v2spie---
φιλεῖ	filei=	φιλέω	file/w	v3spia---
φιλεῖς	filei=s	φιλέω	file/w	v2spia---
φιλῶ	filw=	φιλέω	file/w	v1spsa---
φιλῶ	filw=	φιλέω	file/w	v1spia---
φιλῶ	filw=	φιλόω	filo/w	v1spsa---
φιλῶ	filw=	φιλόω	filo/w	v1spia---
φιλῶν	filw=n	φῖλος	fi=los	n-p---ng-
φιλῶν	filw=n	φιλέω	file/w	v-sppamn-
φιλῶν	filw=n	φιλόω	filo/w	v-sppamv-
φιλῶν	filw=n	φιλόω	filo/w	v-sppann-
φιλῶν	filw=n	φιλόω	filo/w	v-sppanv-
φιλῶν	filw=n	φιλόω	filo/w	v-sppana-
φιλῶν	filw=n	φιλόω	filo/w	v-sppamn-
φιλῶν	filw=n	φιλόω	filo/w	v--pna---
φοβεῖσθε	fobei=sqe	φοβέω	fobe/w	v2ppme---
φοβεῖσθε	fobei=sqe	φοβέω	fobe/w	v2ppoe---
φοβεῖσθε	fobei=sqe	φοβέω	fobe/w	v2ppie---
φοβεῖσθε	fobei=sqe	φοβέω	fobe/w	v2piie---
φοβοῦ	fobou=	φοβέω	fobe/w	v2spme---
φοβοῦ	fobou=	φοβέω	fobe/w	v2siie---
φοινίκων	foini/kwn	φοῖνιξ	foi=nic	n-p---mg-
φορῶν	forw=n	φορά	fora/	n-p---fg-
φορῶν	forw=n	φορέω	fore/w	v-sppamn-
φορῶν	forw=n	φορός	foro/s	n-p---mg-
φορῶν	forw=n	φορός	foro/s	n-p---fg-
φορῶν	forw=n	φορός	foro/s	n-p---ng-
φραγέλλιον	frage/llion	φραγέλλιον	frage/llion	n-s---nn-
φραγέλλιον	frage/llion	φραγέλλιον	frage/llion	n-s---nv-
φραγέλλιον	frage/llion	φραγέλλιον	frage/llion	n-s---na-
φρέαρ	fre/ar	φρέαρ	fre/ar	n-s---nn-
φρέαρ	fre/ar	φρέαρ	fre/ar	n-s---nv-
φρέαρ	fre/ar	φρέαρ	fre/ar	n-s---na-
φυλακήν	fulakh/n	φυλακή	fulakh/	n-s---fa-
φυλάξει	fula/cei	φύλαξις	fu/lacis	n-d---fn-
φυλάξει	fula/cei	φύλαξις	fu/lacis	n-d---fv-
φυλάξει	fula/cei	φύλαξις	fu/lacis	n-d---fa-
φυλάξει	fula/cei	φύλαξις	fu/lacis	n-s---fd-
φυλάξει	fula/cei	φύλαξις	fu/lacis	n-s---fd-
φυλάξει	fula/cei	φυλάσσω	fula/ssw	v3sasa---
φυλάξει	fula/cei	φυλάσσω	fula/ssw	v2sfim---
φυλάξει	fula/cei	φυλάσσω	fula/ssw	v3sfia---
φυλάξει	fula/cei	φυλάζω	fula/zw	v3sasa---
φυλάξει	fula/cei	φυλάζω	fula/zw	v2sfim---
φυλάξει	fula/cei	φυλάζω	fula/zw	v3sfia---
φυλάξῃ	fula/ch|	φύλαξις	fu/lacis	n-s---fd-
φυλάξῃ	fula/ch|	φυλάσσω	fula/ssw	v2sasm---
φυλάξῃ	fula/ch|	φυλάσσω	fula/ssw	v3sasa---
φυλάξῃ	fula/ch|	φυλάσσω	fula/ssw	v2sfim---
φυλάξῃ	fula/ch|	φυλάζω	fula/zw	v2sasm---
φυλάξῃ	fula/ch|	φυλάζω	fula/zw	v3sasa---
φυλάξῃ	fula/ch|	φυλάζω	fula/zw	v2sfim---
φωνεῖ	fwnei=	φωνέω	fwne/w	v2spie---
φωνεῖ	fwnei=	φωνέω	fwne/w	v3spia---
φωνεῖτέ	fwnei=te/	φωνέω	fwne/w	v2ppma---
φωνεῖτέ	fwnei=te/	φωνέω	fwne/w	v2ppoa---
φωνεῖτέ	fwnei=te/	φωνέω	fwne/w	v2ppia---
φωνεῖτέ	fwnei=te/	φωνέω	fwne/w	v2piia---
φωνή	fwnh/	φωνή	fwnh/	n-s---fn-
φωνή	fwnh/	φωνή	fwnh/	n-s---fv-
φωνήν	fwnh/n	φωνή	fwnh/	n-s---fa-
φωνήσῃ	fwnh/sh|	φώνησις	fw/nhsis	n-s---fd-
φωνήσῃ	fwnh/sh|	φωνέω	fwne/w	v2sasm---
